
Track Ar1 Mean
 ==================== 
Track Ar1 Mean,Unit,Category,ID,
0.00747629,,Track,1000004389,
-0.294409,,Track,1000004431,
-0.385893,,Track,1000004468,
-0.0333549,,Track,1000004479,
-0.00611332,,Track,1000004496,
0.176783,,Track,1000004791,
-0.239618,,Track,1000004839,
-0.196869,,Track,1000004850,
-0.121266,,Track,1000004864,
-0.10897,,Track,1000004873,
-0.193256,,Track,1000004892,
0.0205933,,Track,1000004952,
