
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
456,,Spot,2,Image 1,1,1000004380,4380,
434,,Spot,2,Image 1,2,1000004380,4382,
396,,Spot,2,Image 1,3,,4386,
398,,Spot,2,Image 1,4,1000004387,4387,
408,,Spot,2,Image 1,5,1000004387,4388,
430,,Spot,2,Image 1,6,1000004389,4389,
446,,Spot,2,Image 1,7,1000004389,4390,
446,,Spot,2,Image 1,8,1000004389,4391,
450,,Spot,2,Image 1,9,1000004389,4392,
446,,Spot,2,Image 1,10,1000004389,4393,
478,,Spot,2,Image 1,11,1000004389,4394,
452,,Spot,2,Image 1,12,1000004389,4395,
462,,Spot,2,Image 1,13,1000004389,4396,
434,,Spot,2,Image 1,14,1000004389,4397,
466,,Spot,2,Image 1,15,1000004389,4398,
452,,Spot,2,Image 1,16,1000004389,4399,
428,,Spot,2,Image 1,17,1000004389,4400,
434,,Spot,2,Image 1,18,1000004389,4401,
436,,Spot,2,Image 1,19,1000004389,4402,
442,,Spot,2,Image 1,20,1000004389,4403,
422,,Spot,2,Image 1,21,1000004389,4404,
404,,Spot,2,Image 1,22,1000004389,4405,
410,,Spot,2,Image 1,23,1000004389,4406,
414,,Spot,2,Image 1,24,1000004389,4407,
420,,Spot,2,Image 1,25,1000004389,4408,
408,,Spot,2,Image 1,26,1000004389,4409,
440,,Spot,2,Image 1,27,1000004389,4410,
422,,Spot,2,Image 1,28,1000004389,4411,
414,,Spot,2,Image 1,29,1000004389,4412,
412,,Spot,2,Image 1,30,1000004389,4413,
416,,Spot,2,Image 1,31,1000004389,4414,
408,,Spot,2,Image 1,32,1000004389,4415,
406,,Spot,2,Image 1,33,1000004389,4416,
396,,Spot,2,Image 1,34,1000004389,4417,
388,,Spot,2,Image 1,35,1000004389,4418,
362,,Spot,2,Image 1,36,1000004389,4419,
402,,Spot,2,Image 1,37,1000004431,4431,
382,,Spot,2,Image 1,38,1000004431,4432,
380,,Spot,2,Image 1,39,1000004431,4433,
410,,Spot,2,Image 1,40,1000004431,4434,
388,,Spot,2,Image 1,41,1000004431,4435,
380,,Spot,2,Image 1,42,1000004431,4436,
404,,Spot,2,Image 1,43,1000004431,4437,
376,,Spot,2,Image 1,44,1000004431,4438,
378,,Spot,2,Image 1,45,1000004431,4439,
386,,Spot,2,Image 1,46,1000004431,4440,
408,,Spot,2,Image 1,47,1000004431,4441,
388,,Spot,2,Image 1,48,1000004431,4442,
394,,Spot,2,Image 1,49,1000004431,4443,
