
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
160,,Spot,1,Image 1,1,1000004380,4380,
170,,Spot,1,Image 1,2,1000004380,4382,
160,,Spot,1,Image 1,3,,4386,
160,,Spot,1,Image 1,4,1000004387,4387,
164,,Spot,1,Image 1,5,1000004387,4388,
142,,Spot,1,Image 1,6,1000004389,4389,
168,,Spot,1,Image 1,7,1000004389,4390,
144,,Spot,1,Image 1,8,1000004389,4391,
168,,Spot,1,Image 1,9,1000004389,4392,
168,,Spot,1,Image 1,10,1000004389,4393,
170,,Spot,1,Image 1,11,1000004389,4394,
166,,Spot,1,Image 1,12,1000004389,4395,
170,,Spot,1,Image 1,13,1000004389,4396,
168,,Spot,1,Image 1,14,1000004389,4397,
172,,Spot,1,Image 1,15,1000004389,4398,
168,,Spot,1,Image 1,16,1000004389,4399,
154,,Spot,1,Image 1,17,1000004389,4400,
152,,Spot,1,Image 1,18,1000004389,4401,
172,,Spot,1,Image 1,19,1000004389,4402,
166,,Spot,1,Image 1,20,1000004389,4403,
148,,Spot,1,Image 1,21,1000004389,4404,
168,,Spot,1,Image 1,22,1000004389,4405,
168,,Spot,1,Image 1,23,1000004389,4406,
156,,Spot,1,Image 1,24,1000004389,4407,
168,,Spot,1,Image 1,25,1000004389,4408,
172,,Spot,1,Image 1,26,1000004389,4409,
168,,Spot,1,Image 1,27,1000004389,4410,
168,,Spot,1,Image 1,28,1000004389,4411,
168,,Spot,1,Image 1,29,1000004389,4412,
168,,Spot,1,Image 1,30,1000004389,4413,
170,,Spot,1,Image 1,31,1000004389,4414,
168,,Spot,1,Image 1,32,1000004389,4415,
166,,Spot,1,Image 1,33,1000004389,4416,
168,,Spot,1,Image 1,34,1000004389,4417,
168,,Spot,1,Image 1,35,1000004389,4418,
168,,Spot,1,Image 1,36,1000004389,4419,
160,,Spot,1,Image 1,37,1000004431,4431,
176,,Spot,1,Image 1,38,1000004431,4432,
168,,Spot,1,Image 1,39,1000004431,4433,
174,,Spot,1,Image 1,40,1000004431,4434,
170,,Spot,1,Image 1,41,1000004431,4435,
152,,Spot,1,Image 1,42,1000004431,4436,
174,,Spot,1,Image 1,43,1000004431,4437,
156,,Spot,1,Image 1,44,1000004431,4438,
168,,Spot,1,Image 1,45,1000004431,4439,
170,,Spot,1,Image 1,46,1000004431,4440,
168,,Spot,1,Image 1,47,1000004431,4441,
168,,Spot,1,Image 1,48,1000004431,4442,
168,,Spot,1,Image 1,49,1000004431,4443,
172,,Spot,1,Image 1,50,1000004431,4444,
166,,Spot,1,Image 1,51,1000004431,4445,
174,,Spot,1,Image 1,52,1000004431,4446,
168,,Spot,1,Image 1,53,1000004431,4447,
170,,Spot,1,Image 1,54,1000004431,4448,
168,,Spot,1,Image 1,55,1000004431,4449,
