
Track Speed Mean
 ==================== 
Track Speed Mean,Unit,Category,ID,
0.97807,,Track,1000004380,
0.74923,,Track,1000004387,
1.19976,,Track,1000004389,
0.678265,,Track,1000004431,
0.587603,,Track,1000004468,
0.628856,,Track,1000004479,
0.861271,,Track,1000004496,
1.00123,,Track,1000004791,
1.07395,,Track,1000004839,
0.880341,,Track,1000004850,
1.04981,,Track,1000004864,
0.742601,,Track,1000004873,
0.454187,,Track,1000004892,
0.312988,,Track,1000004952,
