
Intensity Median Ch=2 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
221.856,,Spot,2,Image 1,1,1000004380,4380,
222.08,,Spot,2,Image 1,2,1000004380,4382,
222,,Spot,2,Image 1,3,,4386,
217.984,,Spot,2,Image 1,4,1000004387,4387,
218,,Spot,2,Image 1,5,1000004387,4388,
218.112,,Spot,2,Image 1,6,1000004389,4389,
219.952,,Spot,2,Image 1,7,1000004389,4390,
219.984,,Spot,2,Image 1,8,1000004389,4391,
222.096,,Spot,2,Image 1,9,1000004389,4392,
218.08,,Spot,2,Image 1,10,1000004389,4393,
222.112,,Spot,2,Image 1,11,1000004389,4394,
222.16,,Spot,2,Image 1,12,1000004389,4395,
217.872,,Spot,2,Image 1,13,1000004389,4396,
222.08,,Spot,2,Image 1,14,1000004389,4397,
222.112,,Spot,2,Image 1,15,1000004389,4398,
221.824,,Spot,2,Image 1,16,1000004389,4399,
223.952,,Spot,2,Image 1,17,1000004389,4400,
219.824,,Spot,2,Image 1,18,1000004389,4401,
219.984,,Spot,2,Image 1,19,1000004389,4402,
221.776,,Spot,2,Image 1,20,1000004389,4403,
220,,Spot,2,Image 1,21,1000004389,4404,
221.984,,Spot,2,Image 1,22,1000004389,4405,
219.952,,Spot,2,Image 1,23,1000004389,4406,
221.968,,Spot,2,Image 1,24,1000004389,4407,
217.888,,Spot,2,Image 1,25,1000004389,4408,
218.048,,Spot,2,Image 1,26,1000004389,4409,
221.968,,Spot,2,Image 1,27,1000004389,4410,
218.08,,Spot,2,Image 1,28,1000004389,4411,
218,,Spot,2,Image 1,29,1000004389,4412,
222.056,,Spot,2,Image 1,30,1000004389,4413,
222.008,,Spot,2,Image 1,31,1000004389,4414,
222.128,,Spot,2,Image 1,32,1000004389,4415,
222,,Spot,2,Image 1,33,1000004389,4416,
219.968,,Spot,2,Image 1,34,1000004389,4417,
220.016,,Spot,2,Image 1,35,1000004389,4418,
215.968,,Spot,2,Image 1,36,1000004389,4419,
222.16,,Spot,2,Image 1,37,1000004431,4431,
222.016,,Spot,2,Image 1,38,1000004431,4432,
222.032,,Spot,2,Image 1,39,1000004431,4433,
222.032,,Spot,2,Image 1,40,1000004431,4434,
222.08,,Spot,2,Image 1,41,1000004431,4435,
218.128,,Spot,2,Image 1,42,1000004431,4436,
222.08,,Spot,2,Image 1,43,1000004431,4437,
218.112,,Spot,2,Image 1,44,1000004431,4438,
222.008,,Spot,2,Image 1,45,1000004431,4439,
218.064,,Spot,2,Image 1,46,1000004431,4440,
217.904,,Spot,2,Image 1,47,1000004431,4441,
221.904,,Spot,2,Image 1,48,1000004431,4442,
222,,Spot,2,Image 1,49,1000004431,4443,
222.08,,Spot,2,Image 1,50,1000004431,4444,
217.904,,Spot,2,Image 1,51,1000004431,4445,
218.032,,Spot,2,Image 1,52,1000004431,4446,
218.032,,Spot,2,Image 1,53,1000004431,4447,
217.888,,Spot,2,Image 1,54,1000004431,4448,
222.032,,Spot,2,Image 1,55,1000004431,4449,
222,,Spot,2,Image 1,56,1000004431,4450,
217.984,,Spot,2,Image 1,57,1000004431,4451,
218.064,,Spot,2,Image 1,58,1000004431,4452,
217.984,,Spot,2,Image 1,59,1000004431,4453,
218.192,,Spot,2,Image 1,60,1000004431,4454,
217.936,,Spot,2,Image 1,61,1000004431,4455,
218,,Spot,2,Image 1,62,1000004431,4456,
221.992,,Spot,2,Image 1,63,1000004431,4457,
218.048,,Spot,2,Image 1,64,1000004431,4458,
218.032,,Spot,2,Image 1,65,1000004431,4459,
222.08,,Spot,2,Image 1,66,1000004431,4460,
218.08,,Spot,2,Image 1,67,1000004431,4461,
222.04,,Spot,2,Image 1,68,1000004431,4462,
216,,Spot,2,Image 1,69,1000004431,4463,
220.08,,Spot,2,Image 1,70,1000004431,4464,
217.964,,Spot,2,Image 1,71,1000004431,4465,
216.016,,Spot,2,Image 1,72,1000004431,4466,
216,,Spot,2,Image 1,73,1000004431,4467,
218,,Spot,2,Image 1,74,1000004468,4468,
218.032,,Spot,2,Image 1,75,1000004468,4469,
216.008,,Spot,2,Image 1,76,1000004468,4470,
216.048,,Spot,2,Image 1,77,1000004468,4471,
219.96,,Spot,2,Image 1,78,1000004468,4472,
216.048,,Spot,2,Image 1,79,1000004468,4473,
218.032,,Spot,2,Image 1,80,1000004468,4474,
213.984,,Spot,2,Image 1,81,1000004468,4475,
214.032,,Spot,2,Image 1,82,1000004468,4476,
213.936,,Spot,2,Image 1,83,1000004468,4477,
214.032,,Spot,2,Image 1,84,1000004479,4479,
215.984,,Spot,2,Image 1,85,1000004479,4480,
213.968,,Spot,2,Image 1,86,1000004479,4481,
218,,Spot,2,Image 1,87,1000004479,4482,
214,,Spot,2,Image 1,88,1000004479,4483,
217.968,,Spot,2,Image 1,89,1000004479,4484,
216,,Spot,2,Image 1,90,1000004479,4485,
216.048,,Spot,2,Image 1,91,1000004479,4486,
216,,Spot,2,Image 1,92,1000004479,4487,
218,,Spot,2,Image 1,93,1000004479,4488,
215.824,,Spot,2,Image 1,94,1000004479,4489,
