
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
227.271,,Spot,2,Image 1,1,1000004380,4380,
228.863,,Spot,2,Image 1,2,1000004380,4382,
226.197,,Spot,2,Image 1,3,,4386,
223.305,,Spot,2,Image 1,4,1000004387,4387,
222.884,,Spot,2,Image 1,5,1000004387,4388,
224.008,,Spot,2,Image 1,6,1000004389,4389,
224.915,,Spot,2,Image 1,7,1000004389,4390,
226.366,,Spot,2,Image 1,8,1000004389,4391,
228.896,,Spot,2,Image 1,9,1000004389,4392,
224.368,,Spot,2,Image 1,10,1000004389,4393,
227.681,,Spot,2,Image 1,11,1000004389,4394,
227.634,,Spot,2,Image 1,12,1000004389,4395,
223.704,,Spot,2,Image 1,13,1000004389,4396,
227.297,,Spot,2,Image 1,14,1000004389,4397,
227.685,,Spot,2,Image 1,15,1000004389,4398,
227.924,,Spot,2,Image 1,16,1000004389,4399,
227.761,,Spot,2,Image 1,17,1000004389,4400,
223.724,,Spot,2,Image 1,18,1000004389,4401,
223.508,,Spot,2,Image 1,19,1000004389,4402,
227.012,,Spot,2,Image 1,20,1000004389,4403,
223.799,,Spot,2,Image 1,21,1000004389,4404,
226.59,,Spot,2,Image 1,22,1000004389,4405,
223.316,,Spot,2,Image 1,23,1000004389,4406,
226.962,,Spot,2,Image 1,24,1000004389,4407,
222.662,,Spot,2,Image 1,25,1000004389,4408,
222.505,,Spot,2,Image 1,26,1000004389,4409,
225.454,,Spot,2,Image 1,27,1000004389,4410,
222.131,,Spot,2,Image 1,28,1000004389,4411,
222.071,,Spot,2,Image 1,29,1000004389,4412,
225.662,,Spot,2,Image 1,30,1000004389,4413,
225.333,,Spot,2,Image 1,31,1000004389,4414,
225.097,,Spot,2,Image 1,32,1000004389,4415,
224.681,,Spot,2,Image 1,33,1000004389,4416,
224.199,,Spot,2,Image 1,34,1000004389,4417,
223.41,,Spot,2,Image 1,35,1000004389,4418,
218.167,,Spot,2,Image 1,36,1000004389,4419,
225.308,,Spot,2,Image 1,37,1000004431,4431,
225.162,,Spot,2,Image 1,38,1000004431,4432,
225.175,,Spot,2,Image 1,39,1000004431,4433,
225.127,,Spot,2,Image 1,40,1000004431,4434,
225.114,,Spot,2,Image 1,41,1000004431,4435,
221.456,,Spot,2,Image 1,42,1000004431,4436,
225.378,,Spot,2,Image 1,43,1000004431,4437,
222.029,,Spot,2,Image 1,44,1000004431,4438,
225.204,,Spot,2,Image 1,45,1000004431,4439,
221.522,,Spot,2,Image 1,46,1000004431,4440,
221.042,,Spot,2,Image 1,47,1000004431,4441,
224.57,,Spot,2,Image 1,48,1000004431,4442,
224.738,,Spot,2,Image 1,49,1000004431,4443,
224.932,,Spot,2,Image 1,50,1000004431,4444,
221.751,,Spot,2,Image 1,51,1000004431,4445,
221.768,,Spot,2,Image 1,52,1000004431,4446,
222.087,,Spot,2,Image 1,53,1000004431,4447,
222.1,,Spot,2,Image 1,54,1000004431,4448,
224.848,,Spot,2,Image 1,55,1000004431,4449,
225.155,,Spot,2,Image 1,56,1000004431,4450,
221.806,,Spot,2,Image 1,57,1000004431,4451,
221.882,,Spot,2,Image 1,58,1000004431,4452,
221.619,,Spot,2,Image 1,59,1000004431,4453,
221.8,,Spot,2,Image 1,60,1000004431,4454,
221.754,,Spot,2,Image 1,61,1000004431,4455,
221.516,,Spot,2,Image 1,62,1000004431,4456,
224.787,,Spot,2,Image 1,63,1000004431,4457,
221.075,,Spot,2,Image 1,64,1000004431,4458,
221.353,,Spot,2,Image 1,65,1000004431,4459,
224.3,,Spot,2,Image 1,66,1000004431,4460,
220.482,,Spot,2,Image 1,67,1000004431,4461,
223.939,,Spot,2,Image 1,68,1000004431,4462,
219.627,,Spot,2,Image 1,69,1000004431,4463,
223.54,,Spot,2,Image 1,70,1000004431,4464,
220.214,,Spot,2,Image 1,71,1000004431,4465,
219.283,,Spot,2,Image 1,72,1000004431,4466,
218.824,,Spot,2,Image 1,73,1000004431,4467,
219.507,,Spot,2,Image 1,74,1000004468,4468,
219.854,,Spot,2,Image 1,75,1000004468,4469,
219.417,,Spot,2,Image 1,76,1000004468,4470,
217.907,,Spot,2,Image 1,77,1000004468,4471,
221.545,,Spot,2,Image 1,78,1000004468,4472,
217.052,,Spot,2,Image 1,79,1000004468,4473,
218.869,,Spot,2,Image 1,80,1000004468,4474,
214.815,,Spot,2,Image 1,81,1000004468,4475,
214.867,,Spot,2,Image 1,82,1000004468,4476,
214.648,,Spot,2,Image 1,83,1000004468,4477,
215.937,,Spot,2,Image 1,84,1000004479,4479,
216.772,,Spot,2,Image 1,85,1000004479,4480,
215.51,,Spot,2,Image 1,86,1000004479,4481,
219.45,,Spot,2,Image 1,87,1000004479,4482,
215.677,,Spot,2,Image 1,88,1000004479,4483,
220.134,,Spot,2,Image 1,89,1000004479,4484,
217.221,,Spot,2,Image 1,90,1000004479,4485,
217.582,,Spot,2,Image 1,91,1000004479,4486,
217.531,,Spot,2,Image 1,92,1000004479,4487,
220.661,,Spot,2,Image 1,93,1000004479,4488,
217.863,,Spot,2,Image 1,94,1000004479,4489,
218.045,,Spot,2,Image 1,95,1000004479,4490,
218.247,,Spot,2,Image 1,96,1000004479,4491,
220.86,,Spot,2,Image 1,97,1000004479,4492,
220.838,,Spot,2,Image 1,98,1000004479,4493,
217.703,,Spot,2,Image 1,99,1000004479,4494,
221.428,,Spot,2,Image 1,100,1000004479,4495,
220.971,,Spot,2,Image 1,101,1000004496,4496,
217.384,,Spot,2,Image 1,102,1000004496,4497,
221.025,,Spot,2,Image 1,103,1000004496,4498,
220.716,,Spot,2,Image 1,104,1000004496,4499,
216.959,,Spot,2,Image 1,105,1000004496,4500,
221.076,,Spot,2,Image 1,106,1000004496,4501,
218.017,,Spot,2,Image 1,107,1000004496,4502,
221.503,,Spot,2,Image 1,108,1000004496,4503,
218.765,,Spot,2,Image 1,109,1000004496,4504,
218.95,,Spot,2,Image 1,110,1000004496,4505,
222.38,,Spot,2,Image 1,111,1000004496,4506,
222.804,,Spot,2,Image 1,112,1000004496,4507,
222.442,,Spot,2,Image 1,113,1000004496,4508,
218.811,,Spot,2,Image 1,114,1000004496,4509,
222.341,,Spot,2,Image 1,115,1000004496,4510,
219.064,,Spot,2,Image 1,116,1000004496,4511,
218.926,,Spot,2,Image 1,117,1000004496,4512,
218.027,,Spot,2,Image 1,118,1000004496,4513,
220.672,,Spot,2,Image 1,119,1000004496,4514,
221.237,,Spot,2,Image 1,120,1000004496,4515,
221.077,,Spot,2,Image 1,121,1000004496,4516,
216.44,,Spot,2,Image 1,122,1000004496,4517,
219.602,,Spot,2,Image 1,123,1000004496,4518,
219.646,,Spot,2,Image 1,124,1000004496,4519,
220.063,,Spot,2,Image 1,125,1000004496,4520,
219.408,,Spot,2,Image 1,126,1000004496,4521,
215.701,,Spot,2,Image 1,127,1000004496,4522,
219.751,,Spot,2,Image 1,128,1000004496,4523,
220.068,,Spot,2,Image 1,129,1000004496,4524,
219.953,,Spot,2,Image 1,130,1000004496,4525,
216.56,,Spot,2,Image 1,131,1000004496,4526,
219.762,,Spot,2,Image 1,132,1000004496,4527,
219.555,,Spot,2,Image 1,133,1000004496,4528,
216.297,,Spot,2,Image 1,134,1000004496,4529,
219.233,,Spot,2,Image 1,135,1000004496,4530,
216.346,,Spot,2,Image 1,136,1000004496,4531,
216.281,,Spot,2,Image 1,137,1000004496,4532,
219.623,,Spot,2,Image 1,138,1000004496,4533,
215.868,,Spot,2,Image 1,139,1000004496,4534,
219.588,,Spot,2,Image 1,140,1000004496,4535,
219.794,,Spot,2,Image 1,141,1000004496,4536,
216.55,,Spot,2,Image 1,142,1000004496,4537,
216.795,,Spot,2,Image 1,143,1000004496,4538,
216.774,,Spot,2,Image 1,144,1000004496,4539,
216.783,,Spot,2,Image 1,145,1000004496,4540,
217.064,,Spot,2,Image 1,146,1000004496,4541,
216.902,,Spot,2,Image 1,147,1000004496,4542,
216.814,,Spot,2,Image 1,148,1000004496,4543,
217.183,,Spot,2,Image 1,149,1000004496,4544,
216.821,,Spot,2,Image 1,150,1000004496,4545,
217.697,,Spot,2,Image 1,151,1000004496,4546,
217.766,,Spot,2,Image 1,152,1000004496,4547,
213.086,,Spot,2,Image 1,153,1000004496,4548,
218.252,,Spot,2,Image 1,154,1000004496,4549,
218.747,,Spot,2,Image 1,155,1000004496,4550,
212.726,,Spot,2,Image 1,156,1000004496,4551,
208.11,,Spot,2,Image 1,157,1000004496,4552,
215.678,,Spot,2,Image 1,158,1000004496,4553,
213.436,,Spot,2,Image 1,159,1000004496,4554,
207.572,,Spot,2,Image 1,160,1000004496,4555,
203.025,,Spot,2,Image 1,161,1000004496,4556,
205.075,,Spot,2,Image 1,162,1000004496,4557,
202.9,,Spot,2,Image 1,163,1000004496,4558,
207.459,,Spot,2,Image 1,164,1000004496,4559,
207.547,,Spot,2,Image 1,165,1000004496,4560,
193.118,,Spot,2,Image 1,166,1000004496,4561,
185.937,,Spot,2,Image 1,167,1000004496,4562,
193.317,,Spot,2,Image 1,168,1000004496,4563,
202.018,,Spot,2,Image 1,169,1000004496,4564,
192.352,,Spot,2,Image 1,170,1000004496,4565,
193.59,,Spot,2,Image 1,171,1000004496,4566,
181.966,,Spot,2,Image 1,172,1000004496,4567,
178.416,,Spot,2,Image 1,173,1000004496,4568,
187.592,,Spot,2,Image 1,174,1000004496,4569,
183.485,,Spot,2,Image 1,175,1000004496,4570,
175.721,,Spot,2,Image 1,176,1000004496,4571,
165.639,,Spot,2,Image 1,177,1000004496,4572,
163.575,,Spot,2,Image 1,178,1000004496,4573,
159.059,,Spot,2,Image 1,179,1000004496,4574,
169.456,,Spot,2,Image 1,180,1000004496,4575,
164.471,,Spot,2,Image 1,181,1000004496,4576,
151.76,,Spot,2,Image 1,182,1000004496,4577,
160.441,,Spot,2,Image 1,183,1000004496,4578,
