
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
370,,Spot,1,Image 1,1,1000004380,4380,
312,,Spot,1,Image 1,2,1000004380,4382,
332,,Spot,1,Image 1,3,,4386,
360,,Spot,1,Image 1,4,1000004387,4387,
366,,Spot,1,Image 1,5,1000004387,4388,
376,,Spot,1,Image 1,6,1000004389,4389,
328,,Spot,1,Image 1,7,1000004389,4390,
410,,Spot,1,Image 1,8,1000004389,4391,
310,,Spot,1,Image 1,9,1000004389,4392,
322,,Spot,1,Image 1,10,1000004389,4393,
352,,Spot,1,Image 1,11,1000004389,4394,
334,,Spot,1,Image 1,12,1000004389,4395,
382,,Spot,1,Image 1,13,1000004389,4396,
348,,Spot,1,Image 1,14,1000004389,4397,
366,,Spot,1,Image 1,15,1000004389,4398,
324,,Spot,1,Image 1,16,1000004389,4399,
356,,Spot,1,Image 1,17,1000004389,4400,
332,,Spot,1,Image 1,18,1000004389,4401,
374,,Spot,1,Image 1,19,1000004389,4402,
318,,Spot,1,Image 1,20,1000004389,4403,
340,,Spot,1,Image 1,21,1000004389,4404,
290,,Spot,1,Image 1,22,1000004389,4405,
312,,Spot,1,Image 1,23,1000004389,4406,
346,,Spot,1,Image 1,24,1000004389,4407,
324,,Spot,1,Image 1,25,1000004389,4408,
316,,Spot,1,Image 1,26,1000004389,4409,
314,,Spot,1,Image 1,27,1000004389,4410,
282,,Spot,1,Image 1,28,1000004389,4411,
312,,Spot,1,Image 1,29,1000004389,4412,
314,,Spot,1,Image 1,30,1000004389,4413,
296,,Spot,1,Image 1,31,1000004389,4414,
298,,Spot,1,Image 1,32,1000004389,4415,
346,,Spot,1,Image 1,33,1000004389,4416,
284,,Spot,1,Image 1,34,1000004389,4417,
328,,Spot,1,Image 1,35,1000004389,4418,
388,,Spot,1,Image 1,36,1000004389,4419,
398,,Spot,1,Image 1,37,1000004431,4431,
326,,Spot,1,Image 1,38,1000004431,4432,
380,,Spot,1,Image 1,39,1000004431,4433,
428,,Spot,1,Image 1,40,1000004431,4434,
350,,Spot,1,Image 1,41,1000004431,4435,
336,,Spot,1,Image 1,42,1000004431,4436,
340,,Spot,1,Image 1,43,1000004431,4437,
350,,Spot,1,Image 1,44,1000004431,4438,
394,,Spot,1,Image 1,45,1000004431,4439,
412,,Spot,1,Image 1,46,1000004431,4440,
348,,Spot,1,Image 1,47,1000004431,4441,
390,,Spot,1,Image 1,48,1000004431,4442,
334,,Spot,1,Image 1,49,1000004431,4443,
312,,Spot,1,Image 1,50,1000004431,4444,
316,,Spot,1,Image 1,51,1000004431,4445,
418,,Spot,1,Image 1,52,1000004431,4446,
396,,Spot,1,Image 1,53,1000004431,4447,
362,,Spot,1,Image 1,54,1000004431,4448,
506,,Spot,1,Image 1,55,1000004431,4449,
472,,Spot,1,Image 1,56,1000004431,4450,
408,,Spot,1,Image 1,57,1000004431,4451,
438,,Spot,1,Image 1,58,1000004431,4452,
442,,Spot,1,Image 1,59,1000004431,4453,
428,,Spot,1,Image 1,60,1000004431,4454,
392,,Spot,1,Image 1,61,1000004431,4455,
418,,Spot,1,Image 1,62,1000004431,4456,
404,,Spot,1,Image 1,63,1000004431,4457,
358,,Spot,1,Image 1,64,1000004431,4458,
316,,Spot,1,Image 1,65,1000004431,4459,
372,,Spot,1,Image 1,66,1000004431,4460,
318,,Spot,1,Image 1,67,1000004431,4461,
298,,Spot,1,Image 1,68,1000004431,4462,
308,,Spot,1,Image 1,69,1000004431,4463,
294,,Spot,1,Image 1,70,1000004431,4464,
306,,Spot,1,Image 1,71,1000004431,4465,
342,,Spot,1,Image 1,72,1000004431,4466,
326,,Spot,1,Image 1,73,1000004431,4467,
328,,Spot,1,Image 1,74,1000004468,4468,
294,,Spot,1,Image 1,75,1000004468,4469,
310,,Spot,1,Image 1,76,1000004468,4470,
348,,Spot,1,Image 1,77,1000004468,4471,
356,,Spot,1,Image 1,78,1000004468,4472,
388,,Spot,1,Image 1,79,1000004468,4473,
326,,Spot,1,Image 1,80,1000004468,4474,
402,,Spot,1,Image 1,81,1000004468,4475,
336,,Spot,1,Image 1,82,1000004468,4476,
388,,Spot,1,Image 1,83,1000004468,4477,
364,,Spot,1,Image 1,84,1000004479,4479,
402,,Spot,1,Image 1,85,1000004479,4480,
398,,Spot,1,Image 1,86,1000004479,4481,
416,,Spot,1,Image 1,87,1000004479,4482,
384,,Spot,1,Image 1,88,1000004479,4483,
364,,Spot,1,Image 1,89,1000004479,4484,
336,,Spot,1,Image 1,90,1000004479,4485,
318,,Spot,1,Image 1,91,1000004479,4486,
364,,Spot,1,Image 1,92,1000004479,4487,
360,,Spot,1,Image 1,93,1000004479,4488,
370,,Spot,1,Image 1,94,1000004479,4489,
324,,Spot,1,Image 1,95,1000004479,4490,
358,,Spot,1,Image 1,96,1000004479,4491,
358,,Spot,1,Image 1,97,1000004479,4492,
380,,Spot,1,Image 1,98,1000004479,4493,
340,,Spot,1,Image 1,99,1000004479,4494,
380,,Spot,1,Image 1,100,1000004479,4495,
346,,Spot,1,Image 1,101,1000004496,4496,
350,,Spot,1,Image 1,102,1000004496,4497,
344,,Spot,1,Image 1,103,1000004496,4498,
366,,Spot,1,Image 1,104,1000004496,4499,
348,,Spot,1,Image 1,105,1000004496,4500,
382,,Spot,1,Image 1,106,1000004496,4501,
392,,Spot,1,Image 1,107,1000004496,4502,
360,,Spot,1,Image 1,108,1000004496,4503,
400,,Spot,1,Image 1,109,1000004496,4504,
376,,Spot,1,Image 1,110,1000004496,4505,
402,,Spot,1,Image 1,111,1000004496,4506,
386,,Spot,1,Image 1,112,1000004496,4507,
370,,Spot,1,Image 1,113,1000004496,4508,
392,,Spot,1,Image 1,114,1000004496,4509,
350,,Spot,1,Image 1,115,1000004496,4510,
388,,Spot,1,Image 1,116,1000004496,4511,
346,,Spot,1,Image 1,117,1000004496,4512,
388,,Spot,1,Image 1,118,1000004496,4513,
382,,Spot,1,Image 1,119,1000004496,4514,
368,,Spot,1,Image 1,120,1000004496,4515,
370,,Spot,1,Image 1,121,1000004496,4516,
414,,Spot,1,Image 1,122,1000004496,4517,
462,,Spot,1,Image 1,123,1000004496,4518,
508,,Spot,1,Image 1,124,1000004496,4519,
588,,Spot,1,Image 1,125,1000004496,4520,
382,,Spot,1,Image 1,126,1000004496,4521,
396,,Spot,1,Image 1,127,1000004496,4522,
400,,Spot,1,Image 1,128,1000004496,4523,
360,,Spot,1,Image 1,129,1000004496,4524,
358,,Spot,1,Image 1,130,1000004496,4525,
394,,Spot,1,Image 1,131,1000004496,4526,
340,,Spot,1,Image 1,132,1000004496,4527,
362,,Spot,1,Image 1,133,1000004496,4528,
344,,Spot,1,Image 1,134,1000004496,4529,
332,,Spot,1,Image 1,135,1000004496,4530,
414,,Spot,1,Image 1,136,1000004496,4531,
376,,Spot,1,Image 1,137,1000004496,4532,
410,,Spot,1,Image 1,138,1000004496,4533,
342,,Spot,1,Image 1,139,1000004496,4534,
346,,Spot,1,Image 1,140,1000004496,4535,
384,,Spot,1,Image 1,141,1000004496,4536,
414,,Spot,1,Image 1,142,1000004496,4537,
402,,Spot,1,Image 1,143,1000004496,4538,
494,,Spot,1,Image 1,144,1000004496,4539,
432,,Spot,1,Image 1,145,1000004496,4540,
432,,Spot,1,Image 1,146,1000004496,4541,
404,,Spot,1,Image 1,147,1000004496,4542,
356,,Spot,1,Image 1,148,1000004496,4543,
344,,Spot,1,Image 1,149,1000004496,4544,
398,,Spot,1,Image 1,150,1000004496,4545,
312,,Spot,1,Image 1,151,1000004496,4546,
284,,Spot,1,Image 1,152,1000004496,4547,
332,,Spot,1,Image 1,153,1000004496,4548,
350,,Spot,1,Image 1,154,1000004496,4549,
328,,Spot,1,Image 1,155,1000004496,4550,
332,,Spot,1,Image 1,156,1000004496,4551,
360,,Spot,1,Image 1,157,1000004496,4552,
326,,Spot,1,Image 1,158,1000004496,4553,
336,,Spot,1,Image 1,159,1000004496,4554,
350,,Spot,1,Image 1,160,1000004496,4555,
360,,Spot,1,Image 1,161,1000004496,4556,
330,,Spot,1,Image 1,162,1000004496,4557,
340,,Spot,1,Image 1,163,1000004496,4558,
350,,Spot,1,Image 1,164,1000004496,4559,
344,,Spot,1,Image 1,165,1000004496,4560,
350,,Spot,1,Image 1,166,1000004496,4561,
288,,Spot,1,Image 1,167,1000004496,4562,
344,,Spot,1,Image 1,168,1000004496,4563,
318,,Spot,1,Image 1,169,1000004496,4564,
340,,Spot,1,Image 1,170,1000004496,4565,
390,,Spot,1,Image 1,171,1000004496,4566,
352,,Spot,1,Image 1,172,1000004496,4567,
328,,Spot,1,Image 1,173,1000004496,4568,
378,,Spot,1,Image 1,174,1000004496,4569,
408,,Spot,1,Image 1,175,1000004496,4570,
410,,Spot,1,Image 1,176,1000004496,4571,
344,,Spot,1,Image 1,177,1000004496,4572,
314,,Spot,1,Image 1,178,1000004496,4573,
368,,Spot,1,Image 1,179,1000004496,4574,
322,,Spot,1,Image 1,180,1000004496,4575,
344,,Spot,1,Image 1,181,1000004496,4576,
330,,Spot,1,Image 1,182,1000004496,4577,
394,,Spot,1,Image 1,183,1000004496,4578,
384,,Spot,1,Image 1,184,1000004496,4579,
390,,Spot,1,Image 1,185,1000004496,4580,
396,,Spot,1,Image 1,186,1000004496,4581,
330,,Spot,1,Image 1,187,1000004496,4582,
364,,Spot,1,Image 1,188,1000004496,4583,
374,,Spot,1,Image 1,189,1000004496,4584,
360,,Spot,1,Image 1,190,1000004496,4585,
354,,Spot,1,Image 1,191,1000004496,4586,
336,,Spot,1,Image 1,192,1000004496,4587,
332,,Spot,1,Image 1,193,1000004496,4588,
328,,Spot,1,Image 1,194,1000004496,4589,
328,,Spot,1,Image 1,195,1000004496,4590,
348,,Spot,1,Image 1,196,1000004496,4591,
346,,Spot,1,Image 1,197,,4790,
370,,Spot,1,Image 1,198,1000004791,4791,
350,,Spot,1,Image 1,199,1000004791,4792,
354,,Spot,1,Image 1,200,1000004791,4793,
340,,Spot,1,Image 1,201,1000004791,4794,
374,,Spot,1,Image 1,202,1000004791,4795,
324,,Spot,1,Image 1,203,1000004791,4796,
314,,Spot,1,Image 1,204,1000004791,4797,
348,,Spot,1,Image 1,205,1000004791,4798,
342,,Spot,1,Image 1,206,1000004791,4799,
302,,Spot,1,Image 1,207,1000004791,4800,
286,,Spot,1,Image 1,208,1000004791,4801,
368,,Spot,1,Image 1,209,1000004791,4802,
320,,Spot,1,Image 1,210,1000004791,4803,
284,,Spot,1,Image 1,211,1000004791,4804,
296,,Spot,1,Image 1,212,1000004791,4805,
298,,Spot,1,Image 1,213,1000004791,4806,
304,,Spot,1,Image 1,214,1000004791,4807,
310,,Spot,1,Image 1,215,1000004791,4808,
326,,Spot,1,Image 1,216,1000004791,4809,
346,,Spot,1,Image 1,217,1000004791,4810,
310,,Spot,1,Image 1,218,1000004791,4811,
334,,Spot,1,Image 1,219,1000004791,4812,
322,,Spot,1,Image 1,220,1000004791,4813,
336,,Spot,1,Image 1,221,1000004791,4814,
276,,Spot,1,Image 1,222,1000004791,4815,
308,,Spot,1,Image 1,223,1000004791,4816,
264,,Spot,1,Image 1,224,1000004791,4817,
294,,Spot,1,Image 1,225,1000004791,4818,
276,,Spot,1,Image 1,226,1000004791,4819,
262,,Spot,1,Image 1,227,1000004791,4820,
278,,Spot,1,Image 1,228,1000004791,4821,
266,,Spot,1,Image 1,229,1000004791,4822,
254,,Spot,1,Image 1,230,1000004791,4823,
320,,Spot,1,Image 1,231,1000004791,4824,
266,,Spot,1,Image 1,232,1000004791,4825,
302,,Spot,1,Image 1,233,1000004791,4826,
316,,Spot,1,Image 1,234,1000004791,4827,
332,,Spot,1,Image 1,235,1000004791,4828,
332,,Spot,1,Image 1,236,1000004791,4829,
294,,Spot,1,Image 1,237,1000004791,4830,
