
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
0,s,Spot,1,1000004380,4380,
1,s,Spot,2,1000004380,4382,
2,s,Spot,3,,4386,
3,s,Spot,4,1000004387,4387,
4,s,Spot,5,1000004387,4388,
5,s,Spot,6,1000004389,4389,
6,s,Spot,7,1000004389,4390,
7,s,Spot,8,1000004389,4391,
8,s,Spot,9,1000004389,4392,
9,s,Spot,10,1000004389,4393,
10,s,Spot,11,1000004389,4394,
11,s,Spot,12,1000004389,4395,
12,s,Spot,13,1000004389,4396,
13,s,Spot,14,1000004389,4397,
14,s,Spot,15,1000004389,4398,
15,s,Spot,16,1000004389,4399,
16,s,Spot,17,1000004389,4400,
17,s,Spot,18,1000004389,4401,
18,s,Spot,19,1000004389,4402,
19,s,Spot,20,1000004389,4403,
20,s,Spot,21,1000004389,4404,
21,s,Spot,22,1000004389,4405,
22,s,Spot,23,1000004389,4406,
23,s,Spot,24,1000004389,4407,
24,s,Spot,25,1000004389,4408,
25,s,Spot,26,1000004389,4409,
26,s,Spot,27,1000004389,4410,
27,s,Spot,28,1000004389,4411,
28,s,Spot,29,1000004389,4412,
29,s,Spot,30,1000004389,4413,
30,s,Spot,31,1000004389,4414,
31,s,Spot,32,1000004389,4415,
32,s,Spot,33,1000004389,4416,
33,s,Spot,34,1000004389,4417,
34,s,Spot,35,1000004389,4418,
35,s,Spot,36,1000004389,4419,
36,s,Spot,37,1000004431,4431,
37,s,Spot,38,1000004431,4432,
38,s,Spot,39,1000004431,4433,
39,s,Spot,40,1000004431,4434,
40,s,Spot,41,1000004431,4435,
41,s,Spot,42,1000004431,4436,
42,s,Spot,43,1000004431,4437,
43,s,Spot,44,1000004431,4438,
44,s,Spot,45,1000004431,4439,
45,s,Spot,46,1000004431,4440,
46,s,Spot,47,1000004431,4441,
47,s,Spot,48,1000004431,4442,
48,s,Spot,49,1000004431,4443,
49,s,Spot,50,1000004431,4444,
50,s,Spot,51,1000004431,4445,
51,s,Spot,52,1000004431,4446,
52,s,Spot,53,1000004431,4447,
53,s,Spot,54,1000004431,4448,
54,s,Spot,55,1000004431,4449,
55,s,Spot,56,1000004431,4450,
56,s,Spot,57,1000004431,4451,
57,s,Spot,58,1000004431,4452,
58,s,Spot,59,1000004431,4453,
59,s,Spot,60,1000004431,4454,
60,s,Spot,61,1000004431,4455,
61,s,Spot,62,1000004431,4456,
62,s,Spot,63,1000004431,4457,
63,s,Spot,64,1000004431,4458,
64,s,Spot,65,1000004431,4459,
65,s,Spot,66,1000004431,4460,
66,s,Spot,67,1000004431,4461,
67,s,Spot,68,1000004431,4462,
68,s,Spot,69,1000004431,4463,
69,s,Spot,70,1000004431,4464,
70,s,Spot,71,1000004431,4465,
71,s,Spot,72,1000004431,4466,
72,s,Spot,73,1000004431,4467,
73,s,Spot,74,1000004468,4468,
74,s,Spot,75,1000004468,4469,
75,s,Spot,76,1000004468,4470,
76,s,Spot,77,1000004468,4471,
77,s,Spot,78,1000004468,4472,
78,s,Spot,79,1000004468,4473,
79,s,Spot,80,1000004468,4474,
80,s,Spot,81,1000004468,4475,
81,s,Spot,82,1000004468,4476,
82,s,Spot,83,1000004468,4477,
83,s,Spot,84,1000004479,4479,
84,s,Spot,85,1000004479,4480,
85,s,Spot,86,1000004479,4481,
86,s,Spot,87,1000004479,4482,
87,s,Spot,88,1000004479,4483,
88,s,Spot,89,1000004479,4484,
89,s,Spot,90,1000004479,4485,
90,s,Spot,91,1000004479,4486,
91,s,Spot,92,1000004479,4487,
92,s,Spot,93,1000004479,4488,
93,s,Spot,94,1000004479,4489,
94,s,Spot,95,1000004479,4490,
95,s,Spot,96,1000004479,4491,
96,s,Spot,97,1000004479,4492,
97,s,Spot,98,1000004479,4493,
98,s,Spot,99,1000004479,4494,
99,s,Spot,100,1000004479,4495,
100,s,Spot,101,1000004496,4496,
101,s,Spot,102,1000004496,4497,
102,s,Spot,103,1000004496,4498,
103,s,Spot,104,1000004496,4499,
104,s,Spot,105,1000004496,4500,
105,s,Spot,106,1000004496,4501,
106,s,Spot,107,1000004496,4502,
107,s,Spot,108,1000004496,4503,
108,s,Spot,109,1000004496,4504,
109,s,Spot,110,1000004496,4505,
110,s,Spot,111,1000004496,4506,
111,s,Spot,112,1000004496,4507,
112,s,Spot,113,1000004496,4508,
113,s,Spot,114,1000004496,4509,
114,s,Spot,115,1000004496,4510,
115,s,Spot,116,1000004496,4511,
116,s,Spot,117,1000004496,4512,
117,s,Spot,118,1000004496,4513,
118,s,Spot,119,1000004496,4514,
119,s,Spot,120,1000004496,4515,
120,s,Spot,121,1000004496,4516,
121,s,Spot,122,1000004496,4517,
122,s,Spot,123,1000004496,4518,
123,s,Spot,124,1000004496,4519,
124,s,Spot,125,1000004496,4520,
125,s,Spot,126,1000004496,4521,
126,s,Spot,127,1000004496,4522,
127,s,Spot,128,1000004496,4523,
128,s,Spot,129,1000004496,4524,
129,s,Spot,130,1000004496,4525,
130,s,Spot,131,1000004496,4526,
131,s,Spot,132,1000004496,4527,
132,s,Spot,133,1000004496,4528,
133,s,Spot,134,1000004496,4529,
134,s,Spot,135,1000004496,4530,
135,s,Spot,136,1000004496,4531,
136,s,Spot,137,1000004496,4532,
137,s,Spot,138,1000004496,4533,
138,s,Spot,139,1000004496,4534,
139,s,Spot,140,1000004496,4535,
140,s,Spot,141,1000004496,4536,
141,s,Spot,142,1000004496,4537,
142,s,Spot,143,1000004496,4538,
143,s,Spot,144,1000004496,4539,
144,s,Spot,145,1000004496,4540,
145,s,Spot,146,1000004496,4541,
146,s,Spot,147,1000004496,4542,
147,s,Spot,148,1000004496,4543,
148,s,Spot,149,1000004496,4544,
149,s,Spot,150,1000004496,4545,
150,s,Spot,151,1000004496,4546,
151,s,Spot,152,1000004496,4547,
152,s,Spot,153,1000004496,4548,
153,s,Spot,154,1000004496,4549,
