
Shortest Distance to Spots Spots=Centrosome
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
7.043,µm,Spot,Centrosome,1,1000000003,3,
6.40367,µm,Spot,Centrosome,2,1000000003,12,
6.21136,µm,Spot,Centrosome,3,1000000003,21,
7.48231,µm,Spot,Centrosome,4,1000000003,30,
7.07682,µm,Spot,Centrosome,5,1000000003,40,
7.09504,µm,Spot,Centrosome,6,1000000003,49,
6.5223,µm,Spot,Centrosome,7,1000000003,58,
6.56622,µm,Spot,Centrosome,8,1000000003,68,
6.98865,µm,Spot,Centrosome,9,1000000003,77,
6.92704,µm,Spot,Centrosome,10,1000000003,86,
7.43702,µm,Spot,Centrosome,11,1000000003,95,
8.07607,µm,Spot,Centrosome,12,1000000003,105,
7.33511,µm,Spot,Centrosome,13,1000000003,114,
8.1136,µm,Spot,Centrosome,14,1000000003,124,
7.52721,µm,Spot,Centrosome,15,1000000003,134,
8.3057,µm,Spot,Centrosome,16,1000000003,144,
8.5584,µm,Spot,Centrosome,17,1000000003,156,
8.38573,µm,Spot,Centrosome,18,1000000003,164,
8.22052,µm,Spot,Centrosome,19,1000000003,174,
7.47142,µm,Spot,Centrosome,20,1000000003,183,
7.87114,µm,Spot,Centrosome,21,1000000003,194,
8.02577,µm,Spot,Centrosome,22,1000000003,205,
7.48062,µm,Spot,Centrosome,23,1000000003,217,
7.83261,µm,Spot,Centrosome,24,1000000003,229,
8.20476,µm,Spot,Centrosome,25,1000000003,240,
8.30128,µm,Spot,Centrosome,26,1000000003,253,
8.18693,µm,Spot,Centrosome,27,1000000003,266,
8.19406,µm,Spot,Centrosome,28,1000000003,277,
7.0296,µm,Spot,Centrosome,29,1000000003,288,
7.42273,µm,Spot,Centrosome,30,1000000003,299,
6.7296,µm,Spot,Centrosome,31,1000000003,310,
6.58962,µm,Spot,Centrosome,32,1000000003,321,
7.39411,µm,Spot,Centrosome,33,1000000003,332,
7.09592,µm,Spot,Centrosome,34,1000000003,342,
6.92912,µm,Spot,Centrosome,35,1000000003,352,
6.78465,µm,Spot,Centrosome,36,1000000003,361,
7.29575,µm,Spot,Centrosome,37,1000000003,370,
7.70486,µm,Spot,Centrosome,38,1000000003,379,
7.37204,µm,Spot,Centrosome,39,1000000003,388,
6.76323,µm,Spot,Centrosome,40,1000000003,398,
6.60402,µm,Spot,Centrosome,41,1000000003,408,
6.09149,µm,Spot,Centrosome,42,1000000003,418,
5.97746,µm,Spot,Centrosome,43,1000000003,427,
5.82912,µm,Spot,Centrosome,44,1000000003,437,
5.88698,µm,Spot,Centrosome,45,1000000003,447,
6.06155,µm,Spot,Centrosome,46,1000000003,456,
5.96048,µm,Spot,Centrosome,47,1000000003,465,
6.29802,µm,Spot,Centrosome,48,1000000003,476,
6.77227,µm,Spot,Centrosome,49,1000000003,487,
6.90583,µm,Spot,Centrosome,50,1000000003,498,
7.48047,µm,Spot,Centrosome,51,1000000003,508,
7.27655,µm,Spot,Centrosome,52,1000000003,517,
7.70399,µm,Spot,Centrosome,53,1000000003,525,
6.69875,µm,Spot,Centrosome,54,1000000003,534,
7.23899,µm,Spot,Centrosome,55,1000000003,545,
7.42998,µm,Spot,Centrosome,56,1000000003,554,
7.4305,µm,Spot,Centrosome,57,1000000003,3764,
6.94613,µm,Spot,Centrosome,58,1000000003,3765,
6.58656,µm,Spot,Centrosome,59,1000000003,3766,
6.85527,µm,Spot,Centrosome,60,1000000003,3767,
6.3409,µm,Spot,Centrosome,61,1000000003,3768,
6.73095,µm,Spot,Centrosome,62,1000000003,3769,
7.46461,µm,Spot,Centrosome,63,1000000003,3770,
8.18923,µm,Spot,Centrosome,64,1000000003,3771,
8.73753,µm,Spot,Centrosome,65,1000000003,3772,
9.16849,µm,Spot,Centrosome,66,1000000003,3773,
9.67202,µm,Spot,Centrosome,67,1000000003,3774,
9.51132,µm,Spot,Centrosome,68,1000000003,3775,
9.04657,µm,Spot,Centrosome,69,1000000003,3776,
8.62844,µm,Spot,Centrosome,70,1000000003,3777,
8.03688,µm,Spot,Centrosome,71,1000000003,3778,
7.98547,µm,Spot,Centrosome,72,1000000003,3779,
8.09655,µm,Spot,Centrosome,73,1000000003,3780,
7.15797,µm,Spot,Centrosome,74,1000000003,3781,
7.06173,µm,Spot,Centrosome,75,1000000003,3782,
7.09455,µm,Spot,Centrosome,76,1000000003,3783,
6.96875,µm,Spot,Centrosome,77,1000000003,3784,
7.07128,µm,Spot,Centrosome,78,1000000003,3785,
6.882,µm,Spot,Centrosome,79,1000000003,3786,
7.40646,µm,Spot,Centrosome,80,1000000003,3787,
7.25366,µm,Spot,Centrosome,81,1000000003,3788,
7.5317,µm,Spot,Centrosome,82,1000000003,3789,
7.39481,µm,Spot,Centrosome,83,1000000003,3790,
7.21117,µm,Spot,Centrosome,84,1000000003,3791,
7.41095,µm,Spot,Centrosome,85,1000000003,3792,
7.76468,µm,Spot,Centrosome,86,1000000003,3793,
8.16878,µm,Spot,Centrosome,87,1000000003,3794,
7.93052,µm,Spot,Centrosome,88,1000000003,3795,
7.1885,µm,Spot,Centrosome,89,1000000003,3796,
6.69982,µm,Spot,Centrosome,90,1000000003,3797,
6.74831,µm,Spot,Centrosome,91,1000000003,3798,
6.61195,µm,Spot,Centrosome,92,1000000003,3799,
6.72057,µm,Spot,Centrosome,93,1000000003,3800,
6.76902,µm,Spot,Centrosome,94,1000000003,3801,
