
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
10.3367,,Spot,2,Image 1,1,1000000003,3,
0,,Spot,2,Image 1,2,1000000003,12,
0,,Spot,2,Image 1,3,1000000003,21,
0,,Spot,2,Image 1,4,1000000003,30,
0,,Spot,2,Image 1,5,1000000003,40,
0,,Spot,2,Image 1,6,1000000003,49,
0,,Spot,2,Image 1,7,1000000003,58,
0,,Spot,2,Image 1,8,1000000003,68,
0.357037,,Spot,2,Image 1,9,1000000003,77,
0,,Spot,2,Image 1,10,1000000003,86,
0,,Spot,2,Image 1,11,1000000003,95,
0.856598,,Spot,2,Image 1,12,1000000003,105,
1.93925,,Spot,2,Image 1,13,1000000003,114,
2.36277,,Spot,2,Image 1,14,1000000003,124,
1.95892,,Spot,2,Image 1,15,1000000003,134,
2.02427,,Spot,2,Image 1,16,1000000003,144,
2.0346,,Spot,2,Image 1,17,1000000003,156,
1.96881,,Spot,2,Image 1,18,1000000003,164,
1.09225,,Spot,2,Image 1,19,1000000003,174,
1.30991,,Spot,2,Image 1,20,1000000003,183,
1.63726,,Spot,2,Image 1,21,1000000003,194,
1.96489,,Spot,2,Image 1,22,1000000003,205,
3.84014,,Spot,2,Image 1,23,1000000003,217,
4.31823,,Spot,2,Image 1,24,1000000003,229,
21.676,,Spot,2,Image 1,25,1000000003,240,
32.1237,,Spot,2,Image 1,26,1000000003,253,
3.49896,,Spot,2,Image 1,27,1000000003,266,
4.46851,,Spot,2,Image 1,28,1000000003,277,
3.28533,,Spot,2,Image 1,29,1000000003,288,
3.3281,,Spot,2,Image 1,30,1000000003,299,
3.0728,,Spot,2,Image 1,31,1000000003,310,
1.92543,,Spot,2,Image 1,32,1000000003,321,
1.57786,,Spot,2,Image 1,33,1000000003,332,
3.06171,,Spot,2,Image 1,34,1000000003,342,
3.54356,,Spot,2,Image 1,35,1000000003,352,
3.3932,,Spot,2,Image 1,36,1000000003,361,
4.052,,Spot,2,Image 1,37,1000000003,370,
6.0513,,Spot,2,Image 1,38,1000000003,379,
0,,Spot,2,Image 1,39,1000000003,388,
0,,Spot,2,Image 1,40,1000000003,398,
0,,Spot,2,Image 1,41,1000000003,408,
0,,Spot,2,Image 1,42,1000000003,418,
0,,Spot,2,Image 1,43,1000000003,427,
0,,Spot,2,Image 1,44,1000000003,437,
0,,Spot,2,Image 1,45,1000000003,447,
0,,Spot,2,Image 1,46,1000000003,456,
0,,Spot,2,Image 1,47,1000000003,465,
0,,Spot,2,Image 1,48,1000000003,476,
0,,Spot,2,Image 1,49,1000000003,487,
0,,Spot,2,Image 1,50,1000000003,498,
0,,Spot,2,Image 1,51,1000000003,508,
0,,Spot,2,Image 1,52,1000000003,517,
0,,Spot,2,Image 1,53,1000000003,525,
0,,Spot,2,Image 1,54,1000000003,534,
0,,Spot,2,Image 1,55,1000000003,545,
0,,Spot,2,Image 1,56,1000000003,554,
0,,Spot,2,Image 1,57,1000000003,3764,
0,,Spot,2,Image 1,58,1000000003,3765,
0,,Spot,2,Image 1,59,1000000003,3766,
0,,Spot,2,Image 1,60,1000000003,3767,
4.75266,,Spot,2,Image 1,61,1000000003,3768,
4.74062,,Spot,2,Image 1,62,1000000003,3769,
4.57342,,Spot,2,Image 1,63,1000000003,3770,
5.71449,,Spot,2,Image 1,64,1000000003,3771,
0,,Spot,2,Image 1,65,1000000003,3772,
0,,Spot,2,Image 1,66,1000000003,3773,
0,,Spot,2,Image 1,67,1000000003,3774,
0,,Spot,2,Image 1,68,1000000003,3775,
0,,Spot,2,Image 1,69,1000000003,3776,
0,,Spot,2,Image 1,70,1000000003,3777,
0,,Spot,2,Image 1,71,1000000003,3778,
0,,Spot,2,Image 1,72,1000000003,3779,
0,,Spot,2,Image 1,73,1000000003,3780,
0,,Spot,2,Image 1,74,1000000003,3781,
0,,Spot,2,Image 1,75,1000000003,3782,
0,,Spot,2,Image 1,76,1000000003,3783,
0,,Spot,2,Image 1,77,1000000003,3784,
0,,Spot,2,Image 1,78,1000000003,3785,
