
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000000003,3,
2.19529,,Spot,2,1000000003,12,
1.22637,,Spot,3,1000000003,21,
0.779189,,Spot,4,1000000003,30,
0.572171,,Spot,5,1000000003,40,
0.843548,,Spot,6,1000000003,49,
0.839923,,Spot,7,1000000003,58,
0.941905,,Spot,8,1000000003,68,
0.964228,,Spot,9,1000000003,77,
1.13959,,Spot,10,1000000003,86,
1.02505,,Spot,11,1000000003,95,
0.947973,,Spot,12,1000000003,105,
0.616712,,Spot,13,1000000003,114,
0.482514,,Spot,14,1000000003,124,
0.620193,,Spot,15,1000000003,134,
0.566709,,Spot,16,1000000003,144,
0.563898,,Spot,17,1000000003,156,
0.6269,,Spot,18,1000000003,164,
0.866772,,Spot,19,1000000003,174,
0.837674,,Spot,20,1000000003,183,
0.796583,,Spot,21,1000000003,194,
0.80384,,Spot,22,1000000003,205,
0.74127,,Spot,23,1000000003,217,
0.782275,,Spot,24,1000000003,229,
0.832188,,Spot,25,1000000003,240,
0.121868,,Spot,26,1000000003,253,
0.311634,,Spot,27,1000000003,266,
0.542972,,Spot,28,1000000003,277,
0.788055,,Spot,29,1000000003,288,
1.03944,,Spot,30,1000000003,299,
1.11429,,Spot,31,1000000003,310,
1.38905,,Spot,32,1000000003,321,
1.52295,,Spot,33,1000000003,332,
1.07798,,Spot,34,1000000003,342,
1.00388,,Spot,35,1000000003,352,
1.10913,,Spot,36,1000000003,361,
1.22036,,Spot,37,1000000003,370,
1.14045,,Spot,38,1000000003,379,
1.0652,,Spot,39,1000000003,388,
1.03125,,Spot,40,1000000003,398,
1.12086,,Spot,41,1000000003,408,
1.3547,,Spot,42,1000000003,418,
1.53298,,Spot,43,1000000003,427,
1.54221,,Spot,44,1000000003,437,
1.52639,,Spot,45,1000000003,447,
1.40378,,Spot,46,1000000003,456,
1.50252,,Spot,47,1000000003,465,
1.50348,,Spot,48,1000000003,476,
1.51797,,Spot,49,1000000003,487,
1.63749,,Spot,50,1000000003,498,
1.73955,,Spot,51,1000000003,508,
1.73973,,Spot,52,1000000003,517,
1.80742,,Spot,53,1000000003,525,
1.52275,,Spot,54,1000000003,534,
1.5278,,Spot,55,1000000003,545,
1.22373,,Spot,56,1000000003,554,
1.53197,,Spot,57,1000000003,3764,
1.12116,,Spot,58,1000000003,3765,
1.00535,,Spot,59,1000000003,3766,
1.00512,,Spot,60,1000000003,3767,
0.972259,,Spot,61,1000000003,3768,
0.880748,,Spot,62,1000000003,3769,
0.832881,,Spot,63,1000000003,3770,
1.17934,,Spot,64,1000000003,3771,
1.05888,,Spot,65,1000000003,3772,
1.0388,,Spot,66,1000000003,3773,
1.30111,,Spot,67,1000000003,3774,
1.22902,,Spot,68,1000000003,3775,
1.30156,,Spot,69,1000000003,3776,
1.22988,,Spot,70,1000000003,3777,
1.24313,,Spot,71,1000000003,3778,
1.4008,,Spot,72,1000000003,3779,
1.41814,,Spot,73,1000000003,3780,
1.58713,,Spot,74,1000000003,3781,
1.48675,,Spot,75,1000000003,3782,
1.38093,,Spot,76,1000000003,3783,
1.25663,,Spot,77,1000000003,3784,
1.33426,,Spot,78,1000000003,3785,
1.15682,,Spot,79,1000000003,3786,
1.41002,,Spot,80,1000000003,3787,
1.01278,,Spot,81,1000000003,3788,
1.01728,,Spot,82,1000000003,3789,
1.03586,,Spot,83,1000000003,3790,
0.924349,,Spot,84,1000000003,3791,
0.968273,,Spot,85,1000000003,3792,
0.965293,,Spot,86,1000000003,3793,
0.811819,,Spot,87,1000000003,3794,
0.93762,,Spot,88,1000000003,3795,
1.01174,,Spot,89,1000000003,3796,
1.02524,,Spot,90,1000000003,3797,
1.23856,,Spot,91,1000000003,3798,
1.47595,,Spot,92,1000000003,3799,
1.45245,,Spot,93,1000000003,3800,
1.37413,,Spot,94,1000000003,3801,
1.44324,,Spot,95,1000000003,3802,
1.49187,,Spot,96,1000000003,3803,
2.44808,,Spot,97,1000000003,3804,
2.79605,,Spot,98,1000000003,3805,
2.29243,,Spot,99,1000000003,3806,
1.96666,,Spot,100,1000000003,3807,
1.72038,,Spot,101,1000000003,3808,
1.36048,,Spot,102,1000000003,3809,
1.0088,,Spot,103,1000000003,3810,
1.13938,,Spot,104,1000000003,3811,
1.20545,,Spot,105,1000000003,3812,
1.34087,,Spot,106,1000000003,3813,
1.22034,,Spot,107,1000000003,3814,
1.26663,,Spot,108,1000000003,3815,
1.35024,,Spot,109,1000000003,3816,
1.3946,,Spot,110,1000000003,3817,
1.63092,,Spot,111,1000000003,3818,
1.64754,,Spot,112,1000000003,3819,
1.84131,,Spot,113,1000000003,3820,
1.95625,,Spot,114,1000000003,3821,
2.17168,,Spot,115,1000000003,3822,
2.29028,,Spot,116,1000000003,3823,
2.51743,,Spot,117,1000000003,3824,
2.50723,,Spot,118,1000000003,3825,
2.19631,,Spot,119,1000000003,3826,
2.13591,,Spot,120,1000000003,3827,
2.32474,,Spot,121,1000000003,3828,
2.20607,,Spot,122,1000000003,3829,
1.7585,,Spot,123,1000000003,3830,
1.96108,,Spot,124,1000000003,3831,
1.74697,,Spot,125,1000000003,3832,
1.58449,,Spot,126,1000000003,3833,
1.03876,,Spot,127,1000000003,3834,
1.27055,,Spot,128,1000000003,3835,
1.37907,,Spot,129,1000000003,3836,
0.9446,,Spot,130,1000000003,3837,
1.41464,,Spot,131,1000000003,3838,
0.869648,,Spot,132,1000000003,3839,
1.22,,Spot,133,1000000003,3840,
1.30966,,Spot,134,1000000003,3841,
1.29897,,Spot,135,1000000003,3842,
1.27851,,Spot,136,1000000003,3843,
1.39087,,Spot,137,1000000003,3844,
0.934255,,Spot,138,1000000003,3845,
1.4765,,Spot,139,1000000003,3846,
1.48225,,Spot,140,1000000003,3847,
1.02521,,Spot,141,1000000003,3848,
1.50235,,Spot,142,1000000003,3849,
1.46735,,Spot,143,1000000003,3850,
1.29483,,Spot,144,1000000003,3851,
1.49979,,Spot,145,1000000003,3852,
1.63038,,Spot,146,1000000003,3853,
1.60832,,Spot,147,1000000003,3854,
1.73973,,Spot,148,1000000003,3855,
1.76432,,Spot,149,1000000003,3856,
1.83833,,Spot,150,1000000003,3857,
2.36408,,Spot,151,1000000003,3858,
2.0008,,Spot,152,1000000003,3859,
2.01363,,Spot,153,1000000003,3860,
1.55738,,Spot,154,1000000003,3861,
1.5184,,Spot,155,1000000003,3862,
1.50676,,Spot,156,1000000003,3863,
1.60497,,Spot,157,1000000003,3864,
1.58725,,Spot,158,1000000003,3865,
3.97121,,Spot,159,1000000003,3866,
3.79772,,Spot,160,1000000003,3867,
4.18017,,Spot,161,1000000003,3868,
3.57616,,Spot,162,1000000003,3869,
3.41965,,Spot,163,1000000003,3870,
3.93064,,Spot,164,1000000003,3871,
4.35551,,Spot,165,1000000003,3872,
3.93064,,Spot,166,1000000003,3873,
4.12228,,Spot,167,1000000003,3874,
4.41109,,Spot,168,1000000003,3875,
4.39009,,Spot,169,1000000003,3876,
4.82517,,Spot,170,1000000003,3877,
4.90373,,Spot,171,1000000003,3878,
4.76261,,Spot,172,1000000003,3879,
4.93649,,Spot,173,1000000003,3880,
4.55079,,Spot,174,1000000003,3881,
4.66159,,Spot,175,1000000003,3882,
4.9894,,Spot,176,1000000003,3883,
4.97037,,Spot,177,1000000003,3884,
5.40497,,Spot,178,1000000003,3885,
5.54095,,Spot,179,1000000003,3886,
5.67145,,Spot,180,1000000003,3887,
4.92235,,Spot,181,1000000003,3888,
5.7114,,Spot,182,1000000003,3889,
5.8614,,Spot,183,1000000003,3890,
5.95791,,Spot,184,1000000003,3891,
6.0972,,Spot,185,1000000003,3892,
6.27087,,Spot,186,1000000003,3893,
6.49228,,Spot,187,1000000003,3894,
6.78664,,Spot,188,1000000003,3895,
7.13198,,Spot,189,1000000003,3896,
8.13271,,Spot,190,1000000003,3897,
8.95075,,Spot,191,1000000003,3898,
9.84472,,Spot,192,1000000003,3899,
9.88331,,Spot,193,1000000003,3900,
10.8954,,Spot,194,1000000003,3901,
10.5628,,Spot,195,1000000003,3902,
11.0932,,Spot,196,1000000003,3903,
11.2248,,Spot,197,1000000003,3904,
11.4442,,Spot,198,1000000003,3905,
10.8855,,Spot,199,1000000003,3906,
11.2232,,Spot,200,1000000003,3907,
11.4643,,Spot,201,1000000003,3908,
11.5781,,Spot,202,1000000003,3909,
11.2227,,Spot,203,1000000003,3910,
11.406,,Spot,204,1000000003,3911,
9.38832,,Spot,205,1000000003,3912,
9.34225,,Spot,206,1000000003,3913,
8.93659,,Spot,207,1000000003,3914,
8.5284,,Spot,208,1000000003,3915,
8.62915,,Spot,209,1000000003,3916,
8.78392,,Spot,210,1000000003,3917,
8.96265,,Spot,211,1000000003,3918,
8.83158,,Spot,212,1000000003,3919,
8.77813,,Spot,213,1000000003,3920,
9.0917,,Spot,214,1000000003,3921,
8.75163,,Spot,215,1000000003,3922,
8.11895,,Spot,216,1000000003,3923,
8.24938,,Spot,217,1000000003,3924,
8.24734,,Spot,218,1000000003,3925,
8.06276,,Spot,219,1000000003,3926,
8.11209,,Spot,220,1000000003,3927,
7.97848,,Spot,221,1000000003,3928,
7.68878,,Spot,222,1000000003,3929,
7.76631,,Spot,223,1000000003,3930,
7.56826,,Spot,224,1000000003,3931,
8.04638,,Spot,225,1000000003,3932,
8.19343,,Spot,226,1000000003,3933,
8.01467,,Spot,227,1000000003,3934,
7.88566,,Spot,228,1000000003,3935,
7.73591,,Spot,229,1000000003,3936,
8.00893,,Spot,230,1000000003,3937,
8.19557,,Spot,231,1000000003,3938,
8.20992,,Spot,232,1000000003,3939,
8.45134,,Spot,233,1000000003,3940,
8.52695,,Spot,234,1000000003,3941,
8.59023,,Spot,235,1000000003,3942,
8.69123,,Spot,236,1000000003,3943,
8.60896,,Spot,237,1000000003,3944,
8.24532,,Spot,238,1000000003,3945,
8.18835,,Spot,239,1000000003,3946,
7.87718,,Spot,240,1000000003,3947,
7.82007,,Spot,241,1000000003,3948,
7.65145,,Spot,242,1000000003,3949,
7.62048,,Spot,243,1000000003,3950,
7.32368,,Spot,244,1000000003,3951,
7.251,,Spot,245,1000000003,3952,
7.10351,,Spot,246,1000000003,3953,
6.85833,,Spot,247,1000000003,3954,
6.65107,,Spot,248,1000000003,3955,
6.19467,,Spot,249,1000000003,3956,
5.93624,,Spot,250,1000000003,3957,
5.59328,,Spot,251,1000000003,3958,
5.26845,,Spot,252,1000000003,3959,
4.61638,,Spot,253,1000000003,3960,
4.20301,,Spot,254,1000000003,3961,
3.90385,,Spot,255,1000000003,3962,
2.9043,,Spot,256,1000000003,3963,
2.74996,,Spot,257,1000000003,3964,
2.60421,,Spot,258,1000000003,3965,
2.00433,,Spot,259,1000000003,3966,
2.42959,,Spot,260,1000000003,3967,
1.92723,,Spot,261,1000000003,3968,
1.9208,,Spot,262,1000000003,3969,
1.93346,,Spot,263,1000000003,3970,
1.87025,,Spot,264,1000000003,3971,
1.84853,,Spot,265,1000000003,3972,
1.78201,,Spot,266,1000000003,3973,
1.80679,,Spot,267,1000000003,3974,
1.77797,,Spot,268,1000000003,3975,
2.22829,,Spot,269,1000000003,3976,
1.69821,,Spot,270,1000000003,3977,
2.23,,Spot,271,1000000003,3978,
2.15805,,Spot,272,1000000003,3979,
1.7052,,Spot,273,1000000003,3980,
2.16672,,Spot,274,1000000003,3981,
2.16516,,Spot,275,1000000003,3982,
1.56199,,Spot,276,1000000003,3983,
2.13191,,Spot,277,1000000003,3984,
2.1138,,Spot,278,1000000003,3985,
2.07356,,Spot,279,1000000003,3986,
2.05104,,Spot,280,1000000003,3987,
2.04315,,Spot,281,1000000003,3988,
1.97449,,Spot,282,1000000003,3989,
2.00731,,Spot,283,1000000003,3990,
2.41394,,Spot,284,1000000003,3991,
1.91665,,Spot,285,1000000003,3992,
1.99713,,Spot,286,1000000003,3993,
2.54599,,Spot,287,1000000003,3994,
2.05198,,Spot,288,1000000003,3995,
2.015,,Spot,289,1000000003,3996,
1.97123,,Spot,290,1000000003,3997,
2.4816,,Spot,291,1000000003,3998,
2.02028,,Spot,292,1000000003,3999,
2.50072,,Spot,293,1000000003,4000,
1.99779,,Spot,294,1000000003,4001,
2.47121,,Spot,295,1000000003,4002,
2.45891,,Spot,296,1000000003,4003,
1.96045,,Spot,297,1000000003,4004,
2.46784,,Spot,298,1000000003,4005,
2.36447,,Spot,299,1000000003,4006,
2.34981,,Spot,300,1000000003,4007,
2.35419,,Spot,301,1000000003,4008,
2.35451,,Spot,302,1000000003,4009,
2.28846,,Spot,303,1000000003,4010,
2.32749,,Spot,304,1000000003,4011,
2.28788,,Spot,305,1000000003,4012,
2.25877,,Spot,306,1000000003,4013,
2.31156,,Spot,307,1000000003,4014,
2.3555,,Spot,308,1000000003,4015,
2.33799,,Spot,309,1000000003,4016,
2.31333,,Spot,310,1000000003,4017,
2.33046,,Spot,311,1000000003,4018,
2.3001,,Spot,312,1000000003,4019,
2.30788,,Spot,313,1000000003,4020,
2.26012,,Spot,314,1000000003,4021,
2.30003,,Spot,315,1000000003,4022,
2.30544,,Spot,316,1000000003,4023,
2.22284,,Spot,317,1000000003,4024,
2.25344,,Spot,318,1000000003,4025,
2.26676,,Spot,319,1000000003,4026,
2.26298,,Spot,320,1000000003,4027,
2.69839,,Spot,321,1000000003,4028,
2.2548,,Spot,322,1000000003,4029,
2.61604,,Spot,323,1000000003,4030,
2.14205,,Spot,324,1000000003,4031,
2.59781,,Spot,325,1000000003,4032,
2.54214,,Spot,326,1000000003,4033,
2.16589,,Spot,327,1000000003,4034,
2.55684,,Spot,328,1000000003,4035,
2.5523,,Spot,329,1000000003,4036,
2.51778,,Spot,330,1000000003,4037,
2.48412,,Spot,331,1000000003,4038,
2.51162,,Spot,332,1000000003,4039,
2.51275,,Spot,333,1000000003,4040,
2.53532,,Spot,334,1000000003,4041,
2.51855,,Spot,335,1000000003,4042,
2.48062,,Spot,336,1000000003,4043,
2.48453,,Spot,337,1000000003,4044,
2.42488,,Spot,338,1000000003,4045,
2.39649,,Spot,339,1000000003,4046,
2.31768,,Spot,340,1000000003,4047,
2.3472,,Spot,341,1000000003,4048,
2.80007,,Spot,342,1000000003,4049,
2.34749,,Spot,343,1000000003,4050,
2.77716,,Spot,344,1000000003,4051,
2.36656,,Spot,345,1000000003,4052,
2.82111,,Spot,346,1000000003,4053,
2.83894,,Spot,347,1000000003,4054,
2.32674,,Spot,348,1000000003,4055,
2.76949,,Spot,349,1000000003,4056,
2.76813,,Spot,350,1000000003,4057,
2.27535,,Spot,351,1000000003,4058,
2.8107,,Spot,352,1000000003,4059,
2.77985,,Spot,353,1000000003,4060,
2.71714,,Spot,354,1000000003,4061,
2.7173,,Spot,355,1000000003,4062,
2.71334,,Spot,356,1000000003,4063,
2.26099,,Spot,357,1000000003,4064,
2.73393,,Spot,358,1000000003,4065,
2.77205,,Spot,359,1000000003,4066,
2.70983,,Spot,360,1000000003,4067,
2.73207,,Spot,361,1000000003,4068,
2.71294,,Spot,362,1000000003,4069,
2.73155,,Spot,363,1000000003,4070,
2.75208,,Spot,364,1000000003,4071,
2.7437,,Spot,365,1000000003,4072,
2.676,,Spot,366,1000000003,4073,
2.58896,,Spot,367,1000000003,4074,
2.48265,,Spot,368,1000000003,4075,
2.47675,,Spot,369,1000000003,4076,
2.56142,,Spot,370,1000000003,4077,
3.0107,,Spot,371,1000000003,4078,
3.05422,,Spot,372,1000000003,4079,
2.51409,,Spot,373,1000000003,4080,
2.54701,,Spot,374,1000000003,4081,
3.0762,,Spot,375,1000000003,4082,
2.5512,,Spot,376,1000000003,4083,
3.01369,,Spot,377,1000000003,4084,
2.53084,,Spot,378,1000000003,4085,
