
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
1017.88,µm^2,Spot,1,1000000003,3,
1017.88,µm^2,Spot,2,1000000003,12,
1017.88,µm^2,Spot,3,1000000003,21,
1017.88,µm^2,Spot,4,1000000003,30,
1017.88,µm^2,Spot,5,1000000003,40,
1017.88,µm^2,Spot,6,1000000003,49,
1017.88,µm^2,Spot,7,1000000003,58,
1017.88,µm^2,Spot,8,1000000003,68,
1017.88,µm^2,Spot,9,1000000003,77,
1017.88,µm^2,Spot,10,1000000003,86,
1017.88,µm^2,Spot,11,1000000003,95,
1017.88,µm^2,Spot,12,1000000003,105,
1017.88,µm^2,Spot,13,1000000003,114,
1017.88,µm^2,Spot,14,1000000003,124,
1017.88,µm^2,Spot,15,1000000003,134,
1017.88,µm^2,Spot,16,1000000003,144,
1017.88,µm^2,Spot,17,1000000003,156,
1017.88,µm^2,Spot,18,1000000003,164,
1017.88,µm^2,Spot,19,1000000003,174,
1017.88,µm^2,Spot,20,1000000003,183,
1017.88,µm^2,Spot,21,1000000003,194,
1017.88,µm^2,Spot,22,1000000003,205,
1017.88,µm^2,Spot,23,1000000003,217,
1017.88,µm^2,Spot,24,1000000003,229,
1017.88,µm^2,Spot,25,1000000003,240,
1017.88,µm^2,Spot,26,1000000003,253,
1017.88,µm^2,Spot,27,1000000003,266,
1017.88,µm^2,Spot,28,1000000003,277,
1017.88,µm^2,Spot,29,1000000003,288,
1017.88,µm^2,Spot,30,1000000003,299,
1017.88,µm^2,Spot,31,1000000003,310,
1017.88,µm^2,Spot,32,1000000003,321,
1017.88,µm^2,Spot,33,1000000003,332,
1017.88,µm^2,Spot,34,1000000003,342,
1017.88,µm^2,Spot,35,1000000003,352,
1017.88,µm^2,Spot,36,1000000003,361,
1017.88,µm^2,Spot,37,1000000003,370,
1017.88,µm^2,Spot,38,1000000003,379,
1017.88,µm^2,Spot,39,1000000003,388,
1017.88,µm^2,Spot,40,1000000003,398,
1017.88,µm^2,Spot,41,1000000003,408,
1017.88,µm^2,Spot,42,1000000003,418,
1017.88,µm^2,Spot,43,1000000003,427,
1017.88,µm^2,Spot,44,1000000003,437,
1017.88,µm^2,Spot,45,1000000003,447,
1017.88,µm^2,Spot,46,1000000003,456,
1017.88,µm^2,Spot,47,1000000003,465,
1017.88,µm^2,Spot,48,1000000003,476,
1017.88,µm^2,Spot,49,1000000003,487,
1017.88,µm^2,Spot,50,1000000003,498,
1017.88,µm^2,Spot,51,1000000003,508,
1017.88,µm^2,Spot,52,1000000003,517,
1017.88,µm^2,Spot,53,1000000003,525,
1017.88,µm^2,Spot,54,1000000003,534,
1017.88,µm^2,Spot,55,1000000003,545,
1017.88,µm^2,Spot,56,1000000003,554,
1017.88,µm^2,Spot,57,1000000003,3764,
1017.88,µm^2,Spot,58,1000000003,3765,
1017.88,µm^2,Spot,59,1000000003,3766,
1017.88,µm^2,Spot,60,1000000003,3767,
