
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
0.149155,-0.256948,0.130491,µm,Spot,Displacement Delta,119,1000003912,4030,
0.213196,-0.328201,0.269342,µm,Spot,Displacement Delta,120,1000003912,4031,
0.0442619,-1.136,0.0524349,µm,Spot,Displacement Delta,121,1000003912,4032,
0.213039,0.83877,-0.10726,µm,Spot,Displacement Delta,122,1000003912,4033,
0.252432,0.935877,-0.0838757,µm,Spot,Displacement Delta,123,1000003912,4034,
0.0781307,-0.121708,-0.65604,µm,Spot,Displacement Delta,124,1000003912,4035,
0.126265,0.313152,0.365263,µm,Spot,Displacement Delta,125,1000003912,4036,
0.286455,1.1326,-0.423304,µm,Spot,Displacement Delta,126,1000003912,4037,
0.0279922,0.580799,0.332844,µm,Spot,Displacement Delta,127,1000003912,4038,
0.232903,-0.840899,0.0148869,µm,Spot,Displacement Delta,128,1000003912,4039,
-0.0443401,-0.287327,0.0420361,µm,Spot,Displacement Delta,129,1000003912,4040,
0.101274,1.22908,0.266073,µm,Spot,Displacement Delta,130,1000003912,4041,
0.162533,0.060915,-0.671495,µm,Spot,Displacement Delta,131,1000003912,4042,
0.17392,-0.701395,0.502851,µm,Spot,Displacement Delta,132,1000003912,4043,
0.200794,0.322176,0.151939,µm,Spot,Displacement Delta,133,1000003912,4044,
0.107471,0.658367,0.164827,µm,Spot,Displacement Delta,134,1000003912,4045,
0.162722,-0.273445,-0.156647,µm,Spot,Displacement Delta,135,1000003912,4046,
0.0567284,-0.25806,-0.0950584,µm,Spot,Displacement Delta,136,1000003912,4047,
0.017067,-0.0491791,-0.176327,µm,Spot,Displacement Delta,137,1000003912,4048,
0.0566349,0.524883,0.634464,µm,Spot,Displacement Delta,138,1000003912,4049,
0.186398,-0.866652,0.000267029,µm,Spot,Displacement Delta,139,1000003912,4050,
0.0707264,0.25079,-0.449829,µm,Spot,Displacement Delta,140,1000003912,4051,
-0.107485,0.234835,0.573875,µm,Spot,Displacement Delta,141,1000003912,4052,
0.110643,0.190311,0.101191,µm,Spot,Displacement Delta,142,1000003912,4053,
0.0773945,0.329277,-0.0709877,µm,Spot,Displacement Delta,143,1000003912,4054,
0.118113,-0.0571308,-0.0894775,µm,Spot,Displacement Delta,144,1000003912,4055,
0.0365982,0.0176334,0.101881,µm,Spot,Displacement Delta,145,1000003912,4056,
0.0732441,0.424372,-0.0789547,µm,Spot,Displacement Delta,146,1000003912,4057,
0.0246334,0.24349,-0.0733376,µm,Spot,Displacement Delta,147,1000003912,4058,
0.125477,0.276825,0.0230675,µm,Spot,Displacement Delta,148,1000003912,4059,
-0.0198822,-0.366421,-0.0514984,µm,Spot,Displacement Delta,149,1000003912,4060,
0.0209274,0.796076,0.00766563,µm,Spot,Displacement Delta,150,1000003912,4061,
-0.000396729,0.968721,0.477362,µm,Spot,Displacement Delta,151,1000003912,4062,
0.0847073,-0.107691,0.0463066,µm,Spot,Displacement Delta,152,1000003912,4063,
0.0427494,1.05915,0.0960102,µm,Spot,Displacement Delta,153,1000003912,4064,
-0.00794411,1.26003,-0.197859,µm,Spot,Displacement Delta,154,1000003912,4065,
0.0923882,0.79937,0.329344,µm,Spot,Displacement Delta,155,1000003912,4066,
0.110001,0.593533,-0.176594,µm,Spot,Displacement Delta,156,1000003912,4067,
0.059597,0.0873318,0.413914,µm,Spot,Displacement Delta,157,1000003912,4068,
0.0152359,0.0623569,0.0236702,µm,Spot,Displacement Delta,158,1000003912,4069,
0.0271454,0.334784,-0.0719166,µm,Spot,Displacement Delta,159,1000003912,4070,
