
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
438,,Spot,1,Image 1,1,1000003912,3912,
436,,Spot,1,Image 1,2,1000003912,3913,
408,,Spot,1,Image 1,3,1000003912,3914,
432,,Spot,1,Image 1,4,1000003912,3915,
440,,Spot,1,Image 1,5,1000003912,3916,
482,,Spot,1,Image 1,6,1000003912,3917,
462,,Spot,1,Image 1,7,1000003912,3918,
436,,Spot,1,Image 1,8,1000003912,3919,
450,,Spot,1,Image 1,9,1000003912,3920,
448,,Spot,1,Image 1,10,1000003912,3921,
450,,Spot,1,Image 1,11,1000003912,3922,
474,,Spot,1,Image 1,12,1000003912,3923,
454,,Spot,1,Image 1,13,1000003912,3924,
476,,Spot,1,Image 1,14,1000003912,3925,
436,,Spot,1,Image 1,15,1000003912,3926,
458,,Spot,1,Image 1,16,1000003912,3927,
462,,Spot,1,Image 1,17,1000003912,3928,
452,,Spot,1,Image 1,18,1000003912,3929,
436,,Spot,1,Image 1,19,1000003912,3930,
454,,Spot,1,Image 1,20,1000003912,3931,
468,,Spot,1,Image 1,21,1000003912,3932,
450,,Spot,1,Image 1,22,1000003912,3933,
480,,Spot,1,Image 1,23,1000003912,3934,
484,,Spot,1,Image 1,24,1000003912,3935,
478,,Spot,1,Image 1,25,1000003912,3936,
492,,Spot,1,Image 1,26,1000003912,3937,
514,,Spot,1,Image 1,27,1000003912,3938,
504,,Spot,1,Image 1,28,1000003912,3939,
484,,Spot,1,Image 1,29,1000003912,3940,
492,,Spot,1,Image 1,30,1000003912,3941,
504,,Spot,1,Image 1,31,1000003912,3942,
504,,Spot,1,Image 1,32,1000003912,3943,
512,,Spot,1,Image 1,33,1000003912,3944,
526,,Spot,1,Image 1,34,1000003912,3945,
496,,Spot,1,Image 1,35,1000003912,3946,
500,,Spot,1,Image 1,36,1000003912,3947,
492,,Spot,1,Image 1,37,1000003912,3948,
540,,Spot,1,Image 1,38,1000003912,3949,
550,,Spot,1,Image 1,39,1000003912,3950,
488,,Spot,1,Image 1,40,1000003912,3951,
506,,Spot,1,Image 1,41,1000003912,3952,
506,,Spot,1,Image 1,42,1000003912,3953,
482,,Spot,1,Image 1,43,1000003912,3954,
470,,Spot,1,Image 1,44,1000003912,3955,
536,,Spot,1,Image 1,45,1000003912,3956,
526,,Spot,1,Image 1,46,1000003912,3957,
476,,Spot,1,Image 1,47,1000003912,3958,
530,,Spot,1,Image 1,48,1000003912,3959,
506,,Spot,1,Image 1,49,1000003912,3960,
496,,Spot,1,Image 1,50,1000003912,3961,
462,,Spot,1,Image 1,51,1000003912,3962,
496,,Spot,1,Image 1,52,1000003912,3963,
474,,Spot,1,Image 1,53,1000003912,3964,
466,,Spot,1,Image 1,54,1000003912,3965,
474,,Spot,1,Image 1,55,1000003912,3966,
458,,Spot,1,Image 1,56,1000003912,3967,
474,,Spot,1,Image 1,57,1000003912,3968,
450,,Spot,1,Image 1,58,1000003912,3969,
466,,Spot,1,Image 1,59,1000003912,3970,
458,,Spot,1,Image 1,60,1000003912,3971,
460,,Spot,1,Image 1,61,1000003912,3972,
466,,Spot,1,Image 1,62,1000003912,3973,
504,,Spot,1,Image 1,63,1000003912,3974,
442,,Spot,1,Image 1,64,1000003912,3975,
472,,Spot,1,Image 1,65,1000003912,3976,
450,,Spot,1,Image 1,66,1000003912,3977,
482,,Spot,1,Image 1,67,1000003912,3978,
442,,Spot,1,Image 1,68,1000003912,3979,
388,,Spot,1,Image 1,69,1000003912,3980,
374,,Spot,1,Image 1,70,1000003912,3981,
404,,Spot,1,Image 1,71,1000003912,3982,
428,,Spot,1,Image 1,72,1000003912,3983,
424,,Spot,1,Image 1,73,1000003912,3984,
410,,Spot,1,Image 1,74,1000003912,3985,
410,,Spot,1,Image 1,75,1000003912,3986,
432,,Spot,1,Image 1,76,1000003912,3987,
444,,Spot,1,Image 1,77,1000003912,3988,
436,,Spot,1,Image 1,78,1000003912,3989,
448,,Spot,1,Image 1,79,1000003912,3990,
412,,Spot,1,Image 1,80,1000003912,3991,
428,,Spot,1,Image 1,81,1000003912,3992,
408,,Spot,1,Image 1,82,1000003912,3993,
430,,Spot,1,Image 1,83,1000003912,3994,
422,,Spot,1,Image 1,84,1000003912,3995,
426,,Spot,1,Image 1,85,1000003912,3996,
426,,Spot,1,Image 1,86,1000003912,3997,
452,,Spot,1,Image 1,87,1000003912,3998,
436,,Spot,1,Image 1,88,1000003912,3999,
430,,Spot,1,Image 1,89,1000003912,4000,
426,,Spot,1,Image 1,90,1000003912,4001,
442,,Spot,1,Image 1,91,1000003912,4002,
434,,Spot,1,Image 1,92,1000003912,4003,
448,,Spot,1,Image 1,93,1000003912,4004,
460,,Spot,1,Image 1,94,1000003912,4005,
476,,Spot,1,Image 1,95,1000003912,4006,
458,,Spot,1,Image 1,96,1000003912,4007,
430,,Spot,1,Image 1,97,1000003912,4008,
450,,Spot,1,Image 1,98,1000003912,4009,
452,,Spot,1,Image 1,99,1000003912,4010,
442,,Spot,1,Image 1,100,1000003912,4011,
464,,Spot,1,Image 1,101,1000003912,4012,
502,,Spot,1,Image 1,102,1000003912,4013,
464,,Spot,1,Image 1,103,1000003912,4014,
450,,Spot,1,Image 1,104,1000003912,4015,
472,,Spot,1,Image 1,105,1000003912,4016,
508,,Spot,1,Image 1,106,1000003912,4017,
460,,Spot,1,Image 1,107,1000003912,4018,
476,,Spot,1,Image 1,108,1000003912,4019,
536,,Spot,1,Image 1,109,1000003912,4020,
508,,Spot,1,Image 1,110,1000003912,4021,
472,,Spot,1,Image 1,111,1000003912,4022,
476,,Spot,1,Image 1,112,1000003912,4023,
482,,Spot,1,Image 1,113,1000003912,4024,
500,,Spot,1,Image 1,114,1000003912,4025,
516,,Spot,1,Image 1,115,1000003912,4026,
488,,Spot,1,Image 1,116,1000003912,4027,
470,,Spot,1,Image 1,117,1000003912,4028,
464,,Spot,1,Image 1,118,1000003912,4029,
482,,Spot,1,Image 1,119,1000003912,4030,
492,,Spot,1,Image 1,120,1000003912,4031,
540,,Spot,1,Image 1,121,1000003912,4032,
476,,Spot,1,Image 1,122,1000003912,4033,
542,,Spot,1,Image 1,123,1000003912,4034,
472,,Spot,1,Image 1,124,1000003912,4035,
500,,Spot,1,Image 1,125,1000003912,4036,
470,,Spot,1,Image 1,126,1000003912,4037,
466,,Spot,1,Image 1,127,1000003912,4038,
464,,Spot,1,Image 1,128,1000003912,4039,
470,,Spot,1,Image 1,129,1000003912,4040,
514,,Spot,1,Image 1,130,1000003912,4041,
464,,Spot,1,Image 1,131,1000003912,4042,
498,,Spot,1,Image 1,132,1000003912,4043,
450,,Spot,1,Image 1,133,1000003912,4044,
470,,Spot,1,Image 1,134,1000003912,4045,
470,,Spot,1,Image 1,135,1000003912,4046,
484,,Spot,1,Image 1,136,1000003912,4047,
442,,Spot,1,Image 1,137,1000003912,4048,
470,,Spot,1,Image 1,138,1000003912,4049,
496,,Spot,1,Image 1,139,1000003912,4050,
482,,Spot,1,Image 1,140,1000003912,4051,
464,,Spot,1,Image 1,141,1000003912,4052,
474,,Spot,1,Image 1,142,1000003912,4053,
512,,Spot,1,Image 1,143,1000003912,4054,
458,,Spot,1,Image 1,144,1000003912,4055,
466,,Spot,1,Image 1,145,1000003912,4056,
450,,Spot,1,Image 1,146,1000003912,4057,
450,,Spot,1,Image 1,147,1000003912,4058,
474,,Spot,1,Image 1,148,1000003912,4059,
500,,Spot,1,Image 1,149,1000003912,4060,
478,,Spot,1,Image 1,150,1000003912,4061,
406,,Spot,1,Image 1,151,1000003912,4062,
432,,Spot,1,Image 1,152,1000003912,4063,
426,,Spot,1,Image 1,153,1000003912,4064,
412,,Spot,1,Image 1,154,1000003912,4065,
408,,Spot,1,Image 1,155,1000003912,4066,
442,,Spot,1,Image 1,156,1000003912,4067,
448,,Spot,1,Image 1,157,1000003912,4068,
452,,Spot,1,Image 1,158,1000003912,4069,
468,,Spot,1,Image 1,159,1000003912,4070,
396,,Spot,1,Image 1,160,1000003912,4071,
408,,Spot,1,Image 1,161,1000003912,4072,
396,,Spot,1,Image 1,162,1000003912,4073,
382,,Spot,1,Image 1,163,1000003912,4074,
428,,Spot,1,Image 1,164,1000003912,4075,
402,,Spot,1,Image 1,165,1000003912,4076,
408,,Spot,1,Image 1,166,1000003912,4077,
398,,Spot,1,Image 1,167,1000003912,4078,
364,,Spot,1,Image 1,168,1000003912,4079,
400,,Spot,1,Image 1,169,1000003912,4080,
448,,Spot,1,Image 1,170,1000003912,4081,
388,,Spot,1,Image 1,171,1000003912,4082,
402,,Spot,1,Image 1,172,1000003912,4083,
406,,Spot,1,Image 1,173,1000003912,4084,
424,,Spot,1,Image 1,174,1000003912,4085,
438,,Spot,1,Image 1,175,1000003912,4086,
452,,Spot,1,Image 1,176,1000003912,4087,
468,,Spot,1,Image 1,177,1000003912,4088,
480,,Spot,1,Image 1,178,1000003912,4089,
510,,Spot,1,Image 1,179,1000003912,4090,
454,,Spot,1,Image 1,180,1000003912,4091,
450,,Spot,1,Image 1,181,1000003912,4092,
466,,Spot,1,Image 1,182,1000003912,4093,
466,,Spot,1,Image 1,183,1000003912,4094,
472,,Spot,1,Image 1,184,1000003912,4095,
470,,Spot,1,Image 1,185,1000003912,4096,
490,,Spot,1,Image 1,186,1000003912,4097,
492,,Spot,1,Image 1,187,1000003912,4098,
544,,Spot,1,Image 1,188,1000003912,4099,
496,,Spot,1,Image 1,189,1000003912,4100,
414,,Spot,1,Image 1,190,1000003912,4101,
458,,Spot,1,Image 1,191,1000003912,4102,
444,,Spot,1,Image 1,192,1000003912,4103,
464,,Spot,1,Image 1,193,1000003912,4104,
448,,Spot,1,Image 1,194,1000003912,4105,
422,,Spot,1,Image 1,195,1000003912,4106,
422,,Spot,1,Image 1,196,1000003912,4107,
450,,Spot,1,Image 1,197,1000003912,4108,
442,,Spot,1,Image 1,198,1000003912,4109,
458,,Spot,1,Image 1,199,1000003912,4110,
448,,Spot,1,Image 1,200,1000003912,4111,
426,,Spot,1,Image 1,201,1000003912,4112,
474,,Spot,1,Image 1,202,1000003912,4113,
468,,Spot,1,Image 1,203,1000003912,4114,
452,,Spot,1,Image 1,204,1000003912,4115,
446,,Spot,1,Image 1,205,1000003912,4116,
420,,Spot,1,Image 1,206,1000003912,4117,
440,,Spot,1,Image 1,207,1000003912,4118,
420,,Spot,1,Image 1,208,1000003912,4119,
396,,Spot,1,Image 1,209,1000003912,4120,
398,,Spot,1,Image 1,210,1000003912,4121,
376,,Spot,1,Image 1,211,1000003912,4122,
422,,Spot,1,Image 1,212,1000003912,4123,
430,,Spot,1,Image 1,213,1000003912,4124,
404,,Spot,1,Image 1,214,1000003912,4125,
404,,Spot,1,Image 1,215,1000003912,4126,
394,,Spot,1,Image 1,216,1000003912,4127,
406,,Spot,1,Image 1,217,1000003912,4128,
404,,Spot,1,Image 1,218,1000003912,4129,
436,,Spot,1,Image 1,219,1000003912,4130,
418,,Spot,1,Image 1,220,1000003912,4131,
432,,Spot,1,Image 1,221,1000003912,4132,
384,,Spot,1,Image 1,222,1000003912,4133,
360,,Spot,1,Image 1,223,1000003912,4134,
352,,Spot,1,Image 1,224,1000003912,4135,
352,,Spot,1,Image 1,225,1000003912,4136,
358,,Spot,1,Image 1,226,1000003912,4137,
340,,Spot,1,Image 1,227,1000003912,4138,
354,,Spot,1,Image 1,228,1000003912,4139,
350,,Spot,1,Image 1,229,1000003912,4140,
354,,Spot,1,Image 1,230,1000003912,4141,
342,,Spot,1,Image 1,231,1000003912,4142,
340,,Spot,1,Image 1,232,1000003912,4143,
346,,Spot,1,Image 1,233,1000003912,4144,
336,,Spot,1,Image 1,234,1000003912,4145,
352,,Spot,1,Image 1,235,1000003912,4146,
332,,Spot,1,Image 1,236,1000003912,4147,
336,,Spot,1,Image 1,237,1000003912,4148,
334,,Spot,1,Image 1,238,1000003912,4149,
362,,Spot,1,Image 1,239,1000003912,4150,
358,,Spot,1,Image 1,240,1000003912,4151,
344,,Spot,1,Image 1,241,1000003912,4152,
350,,Spot,1,Image 1,242,1000003912,4153,
348,,Spot,1,Image 1,243,1000003912,4154,
342,,Spot,1,Image 1,244,1000003912,4155,
362,,Spot,1,Image 1,245,1000003912,4156,
352,,Spot,1,Image 1,246,1000003912,4157,
344,,Spot,1,Image 1,247,1000003912,4158,
362,,Spot,1,Image 1,248,1000003912,4159,
366,,Spot,1,Image 1,249,1000003912,4160,
364,,Spot,1,Image 1,250,1000003912,4161,
374,,Spot,1,Image 1,251,1000003912,4162,
398,,Spot,1,Image 1,252,1000003912,4163,
368,,Spot,1,Image 1,253,1000003912,4164,
388,,Spot,1,Image 1,254,1000003912,4165,
412,,Spot,1,Image 1,255,1000003912,4166,
386,,Spot,1,Image 1,256,1000003912,4167,
390,,Spot,1,Image 1,257,1000003912,4168,
362,,Spot,1,Image 1,258,1000003912,4169,
362,,Spot,1,Image 1,259,1000003912,4170,
368,,Spot,1,Image 1,260,1000003912,4171,
380,,Spot,1,Image 1,261,1000003912,4172,
354,,Spot,1,Image 1,262,1000003912,4173,
346,,Spot,1,Image 1,263,1000003912,4174,
352,,Spot,1,Image 1,264,1000003912,4175,
386,,Spot,1,Image 1,265,1000003912,4176,
350,,Spot,1,Image 1,266,1000003912,4177,
340,,Spot,1,Image 1,267,1000003912,4178,
338,,Spot,1,Image 1,268,1000003912,4179,
342,,Spot,1,Image 1,269,1000003912,4180,
336,,Spot,1,Image 1,270,1000003912,4181,
328,,Spot,1,Image 1,271,1000003912,4182,
348,,Spot,1,Image 1,272,1000003912,4183,
342,,Spot,1,Image 1,273,1000003912,4184,
340,,Spot,1,Image 1,274,1000003912,4185,
334,,Spot,1,Image 1,275,1000003912,4186,
342,,Spot,1,Image 1,276,1000003912,4187,
344,,Spot,1,Image 1,277,1000003912,4188,
342,,Spot,1,Image 1,278,1000003912,4189,
360,,Spot,1,Image 1,279,1000003912,4190,
344,,Spot,1,Image 1,280,1000003912,4191,
336,,Spot,1,Image 1,281,1000003912,4192,
340,,Spot,1,Image 1,282,1000003912,4193,
