
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
398,,Spot,3,Image 1,1,1000003912,3912,
384,,Spot,3,Image 1,2,1000003912,3913,
360,,Spot,3,Image 1,3,1000003912,3914,
378,,Spot,3,Image 1,4,1000003912,3915,
382,,Spot,3,Image 1,5,1000003912,3916,
408,,Spot,3,Image 1,6,1000003912,3917,
396,,Spot,3,Image 1,7,1000003912,3918,
374,,Spot,3,Image 1,8,1000003912,3919,
378,,Spot,3,Image 1,9,1000003912,3920,
388,,Spot,3,Image 1,10,1000003912,3921,
406,,Spot,3,Image 1,11,1000003912,3922,
384,,Spot,3,Image 1,12,1000003912,3923,
374,,Spot,3,Image 1,13,1000003912,3924,
388,,Spot,3,Image 1,14,1000003912,3925,
368,,Spot,3,Image 1,15,1000003912,3926,
374,,Spot,3,Image 1,16,1000003912,3927,
372,,Spot,3,Image 1,17,1000003912,3928,
356,,Spot,3,Image 1,18,1000003912,3929,
366,,Spot,3,Image 1,19,1000003912,3930,
370,,Spot,3,Image 1,20,1000003912,3931,
372,,Spot,3,Image 1,21,1000003912,3932,
368,,Spot,3,Image 1,22,1000003912,3933,
378,,Spot,3,Image 1,23,1000003912,3934,
382,,Spot,3,Image 1,24,1000003912,3935,
368,,Spot,3,Image 1,25,1000003912,3936,
368,,Spot,3,Image 1,26,1000003912,3937,
388,,Spot,3,Image 1,27,1000003912,3938,
404,,Spot,3,Image 1,28,1000003912,3939,
396,,Spot,3,Image 1,29,1000003912,3940,
380,,Spot,3,Image 1,30,1000003912,3941,
384,,Spot,3,Image 1,31,1000003912,3942,
378,,Spot,3,Image 1,32,1000003912,3943,
364,,Spot,3,Image 1,33,1000003912,3944,
404,,Spot,3,Image 1,34,1000003912,3945,
384,,Spot,3,Image 1,35,1000003912,3946,
422,,Spot,3,Image 1,36,1000003912,3947,
396,,Spot,3,Image 1,37,1000003912,3948,
392,,Spot,3,Image 1,38,1000003912,3949,
390,,Spot,3,Image 1,39,1000003912,3950,
366,,Spot,3,Image 1,40,1000003912,3951,
366,,Spot,3,Image 1,41,1000003912,3952,
400,,Spot,3,Image 1,42,1000003912,3953,
366,,Spot,3,Image 1,43,1000003912,3954,
378,,Spot,3,Image 1,44,1000003912,3955,
416,,Spot,3,Image 1,45,1000003912,3956,
358,,Spot,3,Image 1,46,1000003912,3957,
382,,Spot,3,Image 1,47,1000003912,3958,
378,,Spot,3,Image 1,48,1000003912,3959,
356,,Spot,3,Image 1,49,1000003912,3960,
358,,Spot,3,Image 1,50,1000003912,3961,
422,,Spot,3,Image 1,51,1000003912,3962,
370,,Spot,3,Image 1,52,1000003912,3963,
378,,Spot,3,Image 1,53,1000003912,3964,
370,,Spot,3,Image 1,54,1000003912,3965,
368,,Spot,3,Image 1,55,1000003912,3966,
358,,Spot,3,Image 1,56,1000003912,3967,
366,,Spot,3,Image 1,57,1000003912,3968,
376,,Spot,3,Image 1,58,1000003912,3969,
382,,Spot,3,Image 1,59,1000003912,3970,
374,,Spot,3,Image 1,60,1000003912,3971,
378,,Spot,3,Image 1,61,1000003912,3972,
364,,Spot,3,Image 1,62,1000003912,3973,
370,,Spot,3,Image 1,63,1000003912,3974,
378,,Spot,3,Image 1,64,1000003912,3975,
374,,Spot,3,Image 1,65,1000003912,3976,
402,,Spot,3,Image 1,66,1000003912,3977,
382,,Spot,3,Image 1,67,1000003912,3978,
348,,Spot,3,Image 1,68,1000003912,3979,
362,,Spot,3,Image 1,69,1000003912,3980,
374,,Spot,3,Image 1,70,1000003912,3981,
384,,Spot,3,Image 1,71,1000003912,3982,
364,,Spot,3,Image 1,72,1000003912,3983,
378,,Spot,3,Image 1,73,1000003912,3984,
374,,Spot,3,Image 1,74,1000003912,3985,
368,,Spot,3,Image 1,75,1000003912,3986,
358,,Spot,3,Image 1,76,1000003912,3987,
376,,Spot,3,Image 1,77,1000003912,3988,
374,,Spot,3,Image 1,78,1000003912,3989,
402,,Spot,3,Image 1,79,1000003912,3990,
364,,Spot,3,Image 1,80,1000003912,3991,
378,,Spot,3,Image 1,81,1000003912,3992,
396,,Spot,3,Image 1,82,1000003912,3993,
390,,Spot,3,Image 1,83,1000003912,3994,
386,,Spot,3,Image 1,84,1000003912,3995,
422,,Spot,3,Image 1,85,1000003912,3996,
390,,Spot,3,Image 1,86,1000003912,3997,
390,,Spot,3,Image 1,87,1000003912,3998,
408,,Spot,3,Image 1,88,1000003912,3999,
372,,Spot,3,Image 1,89,1000003912,4000,
384,,Spot,3,Image 1,90,1000003912,4001,
396,,Spot,3,Image 1,91,1000003912,4002,
380,,Spot,3,Image 1,92,1000003912,4003,
382,,Spot,3,Image 1,93,1000003912,4004,
376,,Spot,3,Image 1,94,1000003912,4005,
394,,Spot,3,Image 1,95,1000003912,4006,
388,,Spot,3,Image 1,96,1000003912,4007,
406,,Spot,3,Image 1,97,1000003912,4008,
376,,Spot,3,Image 1,98,1000003912,4009,
378,,Spot,3,Image 1,99,1000003912,4010,
386,,Spot,3,Image 1,100,1000003912,4011,
392,,Spot,3,Image 1,101,1000003912,4012,
396,,Spot,3,Image 1,102,1000003912,4013,
384,,Spot,3,Image 1,103,1000003912,4014,
380,,Spot,3,Image 1,104,1000003912,4015,
362,,Spot,3,Image 1,105,1000003912,4016,
382,,Spot,3,Image 1,106,1000003912,4017,
378,,Spot,3,Image 1,107,1000003912,4018,
376,,Spot,3,Image 1,108,1000003912,4019,
398,,Spot,3,Image 1,109,1000003912,4020,
394,,Spot,3,Image 1,110,1000003912,4021,
396,,Spot,3,Image 1,111,1000003912,4022,
388,,Spot,3,Image 1,112,1000003912,4023,
386,,Spot,3,Image 1,113,1000003912,4024,
382,,Spot,3,Image 1,114,1000003912,4025,
378,,Spot,3,Image 1,115,1000003912,4026,
406,,Spot,3,Image 1,116,1000003912,4027,
392,,Spot,3,Image 1,117,1000003912,4028,
378,,Spot,3,Image 1,118,1000003912,4029,
382,,Spot,3,Image 1,119,1000003912,4030,
388,,Spot,3,Image 1,120,1000003912,4031,
396,,Spot,3,Image 1,121,1000003912,4032,
394,,Spot,3,Image 1,122,1000003912,4033,
380,,Spot,3,Image 1,123,1000003912,4034,
392,,Spot,3,Image 1,124,1000003912,4035,
390,,Spot,3,Image 1,125,1000003912,4036,
390,,Spot,3,Image 1,126,1000003912,4037,
376,,Spot,3,Image 1,127,1000003912,4038,
382,,Spot,3,Image 1,128,1000003912,4039,
380,,Spot,3,Image 1,129,1000003912,4040,
392,,Spot,3,Image 1,130,1000003912,4041,
384,,Spot,3,Image 1,131,1000003912,4042,
400,,Spot,3,Image 1,132,1000003912,4043,
396,,Spot,3,Image 1,133,1000003912,4044,
390,,Spot,3,Image 1,134,1000003912,4045,
384,,Spot,3,Image 1,135,1000003912,4046,
402,,Spot,3,Image 1,136,1000003912,4047,
416,,Spot,3,Image 1,137,1000003912,4048,
398,,Spot,3,Image 1,138,1000003912,4049,
396,,Spot,3,Image 1,139,1000003912,4050,
376,,Spot,3,Image 1,140,1000003912,4051,
398,,Spot,3,Image 1,141,1000003912,4052,
388,,Spot,3,Image 1,142,1000003912,4053,
380,,Spot,3,Image 1,143,1000003912,4054,
378,,Spot,3,Image 1,144,1000003912,4055,
374,,Spot,3,Image 1,145,1000003912,4056,
378,,Spot,3,Image 1,146,1000003912,4057,
382,,Spot,3,Image 1,147,1000003912,4058,
386,,Spot,3,Image 1,148,1000003912,4059,
380,,Spot,3,Image 1,149,1000003912,4060,
378,,Spot,3,Image 1,150,1000003912,4061,
386,,Spot,3,Image 1,151,1000003912,4062,
370,,Spot,3,Image 1,152,1000003912,4063,
390,,Spot,3,Image 1,153,1000003912,4064,
374,,Spot,3,Image 1,154,1000003912,4065,
374,,Spot,3,Image 1,155,1000003912,4066,
364,,Spot,3,Image 1,156,1000003912,4067,
376,,Spot,3,Image 1,157,1000003912,4068,
372,,Spot,3,Image 1,158,1000003912,4069,
374,,Spot,3,Image 1,159,1000003912,4070,
386,,Spot,3,Image 1,160,1000003912,4071,
384,,Spot,3,Image 1,161,1000003912,4072,
370,,Spot,3,Image 1,162,1000003912,4073,
382,,Spot,3,Image 1,163,1000003912,4074,
378,,Spot,3,Image 1,164,1000003912,4075,
376,,Spot,3,Image 1,165,1000003912,4076,
380,,Spot,3,Image 1,166,1000003912,4077,
384,,Spot,3,Image 1,167,1000003912,4078,
380,,Spot,3,Image 1,168,1000003912,4079,
370,,Spot,3,Image 1,169,1000003912,4080,
394,,Spot,3,Image 1,170,1000003912,4081,
394,,Spot,3,Image 1,171,1000003912,4082,
392,,Spot,3,Image 1,172,1000003912,4083,
384,,Spot,3,Image 1,173,1000003912,4084,
390,,Spot,3,Image 1,174,1000003912,4085,
388,,Spot,3,Image 1,175,1000003912,4086,
384,,Spot,3,Image 1,176,1000003912,4087,
384,,Spot,3,Image 1,177,1000003912,4088,
394,,Spot,3,Image 1,178,1000003912,4089,
386,,Spot,3,Image 1,179,1000003912,4090,
394,,Spot,3,Image 1,180,1000003912,4091,
386,,Spot,3,Image 1,181,1000003912,4092,
402,,Spot,3,Image 1,182,1000003912,4093,
400,,Spot,3,Image 1,183,1000003912,4094,
414,,Spot,3,Image 1,184,1000003912,4095,
398,,Spot,3,Image 1,185,1000003912,4096,
396,,Spot,3,Image 1,186,1000003912,4097,
386,,Spot,3,Image 1,187,1000003912,4098,
386,,Spot,3,Image 1,188,1000003912,4099,
404,,Spot,3,Image 1,189,1000003912,4100,
380,,Spot,3,Image 1,190,1000003912,4101,
380,,Spot,3,Image 1,191,1000003912,4102,
362,,Spot,3,Image 1,192,1000003912,4103,
370,,Spot,3,Image 1,193,1000003912,4104,
368,,Spot,3,Image 1,194,1000003912,4105,
388,,Spot,3,Image 1,195,1000003912,4106,
368,,Spot,3,Image 1,196,1000003912,4107,
374,,Spot,3,Image 1,197,1000003912,4108,
392,,Spot,3,Image 1,198,1000003912,4109,
362,,Spot,3,Image 1,199,1000003912,4110,
368,,Spot,3,Image 1,200,1000003912,4111,
366,,Spot,3,Image 1,201,1000003912,4112,
368,,Spot,3,Image 1,202,1000003912,4113,
356,,Spot,3,Image 1,203,1000003912,4114,
364,,Spot,3,Image 1,204,1000003912,4115,
372,,Spot,3,Image 1,205,1000003912,4116,
366,,Spot,3,Image 1,206,1000003912,4117,
358,,Spot,3,Image 1,207,1000003912,4118,
380,,Spot,3,Image 1,208,1000003912,4119,
370,,Spot,3,Image 1,209,1000003912,4120,
360,,Spot,3,Image 1,210,1000003912,4121,
370,,Spot,3,Image 1,211,1000003912,4122,
356,,Spot,3,Image 1,212,1000003912,4123,
366,,Spot,3,Image 1,213,1000003912,4124,
360,,Spot,3,Image 1,214,1000003912,4125,
366,,Spot,3,Image 1,215,1000003912,4126,
394,,Spot,3,Image 1,216,1000003912,4127,
370,,Spot,3,Image 1,217,1000003912,4128,
384,,Spot,3,Image 1,218,1000003912,4129,
