
Time
 ==================== 
Time,Unit,Category,Time,TrackID,ID,
0,s,Spot,1,1000003912,3912,
1,s,Spot,2,1000003912,3913,
2,s,Spot,3,1000003912,3914,
3,s,Spot,4,1000003912,3915,
4,s,Spot,5,1000003912,3916,
5,s,Spot,6,1000003912,3917,
6,s,Spot,7,1000003912,3918,
7,s,Spot,8,1000003912,3919,
8,s,Spot,9,1000003912,3920,
9,s,Spot,10,1000003912,3921,
10,s,Spot,11,1000003912,3922,
11,s,Spot,12,1000003912,3923,
12,s,Spot,13,1000003912,3924,
13,s,Spot,14,1000003912,3925,
14,s,Spot,15,1000003912,3926,
15,s,Spot,16,1000003912,3927,
16,s,Spot,17,1000003912,3928,
17,s,Spot,18,1000003912,3929,
18,s,Spot,19,1000003912,3930,
19,s,Spot,20,1000003912,3931,
20,s,Spot,21,1000003912,3932,
21,s,Spot,22,1000003912,3933,
22,s,Spot,23,1000003912,3934,
23,s,Spot,24,1000003912,3935,
24,s,Spot,25,1000003912,3936,
25,s,Spot,26,1000003912,3937,
26,s,Spot,27,1000003912,3938,
27,s,Spot,28,1000003912,3939,
28,s,Spot,29,1000003912,3940,
29,s,Spot,30,1000003912,3941,
30,s,Spot,31,1000003912,3942,
31,s,Spot,32,1000003912,3943,
32,s,Spot,33,1000003912,3944,
33,s,Spot,34,1000003912,3945,
34,s,Spot,35,1000003912,3946,
35,s,Spot,36,1000003912,3947,
36,s,Spot,37,1000003912,3948,
37,s,Spot,38,1000003912,3949,
38,s,Spot,39,1000003912,3950,
39,s,Spot,40,1000003912,3951,
40,s,Spot,41,1000003912,3952,
41,s,Spot,42,1000003912,3953,
42,s,Spot,43,1000003912,3954,
43,s,Spot,44,1000003912,3955,
44,s,Spot,45,1000003912,3956,
45,s,Spot,46,1000003912,3957,
46,s,Spot,47,1000003912,3958,
47,s,Spot,48,1000003912,3959,
48,s,Spot,49,1000003912,3960,
49,s,Spot,50,1000003912,3961,
50,s,Spot,51,1000003912,3962,
51,s,Spot,52,1000003912,3963,
52,s,Spot,53,1000003912,3964,
53,s,Spot,54,1000003912,3965,
54,s,Spot,55,1000003912,3966,
55,s,Spot,56,1000003912,3967,
56,s,Spot,57,1000003912,3968,
57,s,Spot,58,1000003912,3969,
58,s,Spot,59,1000003912,3970,
59,s,Spot,60,1000003912,3971,
60,s,Spot,61,1000003912,3972,
61,s,Spot,62,1000003912,3973,
62,s,Spot,63,1000003912,3974,
63,s,Spot,64,1000003912,3975,
64,s,Spot,65,1000003912,3976,
65,s,Spot,66,1000003912,3977,
66,s,Spot,67,1000003912,3978,
67,s,Spot,68,1000003912,3979,
68,s,Spot,69,1000003912,3980,
69,s,Spot,70,1000003912,3981,
70,s,Spot,71,1000003912,3982,
71,s,Spot,72,1000003912,3983,
72,s,Spot,73,1000003912,3984,
73,s,Spot,74,1000003912,3985,
74,s,Spot,75,1000003912,3986,
75,s,Spot,76,1000003912,3987,
76,s,Spot,77,1000003912,3988,
77,s,Spot,78,1000003912,3989,
78,s,Spot,79,1000003912,3990,
79,s,Spot,80,1000003912,3991,
80,s,Spot,81,1000003912,3992,
81,s,Spot,82,1000003912,3993,
82,s,Spot,83,1000003912,3994,
83,s,Spot,84,1000003912,3995,
84,s,Spot,85,1000003912,3996,
85,s,Spot,86,1000003912,3997,
86,s,Spot,87,1000003912,3998,
87,s,Spot,88,1000003912,3999,
88,s,Spot,89,1000003912,4000,
89,s,Spot,90,1000003912,4001,
90,s,Spot,91,1000003912,4002,
91,s,Spot,92,1000003912,4003,
92,s,Spot,93,1000003912,4004,
93,s,Spot,94,1000003912,4005,
94,s,Spot,95,1000003912,4006,
95,s,Spot,96,1000003912,4007,
96,s,Spot,97,1000003912,4008,
97,s,Spot,98,1000003912,4009,
98,s,Spot,99,1000003912,4010,
99,s,Spot,100,1000003912,4011,
100,s,Spot,101,1000003912,4012,
101,s,Spot,102,1000003912,4013,
102,s,Spot,103,1000003912,4014,
103,s,Spot,104,1000003912,4015,
104,s,Spot,105,1000003912,4016,
105,s,Spot,106,1000003912,4017,
106,s,Spot,107,1000003912,4018,
107,s,Spot,108,1000003912,4019,
108,s,Spot,109,1000003912,4020,
109,s,Spot,110,1000003912,4021,
110,s,Spot,111,1000003912,4022,
111,s,Spot,112,1000003912,4023,
112,s,Spot,113,1000003912,4024,
113,s,Spot,114,1000003912,4025,
114,s,Spot,115,1000003912,4026,
115,s,Spot,116,1000003912,4027,
116,s,Spot,117,1000003912,4028,
117,s,Spot,118,1000003912,4029,
118,s,Spot,119,1000003912,4030,
119,s,Spot,120,1000003912,4031,
120,s,Spot,121,1000003912,4032,
121,s,Spot,122,1000003912,4033,
122,s,Spot,123,1000003912,4034,
123,s,Spot,124,1000003912,4035,
124,s,Spot,125,1000003912,4036,
125,s,Spot,126,1000003912,4037,
126,s,Spot,127,1000003912,4038,
127,s,Spot,128,1000003912,4039,
128,s,Spot,129,1000003912,4040,
129,s,Spot,130,1000003912,4041,
130,s,Spot,131,1000003912,4042,
131,s,Spot,132,1000003912,4043,
132,s,Spot,133,1000003912,4044,
133,s,Spot,134,1000003912,4045,
134,s,Spot,135,1000003912,4046,
135,s,Spot,136,1000003912,4047,
136,s,Spot,137,1000003912,4048,
137,s,Spot,138,1000003912,4049,
138,s,Spot,139,1000003912,4050,
139,s,Spot,140,1000003912,4051,
140,s,Spot,141,1000003912,4052,
141,s,Spot,142,1000003912,4053,
142,s,Spot,143,1000003912,4054,
143,s,Spot,144,1000003912,4055,
144,s,Spot,145,1000003912,4056,
145,s,Spot,146,1000003912,4057,
146,s,Spot,147,1000003912,4058,
147,s,Spot,148,1000003912,4059,
148,s,Spot,149,1000003912,4060,
149,s,Spot,150,1000003912,4061,
150,s,Spot,151,1000003912,4062,
151,s,Spot,152,1000003912,4063,
152,s,Spot,153,1000003912,4064,
153,s,Spot,154,1000003912,4065,
154,s,Spot,155,1000003912,4066,
155,s,Spot,156,1000003912,4067,
156,s,Spot,157,1000003912,4068,
157,s,Spot,158,1000003912,4069,
158,s,Spot,159,1000003912,4070,
159,s,Spot,160,1000003912,4071,
160,s,Spot,161,1000003912,4072,
161,s,Spot,162,1000003912,4073,
162,s,Spot,163,1000003912,4074,
163,s,Spot,164,1000003912,4075,
164,s,Spot,165,1000003912,4076,
165,s,Spot,166,1000003912,4077,
166,s,Spot,167,1000003912,4078,
167,s,Spot,168,1000003912,4079,
