
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
19.7024,µm,Spot,Image 1,1,1000003912,3912,
19.8225,µm,Spot,Image 1,2,1000003912,3913,
19.2662,µm,Spot,Image 1,3,1000003912,3914,
18.9646,µm,Spot,Image 1,4,1000003912,3915,
19.6674,µm,Spot,Image 1,5,1000003912,3916,
19.3645,µm,Spot,Image 1,6,1000003912,3917,
19.6348,µm,Spot,Image 1,7,1000003912,3918,
20.3464,µm,Spot,Image 1,8,1000003912,3919,
19.9211,µm,Spot,Image 1,9,1000003912,3920,
19.9747,µm,Spot,Image 1,10,1000003912,3921,
19.8459,µm,Spot,Image 1,11,1000003912,3922,
20.0402,µm,Spot,Image 1,12,1000003912,3923,
20.0968,µm,Spot,Image 1,13,1000003912,3924,
20.0283,µm,Spot,Image 1,14,1000003912,3925,
19.5213,µm,Spot,Image 1,15,1000003912,3926,
19.299,µm,Spot,Image 1,16,1000003912,3927,
19.4178,µm,Spot,Image 1,17,1000003912,3928,
19.5774,µm,Spot,Image 1,18,1000003912,3929,
19.7256,µm,Spot,Image 1,19,1000003912,3930,
18.7026,µm,Spot,Image 1,20,1000003912,3931,
19.5083,µm,Spot,Image 1,21,1000003912,3932,
19.9885,µm,Spot,Image 1,22,1000003912,3933,
19.2826,µm,Spot,Image 1,23,1000003912,3934,
18.9635,µm,Spot,Image 1,24,1000003912,3935,
18.7153,µm,Spot,Image 1,25,1000003912,3936,
18.519,µm,Spot,Image 1,26,1000003912,3937,
18.0614,µm,Spot,Image 1,27,1000003912,3938,
18.2495,µm,Spot,Image 1,28,1000003912,3939,
18.0927,µm,Spot,Image 1,29,1000003912,3940,
17.8412,µm,Spot,Image 1,30,1000003912,3941,
17.716,µm,Spot,Image 1,31,1000003912,3942,
17.4348,µm,Spot,Image 1,32,1000003912,3943,
17.6103,µm,Spot,Image 1,33,1000003912,3944,
17.9875,µm,Spot,Image 1,34,1000003912,3945,
19.235,µm,Spot,Image 1,35,1000003912,3946,
18.9702,µm,Spot,Image 1,36,1000003912,3947,
18.8693,µm,Spot,Image 1,37,1000003912,3948,
18.876,µm,Spot,Image 1,38,1000003912,3949,
20.0897,µm,Spot,Image 1,39,1000003912,3950,
19.4942,µm,Spot,Image 1,40,1000003912,3951,
18.6883,µm,Spot,Image 1,41,1000003912,3952,
18.2828,µm,Spot,Image 1,42,1000003912,3953,
17.8164,µm,Spot,Image 1,43,1000003912,3954,
17.6257,µm,Spot,Image 1,44,1000003912,3955,
17.5617,µm,Spot,Image 1,45,1000003912,3956,
17.441,µm,Spot,Image 1,46,1000003912,3957,
17.4238,µm,Spot,Image 1,47,1000003912,3958,
18.0935,µm,Spot,Image 1,48,1000003912,3959,
18.1176,µm,Spot,Image 1,49,1000003912,3960,
18.0141,µm,Spot,Image 1,50,1000003912,3961,
17.9283,µm,Spot,Image 1,51,1000003912,3962,
18.0082,µm,Spot,Image 1,52,1000003912,3963,
17.8804,µm,Spot,Image 1,53,1000003912,3964,
18.0548,µm,Spot,Image 1,54,1000003912,3965,
18.1129,µm,Spot,Image 1,55,1000003912,3966,
18.2271,µm,Spot,Image 1,56,1000003912,3967,
18.366,µm,Spot,Image 1,57,1000003912,3968,
18.299,µm,Spot,Image 1,58,1000003912,3969,
18.3711,µm,Spot,Image 1,59,1000003912,3970,
18.2481,µm,Spot,Image 1,60,1000003912,3971,
18.3618,µm,Spot,Image 1,61,1000003912,3972,
18.325,µm,Spot,Image 1,62,1000003912,3973,
18.434,µm,Spot,Image 1,63,1000003912,3974,
18.4432,µm,Spot,Image 1,64,1000003912,3975,
18.3361,µm,Spot,Image 1,65,1000003912,3976,
18.4272,µm,Spot,Image 1,66,1000003912,3977,
18.4257,µm,Spot,Image 1,67,1000003912,3978,
17.7026,µm,Spot,Image 1,68,1000003912,3979,
17.1867,µm,Spot,Image 1,69,1000003912,3980,
14.2531,µm,Spot,Image 1,70,1000003912,3981,
13.0338,µm,Spot,Image 1,71,1000003912,3982,
12.2792,µm,Spot,Image 1,72,1000003912,3983,
11.6896,µm,Spot,Image 1,73,1000003912,3984,
11.7196,µm,Spot,Image 1,74,1000003912,3985,
12.0618,µm,Spot,Image 1,75,1000003912,3986,
11.4638,µm,Spot,Image 1,76,1000003912,3987,
12.6195,µm,Spot,Image 1,77,1000003912,3988,
13.6615,µm,Spot,Image 1,78,1000003912,3989,
14.3809,µm,Spot,Image 1,79,1000003912,3990,
15.0655,µm,Spot,Image 1,80,1000003912,3991,
15.103,µm,Spot,Image 1,81,1000003912,3992,
15.3064,µm,Spot,Image 1,82,1000003912,3993,
14.4704,µm,Spot,Image 1,83,1000003912,3994,
14.9005,µm,Spot,Image 1,84,1000003912,3995,
15.6346,µm,Spot,Image 1,85,1000003912,3996,
14.8045,µm,Spot,Image 1,86,1000003912,3997,
16.3047,µm,Spot,Image 1,87,1000003912,3998,
15.8318,µm,Spot,Image 1,88,1000003912,3999,
15.484,µm,Spot,Image 1,89,1000003912,4000,
15.7982,µm,Spot,Image 1,90,1000003912,4001,
16.0017,µm,Spot,Image 1,91,1000003912,4002,
15.0209,µm,Spot,Image 1,92,1000003912,4003,
15.1747,µm,Spot,Image 1,93,1000003912,4004,
15.8717,µm,Spot,Image 1,94,1000003912,4005,
15.2789,µm,Spot,Image 1,95,1000003912,4006,
15.7629,µm,Spot,Image 1,96,1000003912,4007,
17.5916,µm,Spot,Image 1,97,1000003912,4008,
16.3456,µm,Spot,Image 1,98,1000003912,4009,
15.6052,µm,Spot,Image 1,99,1000003912,4010,
15.7745,µm,Spot,Image 1,100,1000003912,4011,
14.796,µm,Spot,Image 1,101,1000003912,4012,
14.2704,µm,Spot,Image 1,102,1000003912,4013,
14.9809,µm,Spot,Image 1,103,1000003912,4014,
15.1846,µm,Spot,Image 1,104,1000003912,4015,
13.8995,µm,Spot,Image 1,105,1000003912,4016,
14.4076,µm,Spot,Image 1,106,1000003912,4017,
13.5907,µm,Spot,Image 1,107,1000003912,4018,
13.8375,µm,Spot,Image 1,108,1000003912,4019,
13.7401,µm,Spot,Image 1,109,1000003912,4020,
12.2125,µm,Spot,Image 1,110,1000003912,4021,
11.0746,µm,Spot,Image 1,111,1000003912,4022,
10.5711,µm,Spot,Image 1,112,1000003912,4023,
