
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
227.968,,Spot,1,Image 1,1,1000003912,3912,
228.032,,Spot,1,Image 1,2,1000003912,3913,
222.096,,Spot,1,Image 1,3,1000003912,3914,
221.92,,Spot,1,Image 1,4,1000003912,3915,
225.952,,Spot,1,Image 1,5,1000003912,3916,
222.208,,Spot,1,Image 1,6,1000003912,3917,
222.16,,Spot,1,Image 1,7,1000003912,3918,
220,,Spot,1,Image 1,8,1000003912,3919,
220.048,,Spot,1,Image 1,9,1000003912,3920,
223.992,,Spot,1,Image 1,10,1000003912,3921,
224.16,,Spot,1,Image 1,11,1000003912,3922,
222,,Spot,1,Image 1,12,1000003912,3923,
220.096,,Spot,1,Image 1,13,1000003912,3924,
221.904,,Spot,1,Image 1,14,1000003912,3925,
221.872,,Spot,1,Image 1,15,1000003912,3926,
219.792,,Spot,1,Image 1,16,1000003912,3927,
223.856,,Spot,1,Image 1,17,1000003912,3928,
224.192,,Spot,1,Image 1,18,1000003912,3929,
219.936,,Spot,1,Image 1,19,1000003912,3930,
226.096,,Spot,1,Image 1,20,1000003912,3931,
226.176,,Spot,1,Image 1,21,1000003912,3932,
229.952,,Spot,1,Image 1,22,1000003912,3933,
230.048,,Spot,1,Image 1,23,1000003912,3934,
229.92,,Spot,1,Image 1,24,1000003912,3935,
227.952,,Spot,1,Image 1,25,1000003912,3936,
225.984,,Spot,1,Image 1,26,1000003912,3937,
230.048,,Spot,1,Image 1,27,1000003912,3938,
226.16,,Spot,1,Image 1,28,1000003912,3939,
228.048,,Spot,1,Image 1,29,1000003912,3940,
225.792,,Spot,1,Image 1,30,1000003912,3941,
231.936,,Spot,1,Image 1,31,1000003912,3942,
230.016,,Spot,1,Image 1,32,1000003912,3943,
225.952,,Spot,1,Image 1,33,1000003912,3944,
231.936,,Spot,1,Image 1,34,1000003912,3945,
226.16,,Spot,1,Image 1,35,1000003912,3946,
224.112,,Spot,1,Image 1,36,1000003912,3947,
228.016,,Spot,1,Image 1,37,1000003912,3948,
228.176,,Spot,1,Image 1,38,1000003912,3949,
222.064,,Spot,1,Image 1,39,1000003912,3950,
221.872,,Spot,1,Image 1,40,1000003912,3951,
221.792,,Spot,1,Image 1,41,1000003912,3952,
220.048,,Spot,1,Image 1,42,1000003912,3953,
223.952,,Spot,1,Image 1,43,1000003912,3954,
222.176,,Spot,1,Image 1,44,1000003912,3955,
223.92,,Spot,1,Image 1,45,1000003912,3956,
219.824,,Spot,1,Image 1,46,1000003912,3957,
221.872,,Spot,1,Image 1,47,1000003912,3958,
219.872,,Spot,1,Image 1,48,1000003912,3959,
223.984,,Spot,1,Image 1,49,1000003912,3960,
223.888,,Spot,1,Image 1,50,1000003912,3961,
222.096,,Spot,1,Image 1,51,1000003912,3962,
223.84,,Spot,1,Image 1,52,1000003912,3963,
219.952,,Spot,1,Image 1,53,1000003912,3964,
222.208,,Spot,1,Image 1,54,1000003912,3965,
222.16,,Spot,1,Image 1,55,1000003912,3966,
224.256,,Spot,1,Image 1,56,1000003912,3967,
222.048,,Spot,1,Image 1,57,1000003912,3968,
224.256,,Spot,1,Image 1,58,1000003912,3969,
223.952,,Spot,1,Image 1,59,1000003912,3970,
223.92,,Spot,1,Image 1,60,1000003912,3971,
225.936,,Spot,1,Image 1,61,1000003912,3972,
226.08,,Spot,1,Image 1,62,1000003912,3973,
226.048,,Spot,1,Image 1,63,1000003912,3974,
225.92,,Spot,1,Image 1,64,1000003912,3975,
222.064,,Spot,1,Image 1,65,1000003912,3976,
221.904,,Spot,1,Image 1,66,1000003912,3977,
223.952,,Spot,1,Image 1,67,1000003912,3978,
221.92,,Spot,1,Image 1,68,1000003912,3979,
219.952,,Spot,1,Image 1,69,1000003912,3980,
218.056,,Spot,1,Image 1,70,1000003912,3981,
217.872,,Spot,1,Image 1,71,1000003912,3982,
217.984,,Spot,1,Image 1,72,1000003912,3983,
217.936,,Spot,1,Image 1,73,1000003912,3984,
217.872,,Spot,1,Image 1,74,1000003912,3985,
213.952,,Spot,1,Image 1,75,1000003912,3986,
213.968,,Spot,1,Image 1,76,1000003912,3987,
213.968,,Spot,1,Image 1,77,1000003912,3988,
214.096,,Spot,1,Image 1,78,1000003912,3989,
213.936,,Spot,1,Image 1,79,1000003912,3990,
216.072,,Spot,1,Image 1,80,1000003912,3991,
217.952,,Spot,1,Image 1,81,1000003912,3992,
215.92,,Spot,1,Image 1,82,1000003912,3993,
214.112,,Spot,1,Image 1,83,1000003912,3994,
218.192,,Spot,1,Image 1,84,1000003912,3995,
218.112,,Spot,1,Image 1,85,1000003912,3996,
219.92,,Spot,1,Image 1,86,1000003912,3997,
215.944,,Spot,1,Image 1,87,1000003912,3998,
216.16,,Spot,1,Image 1,88,1000003912,3999,
218.176,,Spot,1,Image 1,89,1000003912,4000,
220.048,,Spot,1,Image 1,90,1000003912,4001,
221.872,,Spot,1,Image 1,91,1000003912,4002,
216,,Spot,1,Image 1,92,1000003912,4003,
215.808,,Spot,1,Image 1,93,1000003912,4004,
215.92,,Spot,1,Image 1,94,1000003912,4005,
219.968,,Spot,1,Image 1,95,1000003912,4006,
218,,Spot,1,Image 1,96,1000003912,4007,
220.016,,Spot,1,Image 1,97,1000003912,4008,
218.16,,Spot,1,Image 1,98,1000003912,4009,
220.16,,Spot,1,Image 1,99,1000003912,4010,
220.096,,Spot,1,Image 1,100,1000003912,4011,
220.16,,Spot,1,Image 1,101,1000003912,4012,
215.872,,Spot,1,Image 1,102,1000003912,4013,
216.048,,Spot,1,Image 1,103,1000003912,4014,
217.968,,Spot,1,Image 1,104,1000003912,4015,
215.92,,Spot,1,Image 1,105,1000003912,4016,
215.936,,Spot,1,Image 1,106,1000003912,4017,
218.016,,Spot,1,Image 1,107,1000003912,4018,
218.048,,Spot,1,Image 1,108,1000003912,4019,
214.112,,Spot,1,Image 1,109,1000003912,4020,
214.08,,Spot,1,Image 1,110,1000003912,4021,
211.968,,Spot,1,Image 1,111,1000003912,4022,
214.08,,Spot,1,Image 1,112,1000003912,4023,
214.08,,Spot,1,Image 1,113,1000003912,4024,
210.048,,Spot,1,Image 1,114,1000003912,4025,
214.096,,Spot,1,Image 1,115,1000003912,4026,
214.048,,Spot,1,Image 1,116,1000003912,4027,
212.192,,Spot,1,Image 1,117,1000003912,4028,
216.016,,Spot,1,Image 1,118,1000003912,4029,
212.08,,Spot,1,Image 1,119,1000003912,4030,
209.824,,Spot,1,Image 1,120,1000003912,4031,
214.064,,Spot,1,Image 1,121,1000003912,4032,
215.952,,Spot,1,Image 1,122,1000003912,4033,
216.064,,Spot,1,Image 1,123,1000003912,4034,
215.888,,Spot,1,Image 1,124,1000003912,4035,
218.032,,Spot,1,Image 1,125,1000003912,4036,
216.032,,Spot,1,Image 1,126,1000003912,4037,
215.968,,Spot,1,Image 1,127,1000003912,4038,
216.08,,Spot,1,Image 1,128,1000003912,4039,
220.128,,Spot,1,Image 1,129,1000003912,4040,
215.92,,Spot,1,Image 1,130,1000003912,4041,
222.112,,Spot,1,Image 1,131,1000003912,4042,
221.968,,Spot,1,Image 1,132,1000003912,4043,
217.92,,Spot,1,Image 1,133,1000003912,4044,
221.944,,Spot,1,Image 1,134,1000003912,4045,
220.08,,Spot,1,Image 1,135,1000003912,4046,
219.968,,Spot,1,Image 1,136,1000003912,4047,
222.16,,Spot,1,Image 1,137,1000003912,4048,
218.12,,Spot,1,Image 1,138,1000003912,4049,
219.952,,Spot,1,Image 1,139,1000003912,4050,
218.016,,Spot,1,Image 1,140,1000003912,4051,
221.92,,Spot,1,Image 1,141,1000003912,4052,
220.008,,Spot,1,Image 1,142,1000003912,4053,
219.968,,Spot,1,Image 1,143,1000003912,4054,
218.08,,Spot,1,Image 1,144,1000003912,4055,
218.008,,Spot,1,Image 1,145,1000003912,4056,
219.92,,Spot,1,Image 1,146,1000003912,4057,
218.096,,Spot,1,Image 1,147,1000003912,4058,
221.872,,Spot,1,Image 1,148,1000003912,4059,
222.064,,Spot,1,Image 1,149,1000003912,4060,
222.12,,Spot,1,Image 1,150,1000003912,4061,
220.032,,Spot,1,Image 1,151,1000003912,4062,
217.92,,Spot,1,Image 1,152,1000003912,4063,
219.92,,Spot,1,Image 1,153,1000003912,4064,
226.064,,Spot,1,Image 1,154,1000003912,4065,
223.984,,Spot,1,Image 1,155,1000003912,4066,
220.16,,Spot,1,Image 1,156,1000003912,4067,
221.92,,Spot,1,Image 1,157,1000003912,4068,
224.16,,Spot,1,Image 1,158,1000003912,4069,
222.016,,Spot,1,Image 1,159,1000003912,4070,
219.984,,Spot,1,Image 1,160,1000003912,4071,
216.112,,Spot,1,Image 1,161,1000003912,4072,
217.968,,Spot,1,Image 1,162,1000003912,4073,
217.936,,Spot,1,Image 1,163,1000003912,4074,
218.064,,Spot,1,Image 1,164,1000003912,4075,
218.016,,Spot,1,Image 1,165,1000003912,4076,
217.904,,Spot,1,Image 1,166,1000003912,4077,
214.048,,Spot,1,Image 1,167,1000003912,4078,
214.08,,Spot,1,Image 1,168,1000003912,4079,
214.016,,Spot,1,Image 1,169,1000003912,4080,
217.968,,Spot,1,Image 1,170,1000003912,4081,
216.08,,Spot,1,Image 1,171,1000003912,4082,
214,,Spot,1,Image 1,172,1000003912,4083,
213.904,,Spot,1,Image 1,173,1000003912,4084,
214,,Spot,1,Image 1,174,1000003912,4085,
215.888,,Spot,1,Image 1,175,1000003912,4086,
216.192,,Spot,1,Image 1,176,1000003912,4087,
218.008,,Spot,1,Image 1,177,1000003912,4088,
217.984,,Spot,1,Image 1,178,1000003912,4089,
218.08,,Spot,1,Image 1,179,1000003912,4090,
212.08,,Spot,1,Image 1,180,1000003912,4091,
216.032,,Spot,1,Image 1,181,1000003912,4092,
214,,Spot,1,Image 1,182,1000003912,4093,
220.112,,Spot,1,Image 1,183,1000003912,4094,
223.92,,Spot,1,Image 1,184,1000003912,4095,
219.952,,Spot,1,Image 1,185,1000003912,4096,
221.984,,Spot,1,Image 1,186,1000003912,4097,
218.112,,Spot,1,Image 1,187,1000003912,4098,
224.016,,Spot,1,Image 1,188,1000003912,4099,
225.92,,Spot,1,Image 1,189,1000003912,4100,
224.096,,Spot,1,Image 1,190,1000003912,4101,
226.2,,Spot,1,Image 1,191,1000003912,4102,
221.744,,Spot,1,Image 1,192,1000003912,4103,
224.04,,Spot,1,Image 1,193,1000003912,4104,
225.92,,Spot,1,Image 1,194,1000003912,4105,
226.16,,Spot,1,Image 1,195,1000003912,4106,
221.92,,Spot,1,Image 1,196,1000003912,4107,
