
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
2.22652e+10,,Spot,1,Image 1,1,1000003912,3912,
2.23188e+10,,Spot,1,Image 1,2,1000003912,3913,
2.14375e+10,,Spot,1,Image 1,3,1000003912,3914,
2.12939e+10,,Spot,1,Image 1,4,1000003912,3915,
2.20993e+10,,Spot,1,Image 1,5,1000003912,3916,
2.16645e+10,,Spot,1,Image 1,6,1000003912,3917,
2.15427e+10,,Spot,1,Image 1,7,1000003912,3918,
2.1371e+10,,Spot,1,Image 1,8,1000003912,3919,
2.15403e+10,,Spot,1,Image 1,9,1000003912,3920,
2.2158e+10,,Spot,1,Image 1,10,1000003912,3921,
2.20792e+10,,Spot,1,Image 1,11,1000003912,3922,
2.19768e+10,,Spot,1,Image 1,12,1000003912,3923,
2.12325e+10,,Spot,1,Image 1,13,1000003912,3924,
2.20037e+10,,Spot,1,Image 1,14,1000003912,3925,
2.1899e+10,,Spot,1,Image 1,15,1000003912,3926,
2.15289e+10,,Spot,1,Image 1,16,1000003912,3927,
2.22767e+10,,Spot,1,Image 1,17,1000003912,3928,
2.22256e+10,,Spot,1,Image 1,18,1000003912,3929,
2.1485e+10,,Spot,1,Image 1,19,1000003912,3930,
2.20371e+10,,Spot,1,Image 1,20,1000003912,3931,
2.21428e+10,,Spot,1,Image 1,21,1000003912,3932,
2.28465e+10,,Spot,1,Image 1,22,1000003912,3933,
2.2888e+10,,Spot,1,Image 1,23,1000003912,3934,
2.29514e+10,,Spot,1,Image 1,24,1000003912,3935,
2.2721e+10,,Spot,1,Image 1,25,1000003912,3936,
2.25049e+10,,Spot,1,Image 1,26,1000003912,3937,
2.33209e+10,,Spot,1,Image 1,27,1000003912,3938,
2.26677e+10,,Spot,1,Image 1,28,1000003912,3939,
2.29371e+10,,Spot,1,Image 1,29,1000003912,3940,
2.27244e+10,,Spot,1,Image 1,30,1000003912,3941,
2.34617e+10,,Spot,1,Image 1,31,1000003912,3942,
2.35573e+10,,Spot,1,Image 1,32,1000003912,3943,
2.28131e+10,,Spot,1,Image 1,33,1000003912,3944,
2.36212e+10,,Spot,1,Image 1,34,1000003912,3945,
2.25914e+10,,Spot,1,Image 1,35,1000003912,3946,
2.24368e+10,,Spot,1,Image 1,36,1000003912,3947,
2.31696e+10,,Spot,1,Image 1,37,1000003912,3948,
2.33085e+10,,Spot,1,Image 1,38,1000003912,3949,
2.25364e+10,,Spot,1,Image 1,39,1000003912,3950,
2.22764e+10,,Spot,1,Image 1,40,1000003912,3951,
2.22408e+10,,Spot,1,Image 1,41,1000003912,3952,
2.21186e+10,,Spot,1,Image 1,42,1000003912,3953,
2.27251e+10,,Spot,1,Image 1,43,1000003912,3954,
2.21865e+10,,Spot,1,Image 1,44,1000003912,3955,
2.28289e+10,,Spot,1,Image 1,45,1000003912,3956,
2.21859e+10,,Spot,1,Image 1,46,1000003912,3957,
2.21901e+10,,Spot,1,Image 1,47,1000003912,3958,
2.20787e+10,,Spot,1,Image 1,48,1000003912,3959,
2.26718e+10,,Spot,1,Image 1,49,1000003912,3960,
2.26381e+10,,Spot,1,Image 1,50,1000003912,3961,
2.20393e+10,,Spot,1,Image 1,51,1000003912,3962,
2.25758e+10,,Spot,1,Image 1,52,1000003912,3963,
2.19755e+10,,Spot,1,Image 1,53,1000003912,3964,
2.20824e+10,,Spot,1,Image 1,54,1000003912,3965,
2.20786e+10,,Spot,1,Image 1,55,1000003912,3966,
2.25933e+10,,Spot,1,Image 1,56,1000003912,3967,
2.19643e+10,,Spot,1,Image 1,57,1000003912,3968,
2.25317e+10,,Spot,1,Image 1,58,1000003912,3969,
2.25398e+10,,Spot,1,Image 1,59,1000003912,3970,
2.26561e+10,,Spot,1,Image 1,60,1000003912,3971,
2.27675e+10,,Spot,1,Image 1,61,1000003912,3972,
2.28441e+10,,Spot,1,Image 1,62,1000003912,3973,
2.29352e+10,,Spot,1,Image 1,63,1000003912,3974,
2.27356e+10,,Spot,1,Image 1,64,1000003912,3975,
2.20457e+10,,Spot,1,Image 1,65,1000003912,3976,
2.20621e+10,,Spot,1,Image 1,66,1000003912,3977,
2.23723e+10,,Spot,1,Image 1,67,1000003912,3978,
2.17796e+10,,Spot,1,Image 1,68,1000003912,3979,
2.13668e+10,,Spot,1,Image 1,69,1000003912,3980,
2.09639e+10,,Spot,1,Image 1,70,1000003912,3981,
2.10364e+10,,Spot,1,Image 1,71,1000003912,3982,
2.12186e+10,,Spot,1,Image 1,72,1000003912,3983,
2.1232e+10,,Spot,1,Image 1,73,1000003912,3984,
2.12604e+10,,Spot,1,Image 1,74,1000003912,3985,
2.08636e+10,,Spot,1,Image 1,75,1000003912,3986,
2.08023e+10,,Spot,1,Image 1,76,1000003912,3987,
2.08698e+10,,Spot,1,Image 1,77,1000003912,3988,
2.08267e+10,,Spot,1,Image 1,78,1000003912,3989,
2.08561e+10,,Spot,1,Image 1,79,1000003912,3990,
2.08702e+10,,Spot,1,Image 1,80,1000003912,3991,
2.10024e+10,,Spot,1,Image 1,81,1000003912,3992,
2.07996e+10,,Spot,1,Image 1,82,1000003912,3993,
2.04836e+10,,Spot,1,Image 1,83,1000003912,3994,
2.13761e+10,,Spot,1,Image 1,84,1000003912,3995,
2.13698e+10,,Spot,1,Image 1,85,1000003912,3996,
2.14841e+10,,Spot,1,Image 1,86,1000003912,3997,
2.10344e+10,,Spot,1,Image 1,87,1000003912,3998,
2.1149e+10,,Spot,1,Image 1,88,1000003912,3999,
2.12652e+10,,Spot,1,Image 1,89,1000003912,4000,
2.1932e+10,,Spot,1,Image 1,90,1000003912,4001,
2.19427e+10,,Spot,1,Image 1,91,1000003912,4002,
2.12515e+10,,Spot,1,Image 1,92,1000003912,4003,
2.12758e+10,,Spot,1,Image 1,93,1000003912,4004,
2.13607e+10,,Spot,1,Image 1,94,1000003912,4005,
2.20813e+10,,Spot,1,Image 1,95,1000003912,4006,
2.13481e+10,,Spot,1,Image 1,96,1000003912,4007,
2.18733e+10,,Spot,1,Image 1,97,1000003912,4008,
2.13562e+10,,Spot,1,Image 1,98,1000003912,4009,
2.20894e+10,,Spot,1,Image 1,99,1000003912,4010,
2.21231e+10,,Spot,1,Image 1,100,1000003912,4011,
2.21449e+10,,Spot,1,Image 1,101,1000003912,4012,
2.13536e+10,,Spot,1,Image 1,102,1000003912,4013,
2.10942e+10,,Spot,1,Image 1,103,1000003912,4014,
2.17844e+10,,Spot,1,Image 1,104,1000003912,4015,
2.14442e+10,,Spot,1,Image 1,105,1000003912,4016,
2.15083e+10,,Spot,1,Image 1,106,1000003912,4017,
