
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
318,,Spot,2,Image 1,1,1000003912,3912,
276,,Spot,2,Image 1,2,1000003912,3913,
292,,Spot,2,Image 1,3,1000003912,3914,
284,,Spot,2,Image 1,4,1000003912,3915,
296,,Spot,2,Image 1,5,1000003912,3916,
302,,Spot,2,Image 1,6,1000003912,3917,
278,,Spot,2,Image 1,7,1000003912,3918,
292,,Spot,2,Image 1,8,1000003912,3919,
352,,Spot,2,Image 1,9,1000003912,3920,
350,,Spot,2,Image 1,10,1000003912,3921,
324,,Spot,2,Image 1,11,1000003912,3922,
370,,Spot,2,Image 1,12,1000003912,3923,
306,,Spot,2,Image 1,13,1000003912,3924,
332,,Spot,2,Image 1,14,1000003912,3925,
314,,Spot,2,Image 1,15,1000003912,3926,
308,,Spot,2,Image 1,16,1000003912,3927,
286,,Spot,2,Image 1,17,1000003912,3928,
314,,Spot,2,Image 1,18,1000003912,3929,
280,,Spot,2,Image 1,19,1000003912,3930,
350,,Spot,2,Image 1,20,1000003912,3931,
294,,Spot,2,Image 1,21,1000003912,3932,
294,,Spot,2,Image 1,22,1000003912,3933,
290,,Spot,2,Image 1,23,1000003912,3934,
288,,Spot,2,Image 1,24,1000003912,3935,
310,,Spot,2,Image 1,25,1000003912,3936,
318,,Spot,2,Image 1,26,1000003912,3937,
262,,Spot,2,Image 1,27,1000003912,3938,
280,,Spot,2,Image 1,28,1000003912,3939,
270,,Spot,2,Image 1,29,1000003912,3940,
286,,Spot,2,Image 1,30,1000003912,3941,
310,,Spot,2,Image 1,31,1000003912,3942,
290,,Spot,2,Image 1,32,1000003912,3943,
306,,Spot,2,Image 1,33,1000003912,3944,
310,,Spot,2,Image 1,34,1000003912,3945,
362,,Spot,2,Image 1,35,1000003912,3946,
320,,Spot,2,Image 1,36,1000003912,3947,
298,,Spot,2,Image 1,37,1000003912,3948,
312,,Spot,2,Image 1,38,1000003912,3949,
288,,Spot,2,Image 1,39,1000003912,3950,
312,,Spot,2,Image 1,40,1000003912,3951,
320,,Spot,2,Image 1,41,1000003912,3952,
344,,Spot,2,Image 1,42,1000003912,3953,
302,,Spot,2,Image 1,43,1000003912,3954,
320,,Spot,2,Image 1,44,1000003912,3955,
332,,Spot,2,Image 1,45,1000003912,3956,
414,,Spot,2,Image 1,46,1000003912,3957,
312,,Spot,2,Image 1,47,1000003912,3958,
314,,Spot,2,Image 1,48,1000003912,3959,
320,,Spot,2,Image 1,49,1000003912,3960,
298,,Spot,2,Image 1,50,1000003912,3961,
334,,Spot,2,Image 1,51,1000003912,3962,
364,,Spot,2,Image 1,52,1000003912,3963,
306,,Spot,2,Image 1,53,1000003912,3964,
320,,Spot,2,Image 1,54,1000003912,3965,
294,,Spot,2,Image 1,55,1000003912,3966,
288,,Spot,2,Image 1,56,1000003912,3967,
324,,Spot,2,Image 1,57,1000003912,3968,
322,,Spot,2,Image 1,58,1000003912,3969,
314,,Spot,2,Image 1,59,1000003912,3970,
294,,Spot,2,Image 1,60,1000003912,3971,
334,,Spot,2,Image 1,61,1000003912,3972,
330,,Spot,2,Image 1,62,1000003912,3973,
262,,Spot,2,Image 1,63,1000003912,3974,
294,,Spot,2,Image 1,64,1000003912,3975,
278,,Spot,2,Image 1,65,1000003912,3976,
274,,Spot,2,Image 1,66,1000003912,3977,
284,,Spot,2,Image 1,67,1000003912,3978,
256,,Spot,2,Image 1,68,1000003912,3979,
296,,Spot,2,Image 1,69,1000003912,3980,
320,,Spot,2,Image 1,70,1000003912,3981,
388,,Spot,2,Image 1,71,1000003912,3982,
