
Area
 ==================== 
Area,Unit,Category,Time,TrackID,ID,
706.858,µm^2,Spot,1,1000003912,3912,
706.858,µm^2,Spot,2,1000003912,3913,
706.858,µm^2,Spot,3,1000003912,3914,
706.858,µm^2,Spot,4,1000003912,3915,
706.858,µm^2,Spot,5,1000003912,3916,
706.858,µm^2,Spot,6,1000003912,3917,
706.858,µm^2,Spot,7,1000003912,3918,
706.858,µm^2,Spot,8,1000003912,3919,
706.858,µm^2,Spot,9,1000003912,3920,
706.858,µm^2,Spot,10,1000003912,3921,
706.858,µm^2,Spot,11,1000003912,3922,
706.858,µm^2,Spot,12,1000003912,3923,
706.858,µm^2,Spot,13,1000003912,3924,
706.858,µm^2,Spot,14,1000003912,3925,
706.858,µm^2,Spot,15,1000003912,3926,
706.858,µm^2,Spot,16,1000003912,3927,
706.858,µm^2,Spot,17,1000003912,3928,
706.858,µm^2,Spot,18,1000003912,3929,
706.858,µm^2,Spot,19,1000003912,3930,
706.858,µm^2,Spot,20,1000003912,3931,
706.858,µm^2,Spot,21,1000003912,3932,
706.858,µm^2,Spot,22,1000003912,3933,
706.858,µm^2,Spot,23,1000003912,3934,
706.858,µm^2,Spot,24,1000003912,3935,
706.858,µm^2,Spot,25,1000003912,3936,
706.858,µm^2,Spot,26,1000003912,3937,
706.858,µm^2,Spot,27,1000003912,3938,
706.858,µm^2,Spot,28,1000003912,3939,
706.858,µm^2,Spot,29,1000003912,3940,
706.858,µm^2,Spot,30,1000003912,3941,
706.858,µm^2,Spot,31,1000003912,3942,
706.858,µm^2,Spot,32,1000003912,3943,
706.858,µm^2,Spot,33,1000003912,3944,
706.858,µm^2,Spot,34,1000003912,3945,
706.858,µm^2,Spot,35,1000003912,3946,
706.858,µm^2,Spot,36,1000003912,3947,
706.858,µm^2,Spot,37,1000003912,3948,
706.858,µm^2,Spot,38,1000003912,3949,
706.858,µm^2,Spot,39,1000003912,3950,
706.858,µm^2,Spot,40,1000003912,3951,
706.858,µm^2,Spot,41,1000003912,3952,
706.858,µm^2,Spot,42,1000003912,3953,
706.858,µm^2,Spot,43,1000003912,3954,
706.858,µm^2,Spot,44,1000003912,3955,
706.858,µm^2,Spot,45,1000003912,3956,
706.858,µm^2,Spot,46,1000003912,3957,
706.858,µm^2,Spot,47,1000003912,3958,
706.858,µm^2,Spot,48,1000003912,3959,
706.858,µm^2,Spot,49,1000003912,3960,
706.858,µm^2,Spot,50,1000003912,3961,
706.858,µm^2,Spot,51,1000003912,3962,
