
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,TrackID,ID,
44.6472,µm,Spot,Distance from Origin,1,1000003912,3912,
44.7953,µm,Spot,Distance from Origin,2,1000003912,3913,
43.8321,µm,Spot,Distance from Origin,3,1000003912,3914,
43.3931,µm,Spot,Distance from Origin,4,1000003912,3915,
43.2118,µm,Spot,Distance from Origin,5,1000003912,3916,
43.2189,µm,Spot,Distance from Origin,6,1000003912,3917,
43.2987,µm,Spot,Distance from Origin,7,1000003912,3918,
45.8279,µm,Spot,Distance from Origin,8,1000003912,3919,
45.3598,µm,Spot,Distance from Origin,9,1000003912,3920,
45.4041,µm,Spot,Distance from Origin,10,1000003912,3921,
45.3229,µm,Spot,Distance from Origin,11,1000003912,3922,
45.6959,µm,Spot,Distance from Origin,12,1000003912,3923,
45.7391,µm,Spot,Distance from Origin,13,1000003912,3924,
45.6975,µm,Spot,Distance from Origin,14,1000003912,3925,
45.6942,µm,Spot,Distance from Origin,15,1000003912,3926,
45.5736,µm,Spot,Distance from Origin,16,1000003912,3927,
45.6803,µm,Spot,Distance from Origin,17,1000003912,3928,
45.9494,µm,Spot,Distance from Origin,18,1000003912,3929,
46.0443,µm,Spot,Distance from Origin,19,1000003912,3930,
43.6977,µm,Spot,Distance from Origin,20,1000003912,3931,
44.1187,µm,Spot,Distance from Origin,21,1000003912,3932,
44.1162,µm,Spot,Distance from Origin,22,1000003912,3933,
44.1493,µm,Spot,Distance from Origin,23,1000003912,3934,
43.3923,µm,Spot,Distance from Origin,24,1000003912,3935,
43.0221,µm,Spot,Distance from Origin,25,1000003912,3936,
42.4864,µm,Spot,Distance from Origin,26,1000003912,3937,
42.3248,µm,Spot,Distance from Origin,27,1000003912,3938,
41.7128,µm,Spot,Distance from Origin,28,1000003912,3939,
41.9052,µm,Spot,Distance from Origin,29,1000003912,3940,
41.5276,µm,Spot,Distance from Origin,30,1000003912,3941,
41.3031,µm,Spot,Distance from Origin,31,1000003912,3942,
41.2772,µm,Spot,Distance from Origin,32,1000003912,3943,
41.4809,µm,Spot,Distance from Origin,33,1000003912,3944,
42.0809,µm,Spot,Distance from Origin,34,1000003912,3945,
44.2504,µm,Spot,Distance from Origin,35,1000003912,3946,
44.1174,µm,Spot,Distance from Origin,36,1000003912,3947,
44.0459,µm,Spot,Distance from Origin,37,1000003912,3948,
44.0632,µm,Spot,Distance from Origin,38,1000003912,3949,
41.7854,µm,Spot,Distance from Origin,39,1000003912,3950,
40.6047,µm,Spot,Distance from Origin,40,1000003912,3951,
40.2535,µm,Spot,Distance from Origin,41,1000003912,3952,
40.2546,µm,Spot,Distance from Origin,42,1000003912,3953,
40.0725,µm,Spot,Distance from Origin,43,1000003912,3954,
40.1354,µm,Spot,Distance from Origin,44,1000003912,3955,
40.2939,µm,Spot,Distance from Origin,45,1000003912,3956,
40.4517,µm,Spot,Distance from Origin,46,1000003912,3957,
39.9289,µm,Spot,Distance from Origin,47,1000003912,3958,
40.5208,µm,Spot,Distance from Origin,48,1000003912,3959,
40.4974,µm,Spot,Distance from Origin,49,1000003912,3960,
40.4295,µm,Spot,Distance from Origin,50,1000003912,3961,
40.3685,µm,Spot,Distance from Origin,51,1000003912,3962,
40.4591,µm,Spot,Distance from Origin,52,1000003912,3963,
40.3748,µm,Spot,Distance from Origin,53,1000003912,3964,
40.7253,µm,Spot,Distance from Origin,54,1000003912,3965,
40.7784,µm,Spot,Distance from Origin,55,1000003912,3966,
40.8635,µm,Spot,Distance from Origin,56,1000003912,3967,
41.0377,µm,Spot,Distance from Origin,57,1000003912,3968,
41.1377,µm,Spot,Distance from Origin,58,1000003912,3969,
41.2319,µm,Spot,Distance from Origin,59,1000003912,3970,
40.9982,µm,Spot,Distance from Origin,60,1000003912,3971,
41.1605,µm,Spot,Distance from Origin,61,1000003912,3972,
41.1725,µm,Spot,Distance from Origin,62,1000003912,3973,
41.666,µm,Spot,Distance from Origin,63,1000003912,3974,
41.5448,µm,Spot,Distance from Origin,64,1000003912,3975,
41.062,µm,Spot,Distance from Origin,65,1000003912,3976,
41.4456,µm,Spot,Distance from Origin,66,1000003912,3977,
41.338,µm,Spot,Distance from Origin,67,1000003912,3978,
40.4122,µm,Spot,Distance from Origin,68,1000003912,3979,
39.5944,µm,Spot,Distance from Origin,69,1000003912,3980,
36.4814,µm,Spot,Distance from Origin,70,1000003912,3981,
35.4725,µm,Spot,Distance from Origin,71,1000003912,3982,
34.8958,µm,Spot,Distance from Origin,72,1000003912,3983,
34.6104,µm,Spot,Distance from Origin,73,1000003912,3984,
34.7765,µm,Spot,Distance from Origin,74,1000003912,3985,
34.859,µm,Spot,Distance from Origin,75,1000003912,3986,
34.7422,µm,Spot,Distance from Origin,76,1000003912,3987,
35.5656,µm,Spot,Distance from Origin,77,1000003912,3988,
36.0855,µm,Spot,Distance from Origin,78,1000003912,3989,
36.7431,µm,Spot,Distance from Origin,79,1000003912,3990,
37.2963,µm,Spot,Distance from Origin,80,1000003912,3991,
37.3506,µm,Spot,Distance from Origin,81,1000003912,3992,
37.4401,µm,Spot,Distance from Origin,82,1000003912,3993,
36.7938,µm,Spot,Distance from Origin,83,1000003912,3994,
37.3153,µm,Spot,Distance from Origin,84,1000003912,3995,
37.7329,µm,Spot,Distance from Origin,85,1000003912,3996,
36.9827,µm,Spot,Distance from Origin,86,1000003912,3997,
38.3784,µm,Spot,Distance from Origin,87,1000003912,3998,
38.1535,µm,Spot,Distance from Origin,88,1000003912,3999,
38.1318,µm,Spot,Distance from Origin,89,1000003912,4000,
38.4936,µm,Spot,Distance from Origin,90,1000003912,4001,
38.6093,µm,Spot,Distance from Origin,91,1000003912,4002,
