
Shortest Distance to Spots Spots=Centrosome
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
2.62329,µm,Spot,Centrosome,1,1000003912,3912,
2.34187,µm,Spot,Centrosome,2,1000003912,3913,
3.73376,µm,Spot,Centrosome,3,1000003912,3914,
3.77655,µm,Spot,Centrosome,4,1000003912,3915,
2.45634,µm,Spot,Centrosome,5,1000003912,3916,
3.19058,µm,Spot,Centrosome,6,1000003912,3917,
2.76241,µm,Spot,Centrosome,7,1000003912,3918,
3.43112,µm,Spot,Centrosome,8,1000003912,3919,
2.95896,µm,Spot,Centrosome,9,1000003912,3920,
3.5619,µm,Spot,Centrosome,10,1000003912,3921,
3.54192,µm,Spot,Centrosome,11,1000003912,3922,
3.13222,µm,Spot,Centrosome,12,1000003912,3923,
3.21679,µm,Spot,Centrosome,13,1000003912,3924,
3.35047,µm,Spot,Centrosome,14,1000003912,3925,
4.35383,µm,Spot,Centrosome,15,1000003912,3926,
3.90513,µm,Spot,Centrosome,16,1000003912,3927,
3.73641,µm,Spot,Centrosome,17,1000003912,3928,
4.07904,µm,Spot,Centrosome,18,1000003912,3929,
4.90814,µm,Spot,Centrosome,19,1000003912,3930,
4.4654,µm,Spot,Centrosome,20,1000003912,3931,
5.11717,µm,Spot,Centrosome,21,1000003912,3932,
4.43601,µm,Spot,Centrosome,22,1000003912,3933,
3.97148,µm,Spot,Centrosome,23,1000003912,3934,
3.49353,µm,Spot,Centrosome,24,1000003912,3935,
3.78787,µm,Spot,Centrosome,25,1000003912,3936,
2.42787,µm,Spot,Centrosome,26,1000003912,3937,
2.78073,µm,Spot,Centrosome,27,1000003912,3938,
2.48827,µm,Spot,Centrosome,28,1000003912,3939,
2.2921,µm,Spot,Centrosome,29,1000003912,3940,
2.27883,µm,Spot,Centrosome,30,1000003912,3941,
2.39437,µm,Spot,Centrosome,31,1000003912,3942,
2.56312,µm,Spot,Centrosome,32,1000003912,3943,
2.64763,µm,Spot,Centrosome,33,1000003912,3944,
2.6138,µm,Spot,Centrosome,34,1000003912,3945,
3.58711,µm,Spot,Centrosome,35,1000003912,3946,
3.24883,µm,Spot,Centrosome,36,1000003912,3947,
4.04179,µm,Spot,Centrosome,37,1000003912,3948,
4.49223,µm,Spot,Centrosome,38,1000003912,3949,
2.44344,µm,Spot,Centrosome,39,1000003912,3950,
2.44409,µm,Spot,Centrosome,40,1000003912,3951,
2.90366,µm,Spot,Centrosome,41,1000003912,3952,
3.53962,µm,Spot,Centrosome,42,1000003912,3953,
2.78256,µm,Spot,Centrosome,43,1000003912,3954,
2.52562,µm,Spot,Centrosome,44,1000003912,3955,
2.84073,µm,Spot,Centrosome,45,1000003912,3956,
2.90756,µm,Spot,Centrosome,46,1000003912,3957,
2.58891,µm,Spot,Centrosome,47,1000003912,3958,
2.02748,µm,Spot,Centrosome,48,1000003912,3959,
1.32841,µm,Spot,Centrosome,49,1000003912,3960,
2.29364,µm,Spot,Centrosome,50,1000003912,3961,
