
Shortest Distance to Spots Spots=Microglia
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,TrackID,ID,
5.44229,µm,Spot,Microglia,1,1000718119,718119,
6.40367,µm,Spot,Microglia,2,1000718119,730774,
6.21136,µm,Spot,Microglia,3,1000718119,743791,
7.48231,µm,Spot,Microglia,4,1000718119,756711,
7.07682,µm,Spot,Microglia,5,1000718119,768779,
7.09504,µm,Spot,Microglia,6,1000718119,782493,
6.5223,µm,Spot,Microglia,7,1000718119,795537,
6.56622,µm,Spot,Microglia,8,1000718119,808499,
6.77943,µm,Spot,Microglia,9,1000718119,821759,
6.45741,µm,Spot,Microglia,10,1000718119,834667,
6.60404,µm,Spot,Microglia,11,1000718119,847617,
7.17455,µm,Spot,Microglia,12,1000718119,860523,
6.47421,µm,Spot,Microglia,13,1000718119,873474,
7.2149,µm,Spot,Microglia,14,1000718119,886281,
6.54445,µm,Spot,Microglia,15,1000718119,899325,
7.26429,µm,Spot,Microglia,16,1000718119,912407,
7.4225,µm,Spot,Microglia,17,1000718119,924871,
7.11541,µm,Spot,Microglia,18,1000718119,935891,
6.88645,µm,Spot,Microglia,19,1000718119,946886,
6.1902,µm,Spot,Microglia,20,1000718119,957866,
6.61593,µm,Spot,Microglia,21,1000718119,968955,
6.50709,µm,Spot,Microglia,22,1000718119,979962,
5.72995,µm,Spot,Microglia,23,1000718119,990262,
5.67805,µm,Spot,Microglia,24,1000718119,1001227,
5.71807,µm,Spot,Microglia,25,1000718119,1012129,
5.37198,µm,Spot,Microglia,26,1000718119,1021431,
5.49528,µm,Spot,Microglia,27,1000718119,1033878,
5.44681,µm,Spot,Microglia,28,1000718119,1046880,
4.96673,µm,Spot,Microglia,29,1000718119,1062673,
5.81343,µm,Spot,Microglia,30,1000718119,1075614,
5.03574,µm,Spot,Microglia,31,1000718119,1088631,
4.75578,µm,Spot,Microglia,32,1000718119,1101555,
5.5763,µm,Spot,Microglia,33,1000718119,1115305,
5.1412,µm,Spot,Microglia,34,1000718119,1128005,
5.05525,µm,Spot,Microglia,35,1000718119,1139796,
4.95507,µm,Spot,Microglia,36,1000718119,1152693,
5.48466,µm,Spot,Microglia,37,1000718119,1165353,
5.99192,µm,Spot,Microglia,38,1000718119,1177450,
5.8819,µm,Spot,Microglia,39,1000718119,1190519,
5.29311,µm,Spot,Microglia,40,1000718119,1203410,
5.24779,µm,Spot,Microglia,41,1000718119,1216401,
4.70508,µm,Spot,Microglia,42,1000718119,1228874,
4.27446,µm,Spot,Microglia,43,1000718119,1241031,
4.33319,µm,Spot,Microglia,44,1000718119,1253678,
4.32201,µm,Spot,Microglia,45,1000718119,1266099,
4.69136,µm,Spot,Microglia,46,1000718119,1278170,
4.21094,µm,Spot,Microglia,47,1000718119,1290744,
4.55322,µm,Spot,Microglia,48,1000718119,1303639,
4.86733,µm,Spot,Microglia,49,1000718119,1316611,
5.0157,µm,Spot,Microglia,50,1000718119,1329455,
5.48846,µm,Spot,Microglia,51,1000718119,1342246,
5.36135,µm,Spot,Microglia,52,1000718119,1355104,
5.68476,µm,Spot,Microglia,53,1000718119,1367932,
4.81149,µm,Spot,Microglia,54,1000718119,1380743,
5.26113,µm,Spot,Microglia,55,1000718119,1393671,
5.62946,µm,Spot,Microglia,56,1000718119,1406769,
5.44064,µm,Spot,Microglia,57,1000718119,1419492,
5.33543,µm,Spot,Microglia,58,1000718119,1431776,
5.14325,µm,Spot,Microglia,59,1000718119,1444112,
5.3236,µm,Spot,Microglia,60,1000718119,1456749,
4.90436,µm,Spot,Microglia,61,1000718119,1469274,
4.99118,µm,Spot,Microglia,62,1000718119,1481768,
5.67945,µm,Spot,Microglia,63,1000718119,1491861,
6.10299,µm,Spot,Microglia,64,1000718119,1505042,
6.78003,µm,Spot,Microglia,65,1000718119,1518069,
7.32898,µm,Spot,Microglia,66,1000718119,1531105,
7.44072,µm,Spot,Microglia,67,1000718119,1544077,
7.52778,µm,Spot,Microglia,68,1000718119,1557208,
6.99623,µm,Spot,Microglia,69,1000718119,1570043,
6.77866,µm,Spot,Microglia,70,1000718119,1582450,
6.21394,µm,Spot,Microglia,71,1000718119,1598493,
6.36198,µm,Spot,Microglia,72,1000718119,1611088,
6.52445,µm,Spot,Microglia,73,1000718119,1623806,
5.66512,µm,Spot,Microglia,74,1000718119,1636871,
5.58424,µm,Spot,Microglia,75,1000718119,1649895,
5.68961,µm,Spot,Microglia,76,1000718119,1662910,
5.60717,µm,Spot,Microglia,77,1000718119,1676023,
5.63387,µm,Spot,Microglia,78,1000718119,1688969,
5.55328,µm,Spot,Microglia,79,1000718119,1702092,
5.60043,µm,Spot,Microglia,80,1000718119,1715032,
5.63671,µm,Spot,Microglia,81,1000718119,1728106,
5.89729,µm,Spot,Microglia,82,1000718119,1741181,
5.81617,µm,Spot,Microglia,83,1000718119,1754233,
5.84163,µm,Spot,Microglia,84,1000718119,1767326,
5.99904,µm,Spot,Microglia,85,1000718119,1780455,
6.29827,µm,Spot,Microglia,86,1000718119,1793620,
6.49343,µm,Spot,Microglia,87,1000718119,1806582,
6.3144,µm,Spot,Microglia,88,1000718119,1819673,
5.73788,µm,Spot,Microglia,89,1000718119,1832868,
5.30164,µm,Spot,Microglia,90,1000718119,1845959,
5.34354,µm,Spot,Microglia,91,1000718119,1859146,
5.21038,µm,Spot,Microglia,92,1000718119,1872251,
5.35615,µm,Spot,Microglia,93,1000718119,1885347,
5.3799,µm,Spot,Microglia,94,1000718119,1898517,
5.09349,µm,Spot,Microglia,95,1000718119,1911601,
5.48619,µm,Spot,Microglia,96,1000718119,1924625,
4.29781,µm,Spot,Microglia,97,1000718119,1933216,
4.97317,µm,Spot,Microglia,98,1000718119,1944182,
4.75762,µm,Spot,Microglia,99,1000718119,1957678,
4.79049,µm,Spot,Microglia,100,1000718119,1968463,
4.45747,µm,Spot,Microglia,101,1000718119,1978988,
4.39784,µm,Spot,Microglia,102,1000718119,1989646,
4.17428,µm,Spot,Microglia,103,1000718119,2000056,
4.14899,µm,Spot,Microglia,104,1000718119,2010304,
3.90227,µm,Spot,Microglia,105,1000718119,2020638,
3.19612,µm,Spot,Microglia,106,1000718119,2030971,
3.11127,µm,Spot,Microglia,107,1000718119,2041218,
3.68335,µm,Spot,Microglia,108,1000718119,2051513,
3.86918,µm,Spot,Microglia,109,1000718119,2061765,
3.28881,µm,Spot,Microglia,110,1000718119,2072137,
2.93833,µm,Spot,Microglia,111,1000718119,2082289,
2.73062,µm,Spot,Microglia,112,1000718119,2092285,
2.9276,µm,Spot,Microglia,113,1000718119,2102070,
3.68107,µm,Spot,Microglia,114,1000718119,2112646,
3.47101,µm,Spot,Microglia,115,1000718119,2123164,
4.37991,µm,Spot,Microglia,116,1000718119,2133588,
4.31641,µm,Spot,Microglia,117,1000718119,2144099,
4.37261,µm,Spot,Microglia,118,1000718119,2153973,
4.70813,µm,Spot,Microglia,119,1000718119,2163855,
4.56495,µm,Spot,Microglia,120,1000718119,2174392,
4.72337,µm,Spot,Microglia,121,1000718119,2184982,
5.81538,µm,Spot,Microglia,122,1000718119,2195387,
6.03871,µm,Spot,Microglia,123,1000718119,2205623,
6.15741,µm,Spot,Microglia,124,1000718119,2216065,
5.83845,µm,Spot,Microglia,125,1000718119,2226456,
6.24277,µm,Spot,Microglia,126,1000718119,2236773,
5.56699,µm,Spot,Microglia,127,1000718119,2248052,
6.06032,µm,Spot,Microglia,128,1000718119,2257921,
6.87183,µm,Spot,Microglia,129,1000718119,2269222,
7.63273,µm,Spot,Microglia,130,1000718119,2279916,
7.36466,µm,Spot,Microglia,131,1000718119,2290326,
8.8648,µm,Spot,Microglia,132,1000718119,2300880,
10.9283,µm,Spot,Microglia,133,1000718119,2310823,
11.7705,µm,Spot,Microglia,134,1000718119,2321320,
13.0111,µm,Spot,Microglia,135,1000718119,2331960,
15.3182,µm,Spot,Microglia,136,1000718119,2342601,
16.432,µm,Spot,Microglia,137,1000718119,2353156,
17.0138,µm,Spot,Microglia,138,1000718119,2363970,
16.6322,µm,Spot,Microglia,139,1000718119,2374549,
16.1251,µm,Spot,Microglia,140,1000718119,2384834,
15.4814,µm,Spot,Microglia,141,1000718119,2395403,
15.2974,µm,Spot,Microglia,142,1000718119,2405788,
15.0874,µm,Spot,Microglia,143,1000718119,2416241,
13.95,µm,Spot,Microglia,144,1000718119,2426830,
12.1244,µm,Spot,Microglia,145,1000718119,2437296,
10.8553,µm,Spot,Microglia,146,1000718119,2447660,
10.1237,µm,Spot,Microglia,147,1000718119,2458875,
8.60992,µm,Spot,Microglia,148,1000718119,2469458,
7.78676,µm,Spot,Microglia,149,1000718119,2479945,
9.44927,µm,Spot,Microglia,150,1000718119,2490224,
8.73398,µm,Spot,Microglia,151,1000718119,2500550,
9.1551,µm,Spot,Microglia,152,1000718119,2511131,
10.0937,µm,Spot,Microglia,153,1000718119,2521692,
9.86497,µm,Spot,Microglia,154,1000718119,2532266,
8.83589,µm,Spot,Microglia,155,1000718119,2542050,
7.89107,µm,Spot,Microglia,156,1000718119,2552395,
6.72183,µm,Spot,Microglia,157,1000718119,2562836,
6.64524,µm,Spot,Microglia,158,1000718119,2570451,
5.72215,µm,Spot,Microglia,159,1000718119,2580681,
5.50149,µm,Spot,Microglia,160,1000718119,2591050,
6.35549,µm,Spot,Microglia,161,1000718119,2601457,
6.00392,µm,Spot,Microglia,162,1000718119,2611784,
5.65599,µm,Spot,Microglia,163,1000718119,2622358,
6.14931,µm,Spot,Microglia,164,1000718119,2632495,
5.29608,µm,Spot,Microglia,165,1000718119,2642662,
5.74607,µm,Spot,Microglia,166,1000718119,2652663,
5.8901,µm,Spot,Microglia,167,1000718119,2662788,
5.59619,µm,Spot,Microglia,168,1000718119,2672858,
5.73277,µm,Spot,Microglia,169,1000718119,2683023,
4.72069,µm,Spot,Microglia,170,1000718119,2692903,
4.82043,µm,Spot,Microglia,171,1000718119,2702781,
4.69799,µm,Spot,Microglia,172,1000718119,2712669,
5.30224,µm,Spot,Microglia,173,1000718119,2722519,
5.12565,µm,Spot,Microglia,174,1000718119,2732350,
5.49377,µm,Spot,Microglia,175,1000718119,2742121,
4.6368,µm,Spot,Microglia,176,1000718119,2751907,
5.2868,µm,Spot,Microglia,177,1000718119,2761653,
4.85884,µm,Spot,Microglia,178,1000718119,2773618,
4.83716,µm,Spot,Microglia,179,1000718119,2783195,
4.92167,µm,Spot,Microglia,180,1000718119,2792794,
4.57162,µm,Spot,Microglia,181,1000718119,2802381,
4.54939,µm,Spot,Microglia,182,1000718119,2811962,
4.81227,µm,Spot,Microglia,183,1000718119,2821531,
4.55757,µm,Spot,Microglia,184,1000718119,2831023,
4.80353,µm,Spot,Microglia,185,1000718119,2840562,
4.81476,µm,Spot,Microglia,186,1000718119,2849598,
4.80859,µm,Spot,Microglia,187,1000718119,2858530,
4.86729,µm,Spot,Microglia,188,1000718119,2868195,
4.24868,µm,Spot,Microglia,189,1000718119,2878351,
4.67988,µm,Spot,Microglia,190,1000718119,2887837,
4.94172,µm,Spot,Microglia,191,1000718119,2897271,
4.63842,µm,Spot,Microglia,192,1000718119,2906491,
4.24244,µm,Spot,Microglia,193,1000718119,2915616,
3.51535,µm,Spot,Microglia,194,1000718119,2924714,
2.92792,µm,Spot,Microglia,195,1000718119,2933780,
4.56339,µm,Spot,Microglia,196,1000718119,2942866,
4.91393,µm,Spot,Microglia,197,1000718119,2951908,
5.26046,µm,Spot,Microglia,198,1000718119,2960998,
4.76886,µm,Spot,Microglia,199,1000718119,2970147,
4.39153,µm,Spot,Microglia,200,1000718119,2979169,
4.47526,µm,Spot,Microglia,201,1000718119,2987958,
4.54815,µm,Spot,Microglia,202,1000718119,2996698,
4.29656,µm,Spot,Microglia,203,1000718119,3005341,
3.72853,µm,Spot,Microglia,204,1000718119,3013909,
3.81128,µm,Spot,Microglia,205,1000718119,3022688,
3.99282,µm,Spot,Microglia,206,1000718119,3031454,
5.11074,µm,Spot,Microglia,207,1000718119,3040037,
5.33499,µm,Spot,Microglia,208,1000718119,3048672,
4.69491,µm,Spot,Microglia,209,1000718119,3057302,
3.6566,µm,Spot,Microglia,210,1000718119,3066145,
3.74573,µm,Spot,Microglia,211,1000718119,3074223,
