
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
210,,Spot,2,Image 1,1,1000718119,718119,
194,,Spot,2,Image 1,2,1000718119,730774,
208,,Spot,2,Image 1,3,1000718119,743791,
202,,Spot,2,Image 1,4,1000718119,756711,
210,,Spot,2,Image 1,5,1000718119,768779,
196,,Spot,2,Image 1,6,1000718119,782493,
208,,Spot,2,Image 1,7,1000718119,795537,
200,,Spot,2,Image 1,8,1000718119,808499,
210,,Spot,2,Image 1,9,1000718119,821759,
204,,Spot,2,Image 1,10,1000718119,834667,
210,,Spot,2,Image 1,11,1000718119,847617,
210,,Spot,2,Image 1,12,1000718119,860523,
198,,Spot,2,Image 1,13,1000718119,873474,
204,,Spot,2,Image 1,14,1000718119,886281,
204,,Spot,2,Image 1,15,1000718119,899325,
210,,Spot,2,Image 1,16,1000718119,912407,
202,,Spot,2,Image 1,17,1000718119,924871,
206,,Spot,2,Image 1,18,1000718119,935891,
204,,Spot,2,Image 1,19,1000718119,946886,
216,,Spot,2,Image 1,20,1000718119,957866,
208,,Spot,2,Image 1,21,1000718119,968955,
214,,Spot,2,Image 1,22,1000718119,979962,
208,,Spot,2,Image 1,23,1000718119,990262,
212,,Spot,2,Image 1,24,1000718119,1001227,
204,,Spot,2,Image 1,25,1000718119,1012129,
206,,Spot,2,Image 1,26,1000718119,1021431,
208,,Spot,2,Image 1,27,1000718119,1033878,
204,,Spot,2,Image 1,28,1000718119,1046880,
202,,Spot,2,Image 1,29,1000718119,1062673,
208,,Spot,2,Image 1,30,1000718119,1075614,
208,,Spot,2,Image 1,31,1000718119,1088631,
202,,Spot,2,Image 1,32,1000718119,1101555,
202,,Spot,2,Image 1,33,1000718119,1115305,
196,,Spot,2,Image 1,34,1000718119,1128005,
206,,Spot,2,Image 1,35,1000718119,1139796,
210,,Spot,2,Image 1,36,1000718119,1152693,
204,,Spot,2,Image 1,37,1000718119,1165353,
202,,Spot,2,Image 1,38,1000718119,1177450,
206,,Spot,2,Image 1,39,1000718119,1190519,
206,,Spot,2,Image 1,40,1000718119,1203410,
200,,Spot,2,Image 1,41,1000718119,1216401,
202,,Spot,2,Image 1,42,1000718119,1228874,
214,,Spot,2,Image 1,43,1000718119,1241031,
204,,Spot,2,Image 1,44,1000718119,1253678,
206,,Spot,2,Image 1,45,1000718119,1266099,
200,,Spot,2,Image 1,46,1000718119,1278170,
204,,Spot,2,Image 1,47,1000718119,1290744,
200,,Spot,2,Image 1,48,1000718119,1303639,
184,,Spot,2,Image 1,49,1000718119,1316611,
206,,Spot,2,Image 1,50,1000718119,1329455,
204,,Spot,2,Image 1,51,1000718119,1342246,
202,,Spot,2,Image 1,52,1000718119,1355104,
198,,Spot,2,Image 1,53,1000718119,1367932,
196,,Spot,2,Image 1,54,1000718119,1380743,
202,,Spot,2,Image 1,55,1000718119,1393671,
198,,Spot,2,Image 1,56,1000718119,1406769,
202,,Spot,2,Image 1,57,1000718119,1419492,
202,,Spot,2,Image 1,58,1000718119,1431776,
204,,Spot,2,Image 1,59,1000718119,1444112,
204,,Spot,2,Image 1,60,1000718119,1456749,
