
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,TrackID,ID,
5.86498e+07,,Spot,1,Image 1,1,1000718119,718119,
5.23405e+07,,Spot,1,Image 1,2,1000718119,730774,
5.3878e+07,,Spot,1,Image 1,3,1000718119,743791,
2.70438e+07,,Spot,1,Image 1,4,1000718119,756711,
3.08581e+07,,Spot,1,Image 1,5,1000718119,768779,
3.1392e+07,,Spot,1,Image 1,6,1000718119,782493,
3.84978e+07,,Spot,1,Image 1,7,1000718119,795537,
3.65969e+07,,Spot,1,Image 1,8,1000718119,808499,
3.492e+07,,Spot,1,Image 1,9,1000718119,821759,
4.82975e+07,,Spot,1,Image 1,10,1000718119,834667,
3.60148e+07,,Spot,1,Image 1,11,1000718119,847617,
4.07599e+07,,Spot,1,Image 1,12,1000718119,860523,
4.7587e+07,,Spot,1,Image 1,13,1000718119,873474,
4.46696e+07,,Spot,1,Image 1,14,1000718119,886281,
5.66538e+07,,Spot,1,Image 1,15,1000718119,899325,
5.49279e+07,,Spot,1,Image 1,16,1000718119,912407,
5.41433e+07,,Spot,1,Image 1,17,1000718119,924871,
5.43843e+07,,Spot,1,Image 1,18,1000718119,935891,
5.33927e+07,,Spot,1,Image 1,19,1000718119,946886,
6.26751e+07,,Spot,1,Image 1,20,1000718119,957866,
4.66836e+07,,Spot,1,Image 1,21,1000718119,968955,
5.27913e+07,,Spot,1,Image 1,22,1000718119,979962,
5.15343e+07,,Spot,1,Image 1,23,1000718119,990262,
4.19315e+07,,Spot,1,Image 1,24,1000718119,1001227,
3.82377e+07,,Spot,1,Image 1,25,1000718119,1012129,
4.17152e+07,,Spot,1,Image 1,26,1000718119,1021431,
3.6337e+07,,Spot,1,Image 1,27,1000718119,1033878,
3.3317e+07,,Spot,1,Image 1,28,1000718119,1046880,
5.78872e+07,,Spot,1,Image 1,29,1000718119,1062673,
4.90203e+07,,Spot,1,Image 1,30,1000718119,1075614,
7.26615e+07,,Spot,1,Image 1,31,1000718119,1088631,
7.08436e+07,,Spot,1,Image 1,32,1000718119,1101555,
6.67076e+07,,Spot,1,Image 1,33,1000718119,1115305,
6.8362e+07,,Spot,1,Image 1,34,1000718119,1128005,
6.57903e+07,,Spot,1,Image 1,35,1000718119,1139796,
7.87248e+07,,Spot,1,Image 1,36,1000718119,1152693,
6.65564e+07,,Spot,1,Image 1,37,1000718119,1165353,
8.21793e+07,,Spot,1,Image 1,38,1000718119,1177450,
9.66286e+07,,Spot,1,Image 1,39,1000718119,1190519,
1.01615e+08,,Spot,1,Image 1,40,1000718119,1203410,
1.15434e+08,,Spot,1,Image 1,41,1000718119,1216401,
1.09951e+08,,Spot,1,Image 1,42,1000718119,1228874,
1.12602e+08,,Spot,1,Image 1,43,1000718119,1241031,
1.10051e+08,,Spot,1,Image 1,44,1000718119,1253678,
9.70559e+07,,Spot,1,Image 1,45,1000718119,1266099,
8.60459e+07,,Spot,1,Image 1,46,1000718119,1278170,
8.26583e+07,,Spot,1,Image 1,47,1000718119,1290744,
9.10114e+07,,Spot,1,Image 1,48,1000718119,1303639,
8.67712e+07,,Spot,1,Image 1,49,1000718119,1316611,
7.54352e+07,,Spot,1,Image 1,50,1000718119,1329455,
6.59534e+07,,Spot,1,Image 1,51,1000718119,1342246,
7.45264e+07,,Spot,1,Image 1,52,1000718119,1355104,
6.32771e+07,,Spot,1,Image 1,53,1000718119,1367932,
7.39921e+07,,Spot,1,Image 1,54,1000718119,1380743,
6.52494e+07,,Spot,1,Image 1,55,1000718119,1393671,
5.65232e+07,,Spot,1,Image 1,56,1000718119,1406769,
5.7966e+07,,Spot,1,Image 1,57,1000718119,1419492,
6.43745e+07,,Spot,1,Image 1,58,1000718119,1431776,
6.9907e+07,,Spot,1,Image 1,59,1000718119,1444112,
