
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,TrackID,ID,
502,,Spot,1,Image 1,1,1000718119,718119,
426,,Spot,1,Image 1,2,1000718119,730774,
510,,Spot,1,Image 1,3,1000718119,743791,
310,,Spot,1,Image 1,4,1000718119,756711,
428,,Spot,1,Image 1,5,1000718119,768779,
364,,Spot,1,Image 1,6,1000718119,782493,
420,,Spot,1,Image 1,7,1000718119,795537,
382,,Spot,1,Image 1,8,1000718119,808499,
396,,Spot,1,Image 1,9,1000718119,821759,
484,,Spot,1,Image 1,10,1000718119,834667,
346,,Spot,1,Image 1,11,1000718119,847617,
488,,Spot,1,Image 1,12,1000718119,860523,
520,,Spot,1,Image 1,13,1000718119,873474,
376,,Spot,1,Image 1,14,1000718119,886281,
578,,Spot,1,Image 1,15,1000718119,899325,
496,,Spot,1,Image 1,16,1000718119,912407,
442,,Spot,1,Image 1,17,1000718119,924871,
558,,Spot,1,Image 1,18,1000718119,935891,
506,,Spot,1,Image 1,19,1000718119,946886,
406,,Spot,1,Image 1,20,1000718119,957866,
434,,Spot,1,Image 1,21,1000718119,968955,
438,,Spot,1,Image 1,22,1000718119,979962,
482,,Spot,1,Image 1,23,1000718119,990262,
448,,Spot,1,Image 1,24,1000718119,1001227,
368,,Spot,1,Image 1,25,1000718119,1012129,
456,,Spot,1,Image 1,26,1000718119,1021431,
410,,Spot,1,Image 1,27,1000718119,1033878,
406,,Spot,1,Image 1,28,1000718119,1046880,
480,,Spot,1,Image 1,29,1000718119,1062673,
494,,Spot,1,Image 1,30,1000718119,1075614,
558,,Spot,1,Image 1,31,1000718119,1088631,
536,,Spot,1,Image 1,32,1000718119,1101555,
618,,Spot,1,Image 1,33,1000718119,1115305,
530,,Spot,1,Image 1,34,1000718119,1128005,
526,,Spot,1,Image 1,35,1000718119,1139796,
578,,Spot,1,Image 1,36,1000718119,1152693,
510,,Spot,1,Image 1,37,1000718119,1165353,
612,,Spot,1,Image 1,38,1000718119,1177450,
666,,Spot,1,Image 1,39,1000718119,1190519,
666,,Spot,1,Image 1,40,1000718119,1203410,
704,,Spot,1,Image 1,41,1000718119,1216401,
722,,Spot,1,Image 1,42,1000718119,1228874,
752,,Spot,1,Image 1,43,1000718119,1241031,
744,,Spot,1,Image 1,44,1000718119,1253678,
702,,Spot,1,Image 1,45,1000718119,1266099,
574,,Spot,1,Image 1,46,1000718119,1278170,
682,,Spot,1,Image 1,47,1000718119,1290744,
600,,Spot,1,Image 1,48,1000718119,1303639,
624,,Spot,1,Image 1,49,1000718119,1316611,
506,,Spot,1,Image 1,50,1000718119,1329455,
544,,Spot,1,Image 1,51,1000718119,1342246,
552,,Spot,1,Image 1,52,1000718119,1355104,
494,,Spot,1,Image 1,53,1000718119,1367932,
560,,Spot,1,Image 1,54,1000718119,1380743,
592,,Spot,1,Image 1,55,1000718119,1393671,
458,,Spot,1,Image 1,56,1000718119,1406769,
556,,Spot,1,Image 1,57,1000718119,1419492,
548,,Spot,1,Image 1,58,1000718119,1431776,
528,,Spot,1,Image 1,59,1000718119,1444112,
522,,Spot,1,Image 1,60,1000718119,1456749,
582,,Spot,1,Image 1,61,1000718119,1469274,
526,,Spot,1,Image 1,62,1000718119,1481768,
502,,Spot,1,Image 1,63,1000718119,1491861,
468,,Spot,1,Image 1,64,1000718119,1505042,
376,,Spot,1,Image 1,65,1000718119,1518069,
414,,Spot,1,Image 1,66,1000718119,1531105,
394,,Spot,1,Image 1,67,1000718119,1544077,
414,,Spot,1,Image 1,68,1000718119,1557208,
486,,Spot,1,Image 1,69,1000718119,1570043,
394,,Spot,1,Image 1,70,1000718119,1582450,
440,,Spot,1,Image 1,71,1000718119,1598493,
444,,Spot,1,Image 1,72,1000718119,1611088,
476,,Spot,1,Image 1,73,1000718119,1623806,
428,,Spot,1,Image 1,74,1000718119,1636871,
450,,Spot,1,Image 1,75,1000718119,1649895,
432,,Spot,1,Image 1,76,1000718119,1662910,
512,,Spot,1,Image 1,77,1000718119,1676023,
430,,Spot,1,Image 1,78,1000718119,1688969,
548,,Spot,1,Image 1,79,1000718119,1702092,
494,,Spot,1,Image 1,80,1000718119,1715032,
506,,Spot,1,Image 1,81,1000718119,1728106,
508,,Spot,1,Image 1,82,1000718119,1741181,
524,,Spot,1,Image 1,83,1000718119,1754233,
458,,Spot,1,Image 1,84,1000718119,1767326,
474,,Spot,1,Image 1,85,1000718119,1780455,
476,,Spot,1,Image 1,86,1000718119,1793620,
530,,Spot,1,Image 1,87,1000718119,1806582,
434,,Spot,1,Image 1,88,1000718119,1819673,
522,,Spot,1,Image 1,89,1000718119,1832868,
498,,Spot,1,Image 1,90,1000718119,1845959,
510,,Spot,1,Image 1,91,1000718119,1859146,
512,,Spot,1,Image 1,92,1000718119,1872251,
548,,Spot,1,Image 1,93,1000718119,1885347,
478,,Spot,1,Image 1,94,1000718119,1898517,
494,,Spot,1,Image 1,95,1000718119,1911601,
578,,Spot,1,Image 1,96,1000718119,1924625,
494,,Spot,1,Image 1,97,1000718119,1933216,
502,,Spot,1,Image 1,98,1000718119,1944182,
488,,Spot,1,Image 1,99,1000718119,1957678,
572,,Spot,1,Image 1,100,1000718119,1968463,
578,,Spot,1,Image 1,101,1000718119,1978988,
504,,Spot,1,Image 1,102,1000718119,1989646,
540,,Spot,1,Image 1,103,1000718119,2000056,
522,,Spot,1,Image 1,104,1000718119,2010304,
520,,Spot,1,Image 1,105,1000718119,2020638,
512,,Spot,1,Image 1,106,1000718119,2030971,
694,,Spot,1,Image 1,107,1000718119,2041218,
530,,Spot,1,Image 1,108,1000718119,2051513,
504,,Spot,1,Image 1,109,1000718119,2061765,
516,,Spot,1,Image 1,110,1000718119,2072137,
526,,Spot,1,Image 1,111,1000718119,2082289,
510,,Spot,1,Image 1,112,1000718119,2092285,
518,,Spot,1,Image 1,113,1000718119,2102070,
572,,Spot,1,Image 1,114,1000718119,2112646,
586,,Spot,1,Image 1,115,1000718119,2123164,
528,,Spot,1,Image 1,116,1000718119,2133588,
468,,Spot,1,Image 1,117,1000718119,2144099,
518,,Spot,1,Image 1,118,1000718119,2153973,
492,,Spot,1,Image 1,119,1000718119,2163855,
532,,Spot,1,Image 1,120,1000718119,2174392,
528,,Spot,1,Image 1,121,1000718119,2184982,
372,,Spot,1,Image 1,122,1000718119,2195387,
382,,Spot,1,Image 1,123,1000718119,2205623,
440,,Spot,1,Image 1,124,1000718119,2216065,
380,,Spot,1,Image 1,125,1000718119,2226456,
448,,Spot,1,Image 1,126,1000718119,2236773,
510,,Spot,1,Image 1,127,1000718119,2248052,
506,,Spot,1,Image 1,128,1000718119,2257921,
352,,Spot,1,Image 1,129,1000718119,2269222,
366,,Spot,1,Image 1,130,1000718119,2279916,
372,,Spot,1,Image 1,131,1000718119,2290326,
350,,Spot,1,Image 1,132,1000718119,2300880,
284,,Spot,1,Image 1,133,1000718119,2310823,
366,,Spot,1,Image 1,134,1000718119,2321320,
364,,Spot,1,Image 1,135,1000718119,2331960,
322,,Spot,1,Image 1,136,1000718119,2342601,
378,,Spot,1,Image 1,137,1000718119,2353156,
352,,Spot,1,Image 1,138,1000718119,2363970,
340,,Spot,1,Image 1,139,1000718119,2374549,
394,,Spot,1,Image 1,140,1000718119,2384834,
350,,Spot,1,Image 1,141,1000718119,2395403,
348,,Spot,1,Image 1,142,1000718119,2405788,
360,,Spot,1,Image 1,143,1000718119,2416241,
320,,Spot,1,Image 1,144,1000718119,2426830,
362,,Spot,1,Image 1,145,1000718119,2437296,
346,,Spot,1,Image 1,146,1000718119,2447660,
354,,Spot,1,Image 1,147,1000718119,2458875,
414,,Spot,1,Image 1,148,1000718119,2469458,
376,,Spot,1,Image 1,149,1000718119,2479945,
340,,Spot,1,Image 1,150,1000718119,2490224,
422,,Spot,1,Image 1,151,1000718119,2500550,
428,,Spot,1,Image 1,152,1000718119,2511131,
364,,Spot,1,Image 1,153,1000718119,2521692,
456,,Spot,1,Image 1,154,1000718119,2532266,
504,,Spot,1,Image 1,155,1000718119,2542050,
486,,Spot,1,Image 1,156,1000718119,2552395,
432,,Spot,1,Image 1,157,1000718119,2562836,
440,,Spot,1,Image 1,158,1000718119,2570451,
554,,Spot,1,Image 1,159,1000718119,2580681,
610,,Spot,1,Image 1,160,1000718119,2591050,
502,,Spot,1,Image 1,161,1000718119,2601457,
556,,Spot,1,Image 1,162,1000718119,2611784,
532,,Spot,1,Image 1,163,1000718119,2622358,
484,,Spot,1,Image 1,164,1000718119,2632495,
510,,Spot,1,Image 1,165,1000718119,2642662,
542,,Spot,1,Image 1,166,1000718119,2652663,
502,,Spot,1,Image 1,167,1000718119,2662788,
532,,Spot,1,Image 1,168,1000718119,2672858,
540,,Spot,1,Image 1,169,1000718119,2683023,
448,,Spot,1,Image 1,170,1000718119,2692903,
414,,Spot,1,Image 1,171,1000718119,2702781,
510,,Spot,1,Image 1,172,1000718119,2712669,
504,,Spot,1,Image 1,173,1000718119,2722519,
390,,Spot,1,Image 1,174,1000718119,2732350,
438,,Spot,1,Image 1,175,1000718119,2742121,
458,,Spot,1,Image 1,176,1000718119,2751907,
458,,Spot,1,Image 1,177,1000718119,2761653,
462,,Spot,1,Image 1,178,1000718119,2773618,
450,,Spot,1,Image 1,179,1000718119,2783195,
436,,Spot,1,Image 1,180,1000718119,2792794,
448,,Spot,1,Image 1,181,1000718119,2802381,
386,,Spot,1,Image 1,182,1000718119,2811962,
522,,Spot,1,Image 1,183,1000718119,2821531,
494,,Spot,1,Image 1,184,1000718119,2831023,
564,,Spot,1,Image 1,185,1000718119,2840562,
432,,Spot,1,Image 1,186,1000718119,2849598,
422,,Spot,1,Image 1,187,1000718119,2858530,
442,,Spot,1,Image 1,188,1000718119,2868195,
460,,Spot,1,Image 1,189,1000718119,2878351,
430,,Spot,1,Image 1,190,1000718119,2887837,
478,,Spot,1,Image 1,191,1000718119,2897271,
454,,Spot,1,Image 1,192,1000718119,2906491,
410,,Spot,1,Image 1,193,1000718119,2915616,
430,,Spot,1,Image 1,194,1000718119,2924714,
414,,Spot,1,Image 1,195,1000718119,2933780,
436,,Spot,1,Image 1,196,1000718119,2942866,
430,,Spot,1,Image 1,197,1000718119,2951908,
412,,Spot,1,Image 1,198,1000718119,2960998,
428,,Spot,1,Image 1,199,1000718119,2970147,
442,,Spot,1,Image 1,200,1000718119,2979169,
376,,Spot,1,Image 1,201,1000718119,2987958,
424,,Spot,1,Image 1,202,1000718119,2996698,
364,,Spot,1,Image 1,203,1000718119,3005341,
394,,Spot,1,Image 1,204,1000718119,3013909,
430,,Spot,1,Image 1,205,1000718119,3022688,
446,,Spot,1,Image 1,206,1000718119,3031454,
430,,Spot,1,Image 1,207,1000718119,3040037,
500,,Spot,1,Image 1,208,1000718119,3048672,
458,,Spot,1,Image 1,209,1000718119,3057302,
420,,Spot,1,Image 1,210,1000718119,3066145,
466,,Spot,1,Image 1,211,1000718119,3074223,
366,,Spot,1,Image 1,212,1000718119,3082234,
358,,Spot,1,Image 1,213,1000718119,3091153,
398,,Spot,1,Image 1,214,1000718119,3099739,
458,,Spot,1,Image 1,215,1000718119,3108570,
434,,Spot,1,Image 1,216,1000718119,3117135,
386,,Spot,1,Image 1,217,1000718119,3125714,
390,,Spot,1,Image 1,218,1000718119,3134451,
394,,Spot,1,Image 1,219,1000718119,3143085,
406,,Spot,1,Image 1,220,1000718119,3151581,
396,,Spot,1,Image 1,221,1000718119,3160428,
404,,Spot,1,Image 1,222,1000718119,3168632,
358,,Spot,1,Image 1,223,1000718119,3176829,
344,,Spot,1,Image 1,224,1000718119,3185613,
446,,Spot,1,Image 1,225,1000718119,3194085,
418,,Spot,1,Image 1,226,1000718119,3202702,
400,,Spot,1,Image 1,227,1000718119,3211334,
344,,Spot,1,Image 1,228,1000718119,3220018,
394,,Spot,1,Image 1,229,1000718119,3228595,
410,,Spot,1,Image 1,230,1000718119,3237122,
404,,Spot,1,Image 1,231,1000718119,4648805,
414,,Spot,1,Image 1,232,1000718119,4648806,
398,,Spot,1,Image 1,233,1000718119,4648807,
342,,Spot,1,Image 1,234,1000718119,4648808,
374,,Spot,1,Image 1,235,1000718119,4648809,
392,,Spot,1,Image 1,236,1000718119,4648810,
352,,Spot,1,Image 1,237,1000718119,4648811,
332,,Spot,1,Image 1,238,1000718119,4648812,
384,,Spot,1,Image 1,239,1000718119,4648813,
354,,Spot,1,Image 1,240,1000718119,4648814,
410,,Spot,1,Image 1,241,1000718119,4648815,
394,,Spot,1,Image 1,242,1000718119,4648816,
332,,Spot,1,Image 1,243,1000718119,4648817,
404,,Spot,1,Image 1,244,1000718119,4648818,
348,,Spot,1,Image 1,245,1000718119,4648819,
378,,Spot,1,Image 1,246,1000718119,4648820,
424,,Spot,1,Image 1,247,1000718119,4648821,
368,,Spot,1,Image 1,248,1000718119,4648822,
360,,Spot,1,Image 1,249,1000718119,4648823,
398,,Spot,1,Image 1,250,1000718119,4648824,
360,,Spot,1,Image 1,251,1000718119,4648825,
344,,Spot,1,Image 1,252,1000718119,4648826,
422,,Spot,1,Image 1,253,1000718119,4648827,
358,,Spot,1,Image 1,254,1000718119,4648828,
442,,Spot,1,Image 1,255,1000718119,4648829,
360,,Spot,1,Image 1,256,1000718119,4648830,
398,,Spot,1,Image 1,257,1000718119,4648831,
380,,Spot,1,Image 1,258,1000718119,4648832,
440,,Spot,1,Image 1,259,1000718119,4648833,
452,,Spot,1,Image 1,260,1000718119,4648834,
436,,Spot,1,Image 1,261,1000718119,4648835,
466,,Spot,1,Image 1,262,1000718119,4648836,
392,,Spot,1,Image 1,263,1000718119,4648837,
434,,Spot,1,Image 1,264,1000718119,4648838,
412,,Spot,1,Image 1,265,1000718119,4648839,
432,,Spot,1,Image 1,266,1000718119,4648840,
418,,Spot,1,Image 1,267,1000718119,4648841,
474,,Spot,1,Image 1,268,1000718119,4648842,
466,,Spot,1,Image 1,269,1000718119,4648843,
448,,Spot,1,Image 1,270,1000718119,4648844,
410,,Spot,1,Image 1,271,1000718119,4648845,
418,,Spot,1,Image 1,272,1000718119,4648846,
438,,Spot,1,Image 1,273,1000718119,4648847,
444,,Spot,1,Image 1,274,1000718119,4648848,
390,,Spot,1,Image 1,275,1000718119,4648849,
400,,Spot,1,Image 1,276,1000718119,4648850,
394,,Spot,1,Image 1,277,1000718119,4648851,
404,,Spot,1,Image 1,278,1000718119,4648852,
416,,Spot,1,Image 1,279,1000718119,4648853,
446,,Spot,1,Image 1,280,1000718119,4648854,
394,,Spot,1,Image 1,281,1000718119,4648855,
444,,Spot,1,Image 1,282,1000718119,4648856,
434,,Spot,1,Image 1,283,1000718119,4648857,
464,,Spot,1,Image 1,284,1000718119,4648858,
510,,Spot,1,Image 1,285,1000718119,4648859,
406,,Spot,1,Image 1,286,1000718119,4648860,
428,,Spot,1,Image 1,287,1000718119,4648861,
