
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID,
117750,,Spot,1,Image 1,1,1000718119,718119,
108552,,Spot,1,Image 1,2,1000718119,730774,
112080,,Spot,1,Image 1,3,1000718119,743791,
76562,,Spot,1,Image 1,4,1000718119,756711,
81490,,Spot,1,Image 1,5,1000718119,768779,
84248,,Spot,1,Image 1,6,1000718119,782493,
92714,,Spot,1,Image 1,7,1000718119,795537,
87886,,Spot,1,Image 1,8,1000718119,808499,
89550,,Spot,1,Image 1,9,1000718119,821759,
103084,,Spot,1,Image 1,10,1000718119,834667,
85774,,Spot,1,Image 1,11,1000718119,847617,
95732,,Spot,1,Image 1,12,1000718119,860523,
100204,,Spot,1,Image 1,13,1000718119,873474,
102616,,Spot,1,Image 1,14,1000718119,886281,
113372,,Spot,1,Image 1,15,1000718119,899325,
113490,,Spot,1,Image 1,16,1000718119,912407,
111300,,Spot,1,Image 1,17,1000718119,924871,
109630,,Spot,1,Image 1,18,1000718119,935891,
106162,,Spot,1,Image 1,19,1000718119,946886,
122316,,Spot,1,Image 1,20,1000718119,957866,
98980,,Spot,1,Image 1,21,1000718119,968955,
109200,,Spot,1,Image 1,22,1000718119,979962,
103880,,Spot,1,Image 1,23,1000718119,990262,
98776,,Spot,1,Image 1,24,1000718119,1001227,
93990,,Spot,1,Image 1,25,1000718119,1012129,
98642,,Spot,1,Image 1,26,1000718119,1021431,
88020,,Spot,1,Image 1,27,1000718119,1033878,
85290,,Spot,1,Image 1,28,1000718119,1046880,
116466,,Spot,1,Image 1,29,1000718119,1062673,
104528,,Spot,1,Image 1,30,1000718119,1075614,
131336,,Spot,1,Image 1,31,1000718119,1088631,
128994,,Spot,1,Image 1,32,1000718119,1101555,
119996,,Spot,1,Image 1,33,1000718119,1115305,
125542,,Spot,1,Image 1,34,1000718119,1128005,
122656,,Spot,1,Image 1,35,1000718119,1139796,
135320,,Spot,1,Image 1,36,1000718119,1152693,
117380,,Spot,1,Image 1,37,1000718119,1165353,
133052,,Spot,1,Image 1,38,1000718119,1177450,
148924,,Spot,1,Image 1,39,1000718119,1190519,
149664,,Spot,1,Image 1,40,1000718119,1203410,
156770,,Spot,1,Image 1,41,1000718119,1216401,
157544,,Spot,1,Image 1,42,1000718119,1228874,
155598,,Spot,1,Image 1,43,1000718119,1241031,
161478,,Spot,1,Image 1,44,1000718119,1253678,
149366,,Spot,1,Image 1,45,1000718119,1266099,
135946,,Spot,1,Image 1,46,1000718119,1278170,
130728,,Spot,1,Image 1,47,1000718119,1290744,
145672,,Spot,1,Image 1,48,1000718119,1303639,
142756,,Spot,1,Image 1,49,1000718119,1316611,
130210,,Spot,1,Image 1,50,1000718119,1329455,
122628,,Spot,1,Image 1,51,1000718119,1342246,
131858,,Spot,1,Image 1,52,1000718119,1355104,
117764,,Spot,1,Image 1,53,1000718119,1367932,
131158,,Spot,1,Image 1,54,1000718119,1380743,
123596,,Spot,1,Image 1,55,1000718119,1393671,
112038,,Spot,1,Image 1,56,1000718119,1406769,
114152,,Spot,1,Image 1,57,1000718119,1419492,
121892,,Spot,1,Image 1,58,1000718119,1431776,
127584,,Spot,1,Image 1,59,1000718119,1444112,
121970,,Spot,1,Image 1,60,1000718119,1456749,
130902,,Spot,1,Image 1,61,1000718119,1469274,
118618,,Spot,1,Image 1,62,1000718119,1481768,
110036,,Spot,1,Image 1,63,1000718119,1491861,
105918,,Spot,1,Image 1,64,1000718119,1505042,
95432,,Spot,1,Image 1,65,1000718119,1518069,
82510,,Spot,1,Image 1,66,1000718119,1531105,
89310,,Spot,1,Image 1,67,1000718119,1544077,
92000,,Spot,1,Image 1,68,1000718119,1557208,
100416,,Spot,1,Image 1,69,1000718119,1570043,
96958,,Spot,1,Image 1,70,1000718119,1582450,
107296,,Spot,1,Image 1,71,1000718119,1598493,
106510,,Spot,1,Image 1,72,1000718119,1611088,
92800,,Spot,1,Image 1,73,1000718119,1623806,
106026,,Spot,1,Image 1,74,1000718119,1636871,
111588,,Spot,1,Image 1,75,1000718119,1649895,
101386,,Spot,1,Image 1,76,1000718119,1662910,
112064,,Spot,1,Image 1,77,1000718119,1676023,
107686,,Spot,1,Image 1,78,1000718119,1688969,
107924,,Spot,1,Image 1,79,1000718119,1702092,
103978,,Spot,1,Image 1,80,1000718119,1715032,
105276,,Spot,1,Image 1,81,1000718119,1728106,
95094,,Spot,1,Image 1,82,1000718119,1741181,
101694,,Spot,1,Image 1,83,1000718119,1754233,
97514,,Spot,1,Image 1,84,1000718119,1767326,
106508,,Spot,1,Image 1,85,1000718119,1780455,
108962,,Spot,1,Image 1,86,1000718119,1793620,
122534,,Spot,1,Image 1,87,1000718119,1806582,
94456,,Spot,1,Image 1,88,1000718119,1819673,
113254,,Spot,1,Image 1,89,1000718119,1832868,
118190,,Spot,1,Image 1,90,1000718119,1845959,
117788,,Spot,1,Image 1,91,1000718119,1859146,
117834,,Spot,1,Image 1,92,1000718119,1872251,
121312,,Spot,1,Image 1,93,1000718119,1885347,
117962,,Spot,1,Image 1,94,1000718119,1898517,
115120,,Spot,1,Image 1,95,1000718119,1911601,
108570,,Spot,1,Image 1,96,1000718119,1924625,
128738,,Spot,1,Image 1,97,1000718119,1933216,
119216,,Spot,1,Image 1,98,1000718119,1944182,
121738,,Spot,1,Image 1,99,1000718119,1957678,
121528,,Spot,1,Image 1,100,1000718119,1968463,
122758,,Spot,1,Image 1,101,1000718119,1978988,
124462,,Spot,1,Image 1,102,1000718119,1989646,
112940,,Spot,1,Image 1,103,1000718119,2000056,
114006,,Spot,1,Image 1,104,1000718119,2010304,
107132,,Spot,1,Image 1,105,1000718119,2020638,
109684,,Spot,1,Image 1,106,1000718119,2030971,
124658,,Spot,1,Image 1,107,1000718119,2041218,
123424,,Spot,1,Image 1,108,1000718119,2051513,
113914,,Spot,1,Image 1,109,1000718119,2061765,
128962,,Spot,1,Image 1,110,1000718119,2072137,
127058,,Spot,1,Image 1,111,1000718119,2082289,
113542,,Spot,1,Image 1,112,1000718119,2092285,
115458,,Spot,1,Image 1,113,1000718119,2102070,
108078,,Spot,1,Image 1,114,1000718119,2112646,
124422,,Spot,1,Image 1,115,1000718119,2123164,
119598,,Spot,1,Image 1,116,1000718119,2133588,
112910,,Spot,1,Image 1,117,1000718119,2144099,
111622,,Spot,1,Image 1,118,1000718119,2153973,
111198,,Spot,1,Image 1,119,1000718119,2163855,
110860,,Spot,1,Image 1,120,1000718119,2174392,
103162,,Spot,1,Image 1,121,1000718119,2184982,
88652,,Spot,1,Image 1,122,1000718119,2195387,
98034,,Spot,1,Image 1,123,1000718119,2205623,
102288,,Spot,1,Image 1,124,1000718119,2216065,
108660,,Spot,1,Image 1,125,1000718119,2226456,
92832,,Spot,1,Image 1,126,1000718119,2236773,
115554,,Spot,1,Image 1,127,1000718119,2248052,
87856,,Spot,1,Image 1,128,1000718119,2257921,
87396,,Spot,1,Image 1,129,1000718119,2269222,
70586,,Spot,1,Image 1,130,1000718119,2279916,
80492,,Spot,1,Image 1,131,1000718119,2290326,
73228,,Spot,1,Image 1,132,1000718119,2300880,
72062,,Spot,1,Image 1,133,1000718119,2310823,
70834,,Spot,1,Image 1,134,1000718119,2321320,
74474,,Spot,1,Image 1,135,1000718119,2331960,
72164,,Spot,1,Image 1,136,1000718119,2342601,
82008,,Spot,1,Image 1,137,1000718119,2353156,
91924,,Spot,1,Image 1,138,1000718119,2363970,
80030,,Spot,1,Image 1,139,1000718119,2374549,
81066,,Spot,1,Image 1,140,1000718119,2384834,
79510,,Spot,1,Image 1,141,1000718119,2395403,
80030,,Spot,1,Image 1,142,1000718119,2405788,
80442,,Spot,1,Image 1,143,1000718119,2416241,
82612,,Spot,1,Image 1,144,1000718119,2426830,
79884,,Spot,1,Image 1,145,1000718119,2437296,
82094,,Spot,1,Image 1,146,1000718119,2447660,
81638,,Spot,1,Image 1,147,1000718119,2458875,
83268,,Spot,1,Image 1,148,1000718119,2469458,
93710,,Spot,1,Image 1,149,1000718119,2479945,
75430,,Spot,1,Image 1,150,1000718119,2490224,
95454,,Spot,1,Image 1,151,1000718119,2500550,
98196,,Spot,1,Image 1,152,1000718119,2511131,
101236,,Spot,1,Image 1,153,1000718119,2521692,
105076,,Spot,1,Image 1,154,1000718119,2532266,
93532,,Spot,1,Image 1,155,1000718119,2542050,
107960,,Spot,1,Image 1,156,1000718119,2552395,
94946,,Spot,1,Image 1,157,1000718119,2562836,
103836,,Spot,1,Image 1,158,1000718119,2570451,
117216,,Spot,1,Image 1,159,1000718119,2580681,
119612,,Spot,1,Image 1,160,1000718119,2591050,
123536,,Spot,1,Image 1,161,1000718119,2601457,
113402,,Spot,1,Image 1,162,1000718119,2611784,
110654,,Spot,1,Image 1,163,1000718119,2622358,
114856,,Spot,1,Image 1,164,1000718119,2632495,
110970,,Spot,1,Image 1,165,1000718119,2642662,
109412,,Spot,1,Image 1,166,1000718119,2652663,
105136,,Spot,1,Image 1,167,1000718119,2662788,
114410,,Spot,1,Image 1,168,1000718119,2672858,
124764,,Spot,1,Image 1,169,1000718119,2683023,
98528,,Spot,1,Image 1,170,1000718119,2692903,
90056,,Spot,1,Image 1,171,1000718119,2702781,
109316,,Spot,1,Image 1,172,1000718119,2712669,
105568,,Spot,1,Image 1,173,1000718119,2722519,
109548,,Spot,1,Image 1,174,1000718119,2732350,
110270,,Spot,1,Image 1,175,1000718119,2742121,
105416,,Spot,1,Image 1,176,1000718119,2751907,
118334,,Spot,1,Image 1,177,1000718119,2761653,
102950,,Spot,1,Image 1,178,1000718119,2773618,
106806,,Spot,1,Image 1,179,1000718119,2783195,
94976,,Spot,1,Image 1,180,1000718119,2792794,
109512,,Spot,1,Image 1,181,1000718119,2802381,
94230,,Spot,1,Image 1,182,1000718119,2811962,
113930,,Spot,1,Image 1,183,1000718119,2821531,
117292,,Spot,1,Image 1,184,1000718119,2831023,
115488,,Spot,1,Image 1,185,1000718119,2840562,
95806,,Spot,1,Image 1,186,1000718119,2849598,
99342,,Spot,1,Image 1,187,1000718119,2858530,
98646,,Spot,1,Image 1,188,1000718119,2868195,
110074,,Spot,1,Image 1,189,1000718119,2878351,
105598,,Spot,1,Image 1,190,1000718119,2887837,
104916,,Spot,1,Image 1,191,1000718119,2897271,
95346,,Spot,1,Image 1,192,1000718119,2906491,
90894,,Spot,1,Image 1,193,1000718119,2915616,
86770,,Spot,1,Image 1,194,1000718119,2924714,
93200,,Spot,1,Image 1,195,1000718119,2933780,
100272,,Spot,1,Image 1,196,1000718119,2942866,
89430,,Spot,1,Image 1,197,1000718119,2951908,
101280,,Spot,1,Image 1,198,1000718119,2960998,
94944,,Spot,1,Image 1,199,1000718119,2970147,
90348,,Spot,1,Image 1,200,1000718119,2979169,
87192,,Spot,1,Image 1,201,1000718119,2987958,
81878,,Spot,1,Image 1,202,1000718119,2996698,
92450,,Spot,1,Image 1,203,1000718119,3005341,
93808,,Spot,1,Image 1,204,1000718119,3013909,
86324,,Spot,1,Image 1,205,1000718119,3022688,
95936,,Spot,1,Image 1,206,1000718119,3031454,
97500,,Spot,1,Image 1,207,1000718119,3040037,
104874,,Spot,1,Image 1,208,1000718119,3048672,
104366,,Spot,1,Image 1,209,1000718119,3057302,
101310,,Spot,1,Image 1,210,1000718119,3066145,
98114,,Spot,1,Image 1,211,1000718119,3074223,
85894,,Spot,1,Image 1,212,1000718119,3082234,
89670,,Spot,1,Image 1,213,1000718119,3091153,
89012,,Spot,1,Image 1,214,1000718119,3099739,
92582,,Spot,1,Image 1,215,1000718119,3108570,
87784,,Spot,1,Image 1,216,1000718119,3117135,
96472,,Spot,1,Image 1,217,1000718119,3125714,
85068,,Spot,1,Image 1,218,1000718119,3134451,
90568,,Spot,1,Image 1,219,1000718119,3143085,
84870,,Spot,1,Image 1,220,1000718119,3151581,
91580,,Spot,1,Image 1,221,1000718119,3160428,
93248,,Spot,1,Image 1,222,1000718119,3168632,
88904,,Spot,1,Image 1,223,1000718119,3176829,
89694,,Spot,1,Image 1,224,1000718119,3185613,
83492,,Spot,1,Image 1,225,1000718119,3194085,
88674,,Spot,1,Image 1,226,1000718119,3202702,
80654,,Spot,1,Image 1,227,1000718119,3211334,
85488,,Spot,1,Image 1,228,1000718119,3220018,
85872,,Spot,1,Image 1,229,1000718119,3228595,
91794,,Spot,1,Image 1,230,1000718119,3237122,
88952,,Spot,1,Image 1,231,1000718119,4648805,
91068,,Spot,1,Image 1,232,1000718119,4648806,
90326,,Spot,1,Image 1,233,1000718119,4648807,
93758,,Spot,1,Image 1,234,1000718119,4648808,
93104,,Spot,1,Image 1,235,1000718119,4648809,
92870,,Spot,1,Image 1,236,1000718119,4648810,
91336,,Spot,1,Image 1,237,1000718119,4648811,
88988,,Spot,1,Image 1,238,1000718119,4648812,
87902,,Spot,1,Image 1,239,1000718119,4648813,
84304,,Spot,1,Image 1,240,1000718119,4648814,
89736,,Spot,1,Image 1,241,1000718119,4648815,
86250,,Spot,1,Image 1,242,1000718119,4648816,
82260,,Spot,1,Image 1,243,1000718119,4648817,
86994,,Spot,1,Image 1,244,1000718119,4648818,
89616,,Spot,1,Image 1,245,1000718119,4648819,
87356,,Spot,1,Image 1,246,1000718119,4648820,
88584,,Spot,1,Image 1,247,1000718119,4648821,
89634,,Spot,1,Image 1,248,1000718119,4648822,
90868,,Spot,1,Image 1,249,1000718119,4648823,
93034,,Spot,1,Image 1,250,1000718119,4648824,
93404,,Spot,1,Image 1,251,1000718119,4648825,
102134,,Spot,1,Image 1,252,1000718119,4648826,
98288,,Spot,1,Image 1,253,1000718119,4648827,
90138,,Spot,1,Image 1,254,1000718119,4648828,
92934,,Spot,1,Image 1,255,1000718119,4648829,
100680,,Spot,1,Image 1,256,1000718119,4648830,
90582,,Spot,1,Image 1,257,1000718119,4648831,
93680,,Spot,1,Image 1,258,1000718119,4648832,
97116,,Spot,1,Image 1,259,1000718119,4648833,
96300,,Spot,1,Image 1,260,1000718119,4648834,
96302,,Spot,1,Image 1,261,1000718119,4648835,
99998,,Spot,1,Image 1,262,1000718119,4648836,
98420,,Spot,1,Image 1,263,1000718119,4648837,
102058,,Spot,1,Image 1,264,1000718119,4648838,
98330,,Spot,1,Image 1,265,1000718119,4648839,
97910,,Spot,1,Image 1,266,1000718119,4648840,
99884,,Spot,1,Image 1,267,1000718119,4648841,
99292,,Spot,1,Image 1,268,1000718119,4648842,
99828,,Spot,1,Image 1,269,1000718119,4648843,
104048,,Spot,1,Image 1,270,1000718119,4648844,
102398,,Spot,1,Image 1,271,1000718119,4648845,
98250,,Spot,1,Image 1,272,1000718119,4648846,
111862,,Spot,1,Image 1,273,1000718119,4648847,
99706,,Spot,1,Image 1,274,1000718119,4648848,
95814,,Spot,1,Image 1,275,1000718119,4648849,
96964,,Spot,1,Image 1,276,1000718119,4648850,
98618,,Spot,1,Image 1,277,1000718119,4648851,
98104,,Spot,1,Image 1,278,1000718119,4648852,
97982,,Spot,1,Image 1,279,1000718119,4648853,
101938,,Spot,1,Image 1,280,1000718119,4648854,
105166,,Spot,1,Image 1,281,1000718119,4648855,
104910,,Spot,1,Image 1,282,1000718119,4648856,
107596,,Spot,1,Image 1,283,1000718119,4648857,
106382,,Spot,1,Image 1,284,1000718119,4648858,
103494,,Spot,1,Image 1,285,1000718119,4648859,
102110,,Spot,1,Image 1,286,1000718119,4648860,
103928,,Spot,1,Image 1,287,1000718119,4648861,
98724,,Spot,1,Image 1,288,1000718119,4648862,
104124,,Spot,1,Image 1,289,1000718119,4648863,
106056,,Spot,1,Image 1,290,1000718119,4648864,
102950,,Spot,1,Image 1,291,1000718119,4648865,
98832,,Spot,1,Image 1,292,1000718119,4648866,
103564,,Spot,1,Image 1,293,1000718119,4648867,
104864,,Spot,1,Image 1,294,1000718119,4648868,
99192,,Spot,1,Image 1,295,1000718119,4648869,
106178,,Spot,1,Image 1,296,1000718119,4648870,
105910,,Spot,1,Image 1,297,1000718119,4648871,
110618,,Spot,1,Image 1,298,1000718119,4648872,
111140,,Spot,1,Image 1,299,1000718119,4648873,
117586,,Spot,1,Image 1,300,1000718119,4648874,
119708,,Spot,1,Image 1,301,1000718119,4648875,
120332,,Spot,1,Image 1,302,1000718119,4648876,
119518,,Spot,1,Image 1,303,1000718119,4648877,
122652,,Spot,1,Image 1,304,1000718119,4648878,
121082,,Spot,1,Image 1,305,1000718119,4648879,
118814,,Spot,1,Image 1,306,1000718119,4648880,
119358,,Spot,1,Image 1,307,1000718119,4648881,
123756,,Spot,1,Image 1,308,1000718119,4648882,
128456,,Spot,1,Image 1,309,1000718119,4648883,
125898,,Spot,1,Image 1,310,1000718119,4648884,
128156,,Spot,1,Image 1,311,1000718119,4648885,
126772,,Spot,1,Image 1,312,1000718119,4648886,
125830,,Spot,1,Image 1,313,1000718119,4648887,
133318,,Spot,1,Image 1,314,1000718119,4648888,
137564,,Spot,1,Image 1,315,1000718119,4648889,
138180,,Spot,1,Image 1,316,1000718119,4648890,
136088,,Spot,1,Image 1,317,1000718119,4648891,
143314,,Spot,1,Image 1,318,1000718119,4648892,
130256,,Spot,1,Image 1,319,1000718119,4648893,
130634,,Spot,1,Image 1,320,1000718119,4648894,
118702,,Spot,1,Image 1,321,1000718119,4648895,
121600,,Spot,1,Image 1,322,1000718119,4648896,
112102,,Spot,1,Image 1,323,1000718119,4648897,
121806,,Spot,1,Image 1,324,1000718119,4648898,
108402,,Spot,1,Image 1,325,1000718119,4648899,
105800,,Spot,1,Image 1,326,1000718119,4648900,
114868,,Spot,1,Image 1,327,1000718119,4648901,
101040,,Spot,1,Image 1,328,1000718119,4648902,
116982,,Spot,1,Image 1,329,1000718119,4648903,
124266,,Spot,1,Image 1,330,1000718119,4648904,
101598,,Spot,1,Image 1,331,1000718119,4648905,
113200,,Spot,1,Image 1,332,1000718119,4648906,
120336,,Spot,1,Image 1,333,1000718119,4648907,
123774,,Spot,1,Image 1,334,1000718119,4648908,
107042,,Spot,1,Image 1,335,1000718119,4648909,
131898,,Spot,1,Image 1,336,1000718119,4648910,
109472,,Spot,1,Image 1,337,1000718119,4648911,
