
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,TrackID,ID,
484,,Spot,2,Image 1,1,1000718119,718119,
486,,Spot,2,Image 1,2,1000718119,730774,
504,,Spot,2,Image 1,3,1000718119,743791,
456,,Spot,2,Image 1,4,1000718119,756711,
412,,Spot,2,Image 1,5,1000718119,768779,
418,,Spot,2,Image 1,6,1000718119,782493,
518,,Spot,2,Image 1,7,1000718119,795537,
444,,Spot,2,Image 1,8,1000718119,808499,
458,,Spot,2,Image 1,9,1000718119,821759,
436,,Spot,2,Image 1,10,1000718119,834667,
448,,Spot,2,Image 1,11,1000718119,847617,
460,,Spot,2,Image 1,12,1000718119,860523,
440,,Spot,2,Image 1,13,1000718119,873474,
382,,Spot,2,Image 1,14,1000718119,886281,
372,,Spot,2,Image 1,15,1000718119,899325,
372,,Spot,2,Image 1,16,1000718119,912407,
412,,Spot,2,Image 1,17,1000718119,924871,
412,,Spot,2,Image 1,18,1000718119,935891,
376,,Spot,2,Image 1,19,1000718119,946886,
370,,Spot,2,Image 1,20,1000718119,957866,
382,,Spot,2,Image 1,21,1000718119,968955,
382,,Spot,2,Image 1,22,1000718119,979962,
370,,Spot,2,Image 1,23,1000718119,990262,
366,,Spot,2,Image 1,24,1000718119,1001227,
370,,Spot,2,Image 1,25,1000718119,1012129,
376,,Spot,2,Image 1,26,1000718119,1021431,
366,,Spot,2,Image 1,27,1000718119,1033878,
406,,Spot,2,Image 1,28,1000718119,1046880,
354,,Spot,2,Image 1,29,1000718119,1062673,
374,,Spot,2,Image 1,30,1000718119,1075614,
368,,Spot,2,Image 1,31,1000718119,1088631,
364,,Spot,2,Image 1,32,1000718119,1101555,
354,,Spot,2,Image 1,33,1000718119,1115305,
356,,Spot,2,Image 1,34,1000718119,1128005,
346,,Spot,2,Image 1,35,1000718119,1139796,
376,,Spot,2,Image 1,36,1000718119,1152693,
414,,Spot,2,Image 1,37,1000718119,1165353,
374,,Spot,2,Image 1,38,1000718119,1177450,
358,,Spot,2,Image 1,39,1000718119,1190519,
390,,Spot,2,Image 1,40,1000718119,1203410,
362,,Spot,2,Image 1,41,1000718119,1216401,
366,,Spot,2,Image 1,42,1000718119,1228874,
358,,Spot,2,Image 1,43,1000718119,1241031,
384,,Spot,2,Image 1,44,1000718119,1253678,
350,,Spot,2,Image 1,45,1000718119,1266099,
