
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
1.5,1.5,1.5,µm,Spot,Diameter,1,1000718119,718119,
1.5,1.5,1.5,µm,Spot,Diameter,2,1000718119,730774,
1.5,1.5,1.5,µm,Spot,Diameter,3,1000718119,743791,
1.5,1.5,1.5,µm,Spot,Diameter,4,1000718119,756711,
1.5,1.5,1.5,µm,Spot,Diameter,5,1000718119,768779,
1.5,1.5,1.5,µm,Spot,Diameter,6,1000718119,782493,
1.5,1.5,1.5,µm,Spot,Diameter,7,1000718119,795537,
1.5,1.5,1.5,µm,Spot,Diameter,8,1000718119,808499,
1.5,1.5,1.5,µm,Spot,Diameter,9,1000718119,821759,
1.5,1.5,1.5,µm,Spot,Diameter,10,1000718119,834667,
1.5,1.5,1.5,µm,Spot,Diameter,11,1000718119,847617,
1.5,1.5,1.5,µm,Spot,Diameter,12,1000718119,860523,
1.5,1.5,1.5,µm,Spot,Diameter,13,1000718119,873474,
1.5,1.5,1.5,µm,Spot,Diameter,14,1000718119,886281,
1.5,1.5,1.5,µm,Spot,Diameter,15,1000718119,899325,
1.5,1.5,1.5,µm,Spot,Diameter,16,1000718119,912407,
1.5,1.5,1.5,µm,Spot,Diameter,17,1000718119,924871,
1.5,1.5,1.5,µm,Spot,Diameter,18,1000718119,935891,
1.5,1.5,1.5,µm,Spot,Diameter,19,1000718119,946886,
1.5,1.5,1.5,µm,Spot,Diameter,20,1000718119,957866,
1.5,1.5,1.5,µm,Spot,Diameter,21,1000718119,968955,
1.5,1.5,1.5,µm,Spot,Diameter,22,1000718119,979962,
1.5,1.5,1.5,µm,Spot,Diameter,23,1000718119,990262,
1.5,1.5,1.5,µm,Spot,Diameter,24,1000718119,1001227,
1.5,1.5,1.5,µm,Spot,Diameter,25,1000718119,1012129,
1.5,1.5,1.5,µm,Spot,Diameter,26,1000718119,1021431,
1.5,1.5,1.5,µm,Spot,Diameter,27,1000718119,1033878,
1.5,1.5,1.5,µm,Spot,Diameter,28,1000718119,1046880,
1.5,1.5,1.5,µm,Spot,Diameter,29,1000718119,1062673,
1.5,1.5,1.5,µm,Spot,Diameter,30,1000718119,1075614,
1.5,1.5,1.5,µm,Spot,Diameter,31,1000718119,1088631,
1.5,1.5,1.5,µm,Spot,Diameter,32,1000718119,1101555,
1.5,1.5,1.5,µm,Spot,Diameter,33,1000718119,1115305,
1.5,1.5,1.5,µm,Spot,Diameter,34,1000718119,1128005,
1.5,1.5,1.5,µm,Spot,Diameter,35,1000718119,1139796,
1.5,1.5,1.5,µm,Spot,Diameter,36,1000718119,1152693,
1.5,1.5,1.5,µm,Spot,Diameter,37,1000718119,1165353,
1.5,1.5,1.5,µm,Spot,Diameter,38,1000718119,1177450,
1.5,1.5,1.5,µm,Spot,Diameter,39,1000718119,1190519,
1.5,1.5,1.5,µm,Spot,Diameter,40,1000718119,1203410,
1.5,1.5,1.5,µm,Spot,Diameter,41,1000718119,1216401,
1.5,1.5,1.5,µm,Spot,Diameter,42,1000718119,1228874,
1.5,1.5,1.5,µm,Spot,Diameter,43,1000718119,1241031,
1.5,1.5,1.5,µm,Spot,Diameter,44,1000718119,1253678,
1.5,1.5,1.5,µm,Spot,Diameter,45,1000718119,1266099,
1.5,1.5,1.5,µm,Spot,Diameter,46,1000718119,1278170,
1.5,1.5,1.5,µm,Spot,Diameter,47,1000718119,1290744,
1.5,1.5,1.5,µm,Spot,Diameter,48,1000718119,1303639,
1.5,1.5,1.5,µm,Spot,Diameter,49,1000718119,1316611,
1.5,1.5,1.5,µm,Spot,Diameter,50,1000718119,1329455,
1.5,1.5,1.5,µm,Spot,Diameter,51,1000718119,1342246,
1.5,1.5,1.5,µm,Spot,Diameter,52,1000718119,1355104,
1.5,1.5,1.5,µm,Spot,Diameter,53,1000718119,1367932,
1.5,1.5,1.5,µm,Spot,Diameter,54,1000718119,1380743,
1.5,1.5,1.5,µm,Spot,Diameter,55,1000718119,1393671,
1.5,1.5,1.5,µm,Spot,Diameter,56,1000718119,1406769,
1.5,1.5,1.5,µm,Spot,Diameter,57,1000718119,1419492,
1.5,1.5,1.5,µm,Spot,Diameter,58,1000718119,1431776,
1.5,1.5,1.5,µm,Spot,Diameter,59,1000718119,1444112,
1.5,1.5,1.5,µm,Spot,Diameter,60,1000718119,1456749,
1.5,1.5,1.5,µm,Spot,Diameter,61,1000718119,1469274,
1.5,1.5,1.5,µm,Spot,Diameter,62,1000718119,1481768,
1.5,1.5,1.5,µm,Spot,Diameter,63,1000718119,1491861,
1.5,1.5,1.5,µm,Spot,Diameter,64,1000718119,1505042,
1.5,1.5,1.5,µm,Spot,Diameter,65,1000718119,1518069,
1.5,1.5,1.5,µm,Spot,Diameter,66,1000718119,1531105,
1.5,1.5,1.5,µm,Spot,Diameter,67,1000718119,1544077,
1.5,1.5,1.5,µm,Spot,Diameter,68,1000718119,1557208,
1.5,1.5,1.5,µm,Spot,Diameter,69,1000718119,1570043,
1.5,1.5,1.5,µm,Spot,Diameter,70,1000718119,1582450,
1.5,1.5,1.5,µm,Spot,Diameter,71,1000718119,1598493,
1.5,1.5,1.5,µm,Spot,Diameter,72,1000718119,1611088,
1.5,1.5,1.5,µm,Spot,Diameter,73,1000718119,1623806,
1.5,1.5,1.5,µm,Spot,Diameter,74,1000718119,1636871,
1.5,1.5,1.5,µm,Spot,Diameter,75,1000718119,1649895,
1.5,1.5,1.5,µm,Spot,Diameter,76,1000718119,1662910,
1.5,1.5,1.5,µm,Spot,Diameter,77,1000718119,1676023,
1.5,1.5,1.5,µm,Spot,Diameter,78,1000718119,1688969,
1.5,1.5,1.5,µm,Spot,Diameter,79,1000718119,1702092,
1.5,1.5,1.5,µm,Spot,Diameter,80,1000718119,1715032,
1.5,1.5,1.5,µm,Spot,Diameter,81,1000718119,1728106,
1.5,1.5,1.5,µm,Spot,Diameter,82,1000718119,1741181,
1.5,1.5,1.5,µm,Spot,Diameter,83,1000718119,1754233,
1.5,1.5,1.5,µm,Spot,Diameter,84,1000718119,1767326,
1.5,1.5,1.5,µm,Spot,Diameter,85,1000718119,1780455,
1.5,1.5,1.5,µm,Spot,Diameter,86,1000718119,1793620,
1.5,1.5,1.5,µm,Spot,Diameter,87,1000718119,1806582,
1.5,1.5,1.5,µm,Spot,Diameter,88,1000718119,1819673,
1.5,1.5,1.5,µm,Spot,Diameter,89,1000718119,1832868,
1.5,1.5,1.5,µm,Spot,Diameter,90,1000718119,1845959,
1.5,1.5,1.5,µm,Spot,Diameter,91,1000718119,1859146,
1.5,1.5,1.5,µm,Spot,Diameter,92,1000718119,1872251,
1.5,1.5,1.5,µm,Spot,Diameter,93,1000718119,1885347,
1.5,1.5,1.5,µm,Spot,Diameter,94,1000718119,1898517,
1.5,1.5,1.5,µm,Spot,Diameter,95,1000718119,1911601,
1.5,1.5,1.5,µm,Spot,Diameter,96,1000718119,1924625,
1.5,1.5,1.5,µm,Spot,Diameter,97,1000718119,1933216,
1.5,1.5,1.5,µm,Spot,Diameter,98,1000718119,1944182,
1.5,1.5,1.5,µm,Spot,Diameter,99,1000718119,1957678,
1.5,1.5,1.5,µm,Spot,Diameter,100,1000718119,1968463,
1.5,1.5,1.5,µm,Spot,Diameter,101,1000718119,1978988,
1.5,1.5,1.5,µm,Spot,Diameter,102,1000718119,1989646,
1.5,1.5,1.5,µm,Spot,Diameter,103,1000718119,2000056,
1.5,1.5,1.5,µm,Spot,Diameter,104,1000718119,2010304,
1.5,1.5,1.5,µm,Spot,Diameter,105,1000718119,2020638,
1.5,1.5,1.5,µm,Spot,Diameter,106,1000718119,2030971,
1.5,1.5,1.5,µm,Spot,Diameter,107,1000718119,2041218,
1.5,1.5,1.5,µm,Spot,Diameter,108,1000718119,2051513,
1.5,1.5,1.5,µm,Spot,Diameter,109,1000718119,2061765,
1.5,1.5,1.5,µm,Spot,Diameter,110,1000718119,2072137,
1.5,1.5,1.5,µm,Spot,Diameter,111,1000718119,2082289,
1.5,1.5,1.5,µm,Spot,Diameter,112,1000718119,2092285,
1.5,1.5,1.5,µm,Spot,Diameter,113,1000718119,2102070,
1.5,1.5,1.5,µm,Spot,Diameter,114,1000718119,2112646,
1.5,1.5,1.5,µm,Spot,Diameter,115,1000718119,2123164,
1.5,1.5,1.5,µm,Spot,Diameter,116,1000718119,2133588,
1.5,1.5,1.5,µm,Spot,Diameter,117,1000718119,2144099,
1.5,1.5,1.5,µm,Spot,Diameter,118,1000718119,2153973,
1.5,1.5,1.5,µm,Spot,Diameter,119,1000718119,2163855,
1.5,1.5,1.5,µm,Spot,Diameter,120,1000718119,2174392,
1.5,1.5,1.5,µm,Spot,Diameter,121,1000718119,2184982,
1.5,1.5,1.5,µm,Spot,Diameter,122,1000718119,2195387,
1.5,1.5,1.5,µm,Spot,Diameter,123,1000718119,2205623,
1.5,1.5,1.5,µm,Spot,Diameter,124,1000718119,2216065,
1.5,1.5,1.5,µm,Spot,Diameter,125,1000718119,2226456,
1.5,1.5,1.5,µm,Spot,Diameter,126,1000718119,2236773,
1.5,1.5,1.5,µm,Spot,Diameter,127,1000718119,2248052,
1.5,1.5,1.5,µm,Spot,Diameter,128,1000718119,2257921,
1.5,1.5,1.5,µm,Spot,Diameter,129,1000718119,2269222,
1.5,1.5,1.5,µm,Spot,Diameter,130,1000718119,2279916,
1.5,1.5,1.5,µm,Spot,Diameter,131,1000718119,2290326,
1.5,1.5,1.5,µm,Spot,Diameter,132,1000718119,2300880,
1.5,1.5,1.5,µm,Spot,Diameter,133,1000718119,2310823,
1.5,1.5,1.5,µm,Spot,Diameter,134,1000718119,2321320,
1.5,1.5,1.5,µm,Spot,Diameter,135,1000718119,2331960,
1.5,1.5,1.5,µm,Spot,Diameter,136,1000718119,2342601,
1.5,1.5,1.5,µm,Spot,Diameter,137,1000718119,2353156,
1.5,1.5,1.5,µm,Spot,Diameter,138,1000718119,2363970,
1.5,1.5,1.5,µm,Spot,Diameter,139,1000718119,2374549,
1.5,1.5,1.5,µm,Spot,Diameter,140,1000718119,2384834,
1.5,1.5,1.5,µm,Spot,Diameter,141,1000718119,2395403,
1.5,1.5,1.5,µm,Spot,Diameter,142,1000718119,2405788,
1.5,1.5,1.5,µm,Spot,Diameter,143,1000718119,2416241,
1.5,1.5,1.5,µm,Spot,Diameter,144,1000718119,2426830,
1.5,1.5,1.5,µm,Spot,Diameter,145,1000718119,2437296,
1.5,1.5,1.5,µm,Spot,Diameter,146,1000718119,2447660,
1.5,1.5,1.5,µm,Spot,Diameter,147,1000718119,2458875,
1.5,1.5,1.5,µm,Spot,Diameter,148,1000718119,2469458,
1.5,1.5,1.5,µm,Spot,Diameter,149,1000718119,2479945,
1.5,1.5,1.5,µm,Spot,Diameter,150,1000718119,2490224,
1.5,1.5,1.5,µm,Spot,Diameter,151,1000718119,2500550,
1.5,1.5,1.5,µm,Spot,Diameter,152,1000718119,2511131,
1.5,1.5,1.5,µm,Spot,Diameter,153,1000718119,2521692,
1.5,1.5,1.5,µm,Spot,Diameter,154,1000718119,2532266,
1.5,1.5,1.5,µm,Spot,Diameter,155,1000718119,2542050,
1.5,1.5,1.5,µm,Spot,Diameter,156,1000718119,2552395,
1.5,1.5,1.5,µm,Spot,Diameter,157,1000718119,2562836,
1.5,1.5,1.5,µm,Spot,Diameter,158,1000718119,2570451,
1.5,1.5,1.5,µm,Spot,Diameter,159,1000718119,2580681,
1.5,1.5,1.5,µm,Spot,Diameter,160,1000718119,2591050,
1.5,1.5,1.5,µm,Spot,Diameter,161,1000718119,2601457,
1.5,1.5,1.5,µm,Spot,Diameter,162,1000718119,2611784,
1.5,1.5,1.5,µm,Spot,Diameter,163,1000718119,2622358,
1.5,1.5,1.5,µm,Spot,Diameter,164,1000718119,2632495,
1.5,1.5,1.5,µm,Spot,Diameter,165,1000718119,2642662,
1.5,1.5,1.5,µm,Spot,Diameter,166,1000718119,2652663,
1.5,1.5,1.5,µm,Spot,Diameter,167,1000718119,2662788,
1.5,1.5,1.5,µm,Spot,Diameter,168,1000718119,2672858,
1.5,1.5,1.5,µm,Spot,Diameter,169,1000718119,2683023,
1.5,1.5,1.5,µm,Spot,Diameter,170,1000718119,2692903,
1.5,1.5,1.5,µm,Spot,Diameter,171,1000718119,2702781,
1.5,1.5,1.5,µm,Spot,Diameter,172,1000718119,2712669,
1.5,1.5,1.5,µm,Spot,Diameter,173,1000718119,2722519,
1.5,1.5,1.5,µm,Spot,Diameter,174,1000718119,2732350,
1.5,1.5,1.5,µm,Spot,Diameter,175,1000718119,2742121,
1.5,1.5,1.5,µm,Spot,Diameter,176,1000718119,2751907,
1.5,1.5,1.5,µm,Spot,Diameter,177,1000718119,2761653,
1.5,1.5,1.5,µm,Spot,Diameter,178,1000718119,2773618,
1.5,1.5,1.5,µm,Spot,Diameter,179,1000718119,2783195,
1.5,1.5,1.5,µm,Spot,Diameter,180,1000718119,2792794,
1.5,1.5,1.5,µm,Spot,Diameter,181,1000718119,2802381,
1.5,1.5,1.5,µm,Spot,Diameter,182,1000718119,2811962,
1.5,1.5,1.5,µm,Spot,Diameter,183,1000718119,2821531,
1.5,1.5,1.5,µm,Spot,Diameter,184,1000718119,2831023,
