
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.347843,0.226452,0.502953,µm,Spot,Displacement Delta,28,1000718119,1046880,
-1.43839,1.78869,1.45775,µm,Spot,Displacement Delta,29,1000718119,1062673,
0.202427,1.05396,0.896179,µm,Spot,Displacement Delta,30,1000718119,1075614,
-0.498955,0.396587,-0.376572,µm,Spot,Displacement Delta,31,1000718119,1088631,
0.0129318,0.0625458,0.0566597,µm,Spot,Displacement Delta,32,1000718119,1101555,
0.631813,0.379303,0.638371,µm,Spot,Displacement Delta,33,1000718119,1115305,
-0.202866,0.113678,-0.779949,µm,Spot,Displacement Delta,34,1000718119,1128005,
-0.351978,-0.178638,0.142334,µm,Spot,Displacement Delta,35,1000718119,1139796,
-0.263103,0.44846,-0.0272484,µm,Spot,Displacement Delta,36,1000718119,1152693,
0.230957,-0.239815,0.246048,µm,Spot,Displacement Delta,37,1000718119,1165353,
0.456223,-0.817223,-0.114147,µm,Spot,Displacement Delta,38,1000718119,1177450,
-0.397602,-0.0765915,-0.274025,µm,Spot,Displacement Delta,39,1000718119,1190519,
-0.395214,-0.0161552,-0.806335,µm,Spot,Displacement Delta,40,1000718119,1203410,
-0.10535,0.0155487,0.0276031,µm,Spot,Displacement Delta,41,1000718119,1216401,
-0.615181,-0.818302,-0.0599136,µm,Spot,Displacement Delta,42,1000718119,1228874,
-0.390305,0.50605,-0.305492,µm,Spot,Displacement Delta,43,1000718119,1241031,
-0.155167,0.278114,0.220482,µm,Spot,Displacement Delta,44,1000718119,1253678,
-0.0136833,0.184715,0.0615005,µm,Spot,Displacement Delta,45,1000718119,1266099,
-0.11729,-0.228584,0.246445,µm,Spot,Displacement Delta,46,1000718119,1278170,
0.262589,-0.15601,-0.56789,µm,Spot,Displacement Delta,47,1000718119,1290744,
0.183037,-0.12582,0.181942,µm,Spot,Displacement Delta,48,1000718119,1303639,
0.416332,-0.414005,-0.00532913,µm,Spot,Displacement Delta,49,1000718119,1316611,
0.0354462,0.252804,-0.0569496,µm,Spot,Displacement Delta,50,1000718119,1329455,
0.454441,-0.337246,0.103306,µm,Spot,Displacement Delta,51,1000718119,1342246,
-0.266376,-0.0715981,0.00782776,µm,Spot,Displacement Delta,52,1000718119,1355104,
0.33746,0.150612,0.372307,µm,Spot,Displacement Delta,53,1000718119,1367932,
-0.530426,-0.12109,-0.458519,µm,Spot,Displacement Delta,54,1000718119,1380743,
0.599117,-0.391056,0.0536194,µm,Spot,Displacement Delta,55,1000718119,1393671,
0.370483,-0.0893021,0.169888,µm,Spot,Displacement Delta,56,1000718119,1406769,
-0.3302,-0.0858688,-0.0316429,µm,Spot,Displacement Delta,57,1000718119,1419492,
-0.0762367,0.103256,-0.175438,µm,Spot,Displacement Delta,58,1000718119,1431776,
-0.373257,0.032608,-0.0122223,µm,Spot,Displacement Delta,59,1000718119,1444112,
0.388763,0.123795,-0.0200386,µm,Spot,Displacement Delta,60,1000718119,1456749,
-0.271572,-0.484863,0.162361,µm,Spot,Displacement Delta,61,1000718119,1469274,
0.618954,-0.110519,-0.162476,µm,Spot,Displacement Delta,62,1000718119,1481768,
0.956661,-1.03233,-0.952068,µm,Spot,Displacement Delta,63,1000718119,1491861,
0.400242,-0.365982,-0.506546,µm,Spot,Displacement Delta,64,1000718119,1505042,
0.312576,-0.505466,-0.647314,µm,Spot,Displacement Delta,65,1000718119,1518069,
0.289711,-0.480785,-1.304,µm,Spot,Displacement Delta,66,1000718119,1531105,
0.158318,-0.217682,0.161041,µm,Spot,Displacement Delta,67,1000718119,1544077,
0.0708084,0.27771,-0.281944,µm,Spot,Displacement Delta,68,1000718119,1557208,
-0.246418,1.00513,1.46079,µm,Spot,Displacement Delta,69,1000718119,1570043,
-0.16317,0.614246,0.685509,µm,Spot,Displacement Delta,70,1000718119,1582450,
-0.698273,0.589607,0.846127,µm,Spot,Displacement Delta,71,1000718119,1598493,
-0.693169,0.213192,0.715042,µm,Spot,Displacement Delta,72,1000718119,1611088,
0.0425949,0.0617828,0.233021,µm,Spot,Displacement Delta,73,1000718119,1623806,
-1.09443,-0.168682,0.130997,µm,Spot,Displacement Delta,74,1000718119,1636871,
-0.15773,-0.00332642,0.199341,µm,Spot,Displacement Delta,75,1000718119,1649895,
-0.0645332,-0.039978,0.176369,µm,Spot,Displacement Delta,76,1000718119,1662910,
-0.0723038,-0.205685,-0.140255,µm,Spot,Displacement Delta,77,1000718119,1676023,
0.16151,0.358868,-0.00144196,µm,Spot,Displacement Delta,78,1000718119,1688969,
-0.124599,0.107555,-0.512241,µm,Spot,Displacement Delta,79,1000718119,1702092,
0.605286,0.284679,0.185268,µm,Spot,Displacement Delta,80,1000718119,1715032,
0.221748,-0.126953,0.0384521,µm,Spot,Displacement Delta,81,1000718119,1728106,
0.455734,0.0224991,-0.147263,µm,Spot,Displacement Delta,82,1000718119,1741181,
-0.140945,0.130829,-0.430485,µm,Spot,Displacement Delta,83,1000718119,1754233,
-0.0835724,-0.104454,0.375565,µm,Spot,Displacement Delta,84,1000718119,1767326,
0.071022,0.471096,-0.11937,µm,Spot,Displacement Delta,85,1000718119,1780455,
0.525661,0.155472,-0.119263,µm,Spot,Displacement Delta,86,1000718119,1793620,
0.55518,0.719028,0.603512,µm,Spot,Displacement Delta,87,1000718119,1806582,
-0.454418,-0.73539,-0.326111,µm,Spot,Displacement Delta,88,1000718119,1819673,
-1.1732,-0.711147,0.343605,µm,Spot,Displacement Delta,89,1000718119,1832868,
-0.355072,-0.0254898,-0.448711,µm,Spot,Displacement Delta,90,1000718119,1845959,
-0.179482,0.00963974,-0.0784798,µm,Spot,Displacement Delta,91,1000718119,1859146,
-0.351002,0.188309,-0.172123,µm,Spot,Displacement Delta,92,1000718119,1872251,
0.0402145,-0.105518,0.0165367,µm,Spot,Displacement Delta,93,1000718119,1885347,
0.236427,0.129353,0.0238152,µm,Spot,Displacement Delta,94,1000718119,1898517,
-0.399586,-0.318401,-0.0905914,µm,Spot,Displacement Delta,95,1000718119,1911601,
0.496437,0.0018692,0.00876999,µm,Spot,Displacement Delta,96,1000718119,1924625,
-1.27964,0.00922775,-1.9537,µm,Spot,Displacement Delta,97,1000718119,1933216,
-0.620941,-0.185768,1.10729,µm,Spot,Displacement Delta,98,1000718119,1944182,
-0.0317421,-0.0404663,0.583839,µm,Spot,Displacement Delta,99,1000718119,1957678,
0.418282,0.183952,-0.0121384,µm,Spot,Displacement Delta,100,1000718119,1968463,
0.319183,0.138062,0.063427,µm,Spot,Displacement Delta,101,1000718119,1978988,
-0.0131302,0.0696373,0.30109,µm,Spot,Displacement Delta,102,1000718119,1989646,
0.225128,0.12151,-0.272461,µm,Spot,Displacement Delta,103,1000718119,2000056,
-0.27993,0.0552177,0.709461,µm,Spot,Displacement Delta,104,1000718119,2010304,
-0.44207,0.158169,-0.13588,µm,Spot,Displacement Delta,105,1000718119,2020638,
-0.421421,0.338684,-0.472382,µm,Spot,Displacement Delta,106,1000718119,2030971,
-0.0753517,-0.237335,-0.196922,µm,Spot,Displacement Delta,107,1000718119,2041218,
-0.0440636,-0.184761,0.474815,µm,Spot,Displacement Delta,108,1000718119,2051513,
0.053997,-0.496475,0.200672,µm,Spot,Displacement Delta,109,1000718119,2061765,
0.164139,0.363052,-0.675076,µm,Spot,Displacement Delta,110,1000718119,2072137,
-0.115463,0.26038,0.398609,µm,Spot,Displacement Delta,111,1000718119,2082289,
-0.32021,0.324123,-0.659054,µm,Spot,Displacement Delta,112,1000718119,2092285,
0.306599,-0.111893,-0.0592995,µm,Spot,Displacement Delta,113,1000718119,2102070,
-1.16822,0.149071,1.6151,µm,Spot,Displacement Delta,114,1000718119,2112646,
-0.140793,-0.13855,-0.198345,µm,Spot,Displacement Delta,115,1000718119,2123164,
0.0647202,-0.412899,0.817493,µm,Spot,Displacement Delta,116,1000718119,2133588,
-0.432487,0.368366,0.249802,µm,Spot,Displacement Delta,117,1000718119,2144099,
0.111725,0.237968,0.221531,µm,Spot,Displacement Delta,118,1000718119,2153973,
0.294453,-0.522282,0.0811806,µm,Spot,Displacement Delta,119,1000718119,2163855,
-0.0183411,-0.396053,-0.296734,µm,Spot,Displacement Delta,120,1000718119,2174392,
-0.0223541,-0.042099,0.17498,µm,Spot,Displacement Delta,121,1000718119,2184982,
-0.0823708,0.192551,1.1169,µm,Spot,Displacement Delta,122,1000718119,2195387,
0.297741,0.196655,0.15543,µm,Spot,Displacement Delta,123,1000718119,2205623,
-0.88073,0.443554,0.512405,µm,Spot,Displacement Delta,124,1000718119,2216065,
-0.949627,0.949032,-0.0639153,µm,Spot,Displacement Delta,125,1000718119,2226456,
-0.526939,0.291473,0.372669,µm,Spot,Displacement Delta,126,1000718119,2236773,
-0.00855637,0.313194,-1.31554,µm,Spot,Displacement Delta,127,1000718119,2248052,
-0.233234,-0.0995941,0.772732,µm,Spot,Displacement Delta,128,1000718119,2257921,
-1.28903,0.147957,0.375805,µm,Spot,Displacement Delta,129,1000718119,2269222,
-1.12629,0.401508,-0.431461,µm,Spot,Displacement Delta,130,1000718119,2279916,
0.493448,-0.388607,0.521275,µm,Spot,Displacement Delta,131,1000718119,2290326,
-2.03876,0.127403,-0.282185,µm,Spot,Displacement Delta,132,1000718119,2300880,
-3.02643,-0.467041,0.145985,µm,Spot,Displacement Delta,133,1000718119,2310823,
-1.15095,-0.0870934,-0.323837,µm,Spot,Displacement Delta,134,1000718119,2321320,
-1.56882,-0.0599709,-0.0850372,µm,Spot,Displacement Delta,135,1000718119,2331960,
-2.92609,-0.171253,-0.459171,µm,Spot,Displacement Delta,136,1000718119,2342601,
-1.46417,0.054287,-0.396065,µm,Spot,Displacement Delta,137,1000718119,2353156,
-0.679035,-0.00575256,-0.903248,µm,Spot,Displacement Delta,138,1000718119,2363970,
1.02918,0.2939,0.999138,µm,Spot,Displacement Delta,139,1000718119,2374549,
0.563686,0.191326,0.0534134,µm,Spot,Displacement Delta,140,1000718119,2384834,
0.582323,-0.0905876,-0.532551,µm,Spot,Displacement Delta,141,1000718119,2395403,
0.475012,-0.131439,0.541576,µm,Spot,Displacement Delta,142,1000718119,2405788,
0.327806,-0.193012,0.0911522,µm,Spot,Displacement Delta,143,1000718119,2416241,
1.54356,0.0910339,-0.596046,µm,Spot,Displacement Delta,144,1000718119,2426830,
1.96312,0.134663,0.836765,µm,Spot,Displacement Delta,145,1000718119,2437296,
1.67423,-0.177315,-0.153561,µm,Spot,Displacement Delta,146,1000718119,2447660,
0.98645,0.484428,-0.665081,µm,Spot,Displacement Delta,147,1000718119,2458875,
1.65336,0.488754,-0.401859,µm,Spot,Displacement Delta,148,1000718119,2469458,
0.899149,0.726486,0.258865,µm,Spot,Displacement Delta,149,1000718119,2479945,
-1.13825,-0.724022,-0.164558,µm,Spot,Displacement Delta,150,1000718119,2490224,
0.863455,0.497131,-0.696495,µm,Spot,Displacement Delta,151,1000718119,2500550,
0.615158,0.551613,0.033371,µm,Spot,Displacement Delta,152,1000718119,2511131,
-0.22134,-0.0149002,-0.0979233,µm,Spot,Displacement Delta,153,1000718119,2521692,
-0.00131607,-0.815399,-0.433556,µm,Spot,Displacement Delta,154,1000718119,2532266,
-0.104097,-1.11819,-0.43573,µm,Spot,Displacement Delta,155,1000718119,2542050,
0.446037,-2.1785,-0.68029,µm,Spot,Displacement Delta,156,1000718119,2552395,
1.09496,-1.09174,-0.31102,µm,Spot,Displacement Delta,157,1000718119,2562836,
0.491558,-0.419006,-0.491005,µm,Spot,Displacement Delta,158,1000718119,2570451,
0.603966,0.0393829,-0.328426,µm,Spot,Displacement Delta,159,1000718119,2580681,
0.575851,-0.196968,0.0783882,µm,Spot,Displacement Delta,160,1000718119,2591050,
0.853855,-0.150234,-0.626646,µm,Spot,Displacement Delta,161,1000718119,2601457,
2.09368,-0.0896721,-0.40951,µm,Spot,Displacement Delta,162,1000718119,2611784,
0.730968,0.029705,-0.146866,µm,Spot,Displacement Delta,163,1000718119,2622358,
-0.0592575,-0.159775,0.643209,µm,Spot,Displacement Delta,164,1000718119,2632495,
-0.866734,0.231678,0.294447,µm,Spot,Displacement Delta,165,1000718119,2642662,
-0.106964,-0.0130615,-0.162851,µm,Spot,Displacement Delta,166,1000718119,2652663,
-0.48428,0.325905,-0.0266628,µm,Spot,Displacement Delta,167,1000718119,2662788,
0.475239,-0.159187,-0.0651512,µm,Spot,Displacement Delta,168,1000718119,2672858,
0.964546,-0.35243,-0.183189,µm,Spot,Displacement Delta,169,1000718119,2683023,
-0.698261,1.10631,0.746235,µm,Spot,Displacement Delta,170,1000718119,2692903,
0.226364,0.0986252,0.0841217,µm,Spot,Displacement Delta,171,1000718119,2702781,
-0.883167,-0.182549,-0.16901,µm,Spot,Displacement Delta,172,1000718119,2712669,
-0.388821,-0.0800323,0.103165,µm,Spot,Displacement Delta,173,1000718119,2722519,
-0.844276,0.221622,0.382408,µm,Spot,Displacement Delta,174,1000718119,2732350,
0.375092,-0.1306,-0.0532875,µm,Spot,Displacement Delta,175,1000718119,2742121,
-0.312557,0.74564,0.00372314,µm,Spot,Displacement Delta,176,1000718119,2751907,
0.428551,-0.777523,-0.0198517,µm,Spot,Displacement Delta,177,1000718119,2761653,
0.133076,0.367744,0.383877,µm,Spot,Displacement Delta,178,1000718119,2773618,
-0.320129,0.300056,0.146847,µm,Spot,Displacement Delta,179,1000718119,2783195,
-0.742096,0.3274,0.240387,µm,Spot,Displacement Delta,180,1000718119,2792794,
0.584869,0.320812,-0.227177,µm,Spot,Displacement Delta,181,1000718119,2802381,
-0.286152,0.361801,-0.219383,µm,Spot,Displacement Delta,182,1000718119,2811962,
-0.676098,-0.406807,0.195354,µm,Spot,Displacement Delta,183,1000718119,2821531,
0.368633,-0.0835037,0.0276566,µm,Spot,Displacement Delta,184,1000718119,2831023,
-0.378742,0.535107,0.464737,µm,Spot,Displacement Delta,185,1000718119,2840562,
-0.00270081,0.793564,-0.26701,µm,Spot,Displacement Delta,186,1000718119,2849598,
-0.147659,0.366459,0.207607,µm,Spot,Displacement Delta,187,1000718119,2858530,
-0.23727,0.179054,0.604805,µm,Spot,Displacement Delta,188,1000718119,2868195,
-0.104652,0.570152,0.101223,µm,Spot,Displacement Delta,189,1000718119,2878351,
-0.656364,0.766083,-0.0369148,µm,Spot,Displacement Delta,190,1000718119,2887837,
-0.660194,0.716682,0.150425,µm,Spot,Displacement Delta,191,1000718119,2897271,
0.938072,0.402885,0.461655,µm,Spot,Displacement Delta,192,1000718119,2906491,
-1.04015,0.884056,0.080162,µm,Spot,Displacement Delta,193,1000718119,2915616,
0.59687,0.122299,0.200863,µm,Spot,Displacement Delta,194,1000718119,2924714,
-0.976292,0.32724,0.0217476,µm,Spot,Displacement Delta,195,1000718119,2933780,
0.150539,-0.0779648,0.0931091,µm,Spot,Displacement Delta,196,1000718119,2942866,
0.0322876,0.0837936,0.364635,µm,Spot,Displacement Delta,197,1000718119,2951908,
-0.0480347,0.0812683,-0.34259,µm,Spot,Displacement Delta,198,1000718119,2960998,
0.471588,-0.0567169,-0.0714684,µm,Spot,Displacement Delta,199,1000718119,2970147,
-0.303345,0.482002,-0.0374947,µm,Spot,Displacement Delta,200,1000718119,2979169,
-0.860056,0.203842,0.507816,µm,Spot,Displacement Delta,201,1000718119,2987958,
0.462313,-0.244591,-0.164467,µm,Spot,Displacement Delta,202,1000718119,2996698,
-0.206596,0.301163,-0.10981,µm,Spot,Displacement Delta,203,1000718119,3005341,
-0.130529,0.241966,0.517265,µm,Spot,Displacement Delta,204,1000718119,3013909,
-0.138557,-0.268578,-0.356361,µm,Spot,Displacement Delta,205,1000718119,3022688,
-0.528625,-0.113068,0.663479,µm,Spot,Displacement Delta,206,1000718119,3031454,
-1.19688,-0.0466537,0.526157,µm,Spot,Displacement Delta,207,1000718119,3040037,
-0.152958,-0.0799637,0.0729942,µm,Spot,Displacement Delta,208,1000718119,3048672,
0.526985,-0.0594406,0.009655,µm,Spot,Displacement Delta,209,1000718119,3057302,
1.13026,0.155861,-1.02462,µm,Spot,Displacement Delta,210,1000718119,3066145,
0.127979,-0.340424,0.508213,µm,Spot,Displacement Delta,211,1000718119,3074223,
0.300541,-0.0698242,-0.256142,µm,Spot,Displacement Delta,212,1000718119,3082234,
0.517515,-0.169067,-0.640358,µm,Spot,Displacement Delta,213,1000718119,3091153,
-0.235115,0.376686,0.38866,µm,Spot,Displacement Delta,214,1000718119,3099739,
-0.824062,0.0280685,-0.103218,µm,Spot,Displacement Delta,215,1000718119,3108570,
0.088583,-0.0447922,0.348415,µm,Spot,Displacement Delta,216,1000718119,3117135,
0.0796547,-0.333908,0.308723,µm,Spot,Displacement Delta,217,1000718119,3125714,
0.579508,0.507568,-0.731892,µm,Spot,Displacement Delta,218,1000718119,3134451,
0.252899,0.0219955,-0.491947,µm,Spot,Displacement Delta,219,1000718119,3143085,
-0.151897,0.207458,0.376522,µm,Spot,Displacement Delta,220,1000718119,3151581,
0.0962791,-0.314987,-0.324677,µm,Spot,Displacement Delta,221,1000718119,3160428,
0.364433,-0.456841,0.576336,µm,Spot,Displacement Delta,222,1000718119,3168632,
0.281261,0.179405,-0.503479,µm,Spot,Displacement Delta,223,1000718119,3176829,
-0.0935707,-0.0425034,0.13023,µm,Spot,Displacement Delta,224,1000718119,3185613,
0.545994,-0.0468369,0.0926971,µm,Spot,Displacement Delta,225,1000718119,3194085,
-0.106869,0.17054,0.328945,µm,Spot,Displacement Delta,226,1000718119,3202702,
-0.24799,-0.0951691,-0.213505,µm,Spot,Displacement Delta,227,1000718119,3211334,
-0.474449,-0.227631,-0.193192,µm,Spot,Displacement Delta,228,1000718119,3220018,
0.0527534,-0.0870209,-0.163288,µm,Spot,Displacement Delta,229,1000718119,3228595,
0.250912,-0.384125,-0.387527,µm,Spot,Displacement Delta,230,1000718119,3237122,
0,0,0,µm,Spot,Displacement Delta,235,1000718119,4648809,
-0.0167274,0.403568,0.532499,µm,Spot,Displacement Delta,236,1000718119,4648810,
0.418427,-0.303596,0,µm,Spot,Displacement Delta,237,1000718119,4648811,
0.045887,0.220375,-0.532499,µm,Spot,Displacement Delta,238,1000718119,4648812,
0.306976,0.421543,0,µm,Spot,Displacement Delta,239,1000718119,4648813,
0.215679,-0.585903,0,µm,Spot,Displacement Delta,240,1000718119,4648814,
0.885639,-0.105824,0,µm,Spot,Displacement Delta,241,1000718119,4648815,
-0.190136,0.182255,-0.532501,µm,Spot,Displacement Delta,242,1000718119,4648816,
-0.184746,0.625874,0.532501,µm,Spot,Displacement Delta,243,1000718119,4648817,
0.184746,-0.625874,-0.532501,µm,Spot,Displacement Delta,244,1000718119,4648818,
-0.536472,-0.299229,0.532501,µm,Spot,Displacement Delta,245,1000718119,4648819,
-0.124344,0.263767,0.532499,µm,Spot,Displacement Delta,246,1000718119,4648820,
0,0,0,µm,Spot,Displacement Delta,389,1000718119,4648963,
0.274414,-0.121765,-0.671616,µm,Spot,Displacement Delta,390,1000718119,4648964,
0.0932922,0.365288,0.74028,µm,Spot,Displacement Delta,391,1000718119,4648965,
