
Time Index
 ==================== 
Time Index,Unit,Category,Time,TrackID,ID,
1,,Spot,1,1000718119,718119,
2,,Spot,2,1000718119,730774,
3,,Spot,3,1000718119,743791,
4,,Spot,4,1000718119,756711,
5,,Spot,5,1000718119,768779,
6,,Spot,6,1000718119,782493,
7,,Spot,7,1000718119,795537,
8,,Spot,8,1000718119,808499,
9,,Spot,9,1000718119,821759,
10,,Spot,10,1000718119,834667,
11,,Spot,11,1000718119,847617,
12,,Spot,12,1000718119,860523,
13,,Spot,13,1000718119,873474,
14,,Spot,14,1000718119,886281,
15,,Spot,15,1000718119,899325,
16,,Spot,16,1000718119,912407,
17,,Spot,17,1000718119,924871,
18,,Spot,18,1000718119,935891,
19,,Spot,19,1000718119,946886,
20,,Spot,20,1000718119,957866,
21,,Spot,21,1000718119,968955,
22,,Spot,22,1000718119,979962,
23,,Spot,23,1000718119,990262,
24,,Spot,24,1000718119,1001227,
25,,Spot,25,1000718119,1012129,
26,,Spot,26,1000718119,1021431,
27,,Spot,27,1000718119,1033878,
28,,Spot,28,1000718119,1046880,
29,,Spot,29,1000718119,1062673,
30,,Spot,30,1000718119,1075614,
31,,Spot,31,1000718119,1088631,
32,,Spot,32,1000718119,1101555,
33,,Spot,33,1000718119,1115305,
34,,Spot,34,1000718119,1128005,
35,,Spot,35,1000718119,1139796,
36,,Spot,36,1000718119,1152693,
37,,Spot,37,1000718119,1165353,
38,,Spot,38,1000718119,1177450,
39,,Spot,39,1000718119,1190519,
40,,Spot,40,1000718119,1203410,
41,,Spot,41,1000718119,1216401,
42,,Spot,42,1000718119,1228874,
43,,Spot,43,1000718119,1241031,
44,,Spot,44,1000718119,1253678,
45,,Spot,45,1000718119,1266099,
46,,Spot,46,1000718119,1278170,
47,,Spot,47,1000718119,1290744,
48,,Spot,48,1000718119,1303639,
49,,Spot,49,1000718119,1316611,
50,,Spot,50,1000718119,1329455,
51,,Spot,51,1000718119,1342246,
52,,Spot,52,1000718119,1355104,
