
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,TrackID,ID,
491.952,,Spot,1,Image 1,1,1000718119,718119,
474.012,,Spot,1,Image 1,2,1000718119,730774,
471.952,,Spot,1,Image 1,3,1000718119,743791,
347.92,,Spot,1,Image 1,4,1000718119,756711,
369.96,,Spot,1,Image 1,5,1000718119,768779,
362.04,,Spot,1,Image 1,6,1000718119,782493,
407.908,,Spot,1,Image 1,7,1000718119,795537,
415.92,,Spot,1,Image 1,8,1000718119,808499,
382.896,,Spot,1,Image 1,9,1000718119,821759,
462,,Spot,1,Image 1,10,1000718119,834667,
413.872,,Spot,1,Image 1,11,1000718119,847617,
415.92,,Spot,1,Image 1,12,1000718119,860523,
468.096,,Spot,1,Image 1,13,1000718119,873474,
428,,Spot,1,Image 1,14,1000718119,886281,
492.016,,Spot,1,Image 1,15,1000718119,899325,
474.16,,Spot,1,Image 1,16,1000718119,912407,
475.872,,Spot,1,Image 1,17,1000718119,924871,
490.076,,Spot,1,Image 1,18,1000718119,935891,
494.016,,Spot,1,Image 1,19,1000718119,946886,
505.94,,Spot,1,Image 1,20,1000718119,957866,
464.028,,Spot,1,Image 1,21,1000718119,968955,
474.124,,Spot,1,Image 1,22,1000718119,979962,
487.972,,Spot,1,Image 1,23,1000718119,990262,
418,,Spot,1,Image 1,24,1000718119,1001227,
396.032,,Spot,1,Image 1,25,1000718119,1012129,
417.968,,Spot,1,Image 1,26,1000718119,1021431,
408.1,,Spot,1,Image 1,27,1000718119,1033878,
382.08,,Spot,1,Image 1,28,1000718119,1046880,
483.072,,Spot,1,Image 1,29,1000718119,1062673,
464.032,,Spot,1,Image 1,30,1000718119,1075614,
544.048,,Spot,1,Image 1,31,1000718119,1088631,
539.92,,Spot,1,Image 1,32,1000718119,1101555,
545.992,,Spot,1,Image 1,33,1000718119,1115305,
535.888,,Spot,1,Image 1,34,1000718119,1128005,
527.992,,Spot,1,Image 1,35,1000718119,1139796,
571.952,,Spot,1,Image 1,36,1000718119,1152693,
557.992,,Spot,1,Image 1,37,1000718119,1165353,
602.148,,Spot,1,Image 1,38,1000718119,1177450,
641.936,,Spot,1,Image 1,39,1000718119,1190519,
673.92,,Spot,1,Image 1,40,1000718119,1203410,
732.2,,Spot,1,Image 1,41,1000718119,1216401,
696.072,,Spot,1,Image 1,42,1000718119,1228874,
717.848,,Spot,1,Image 1,43,1000718119,1241031,
675.1,,Spot,1,Image 1,44,1000718119,1253678,
646.08,,Spot,1,Image 1,45,1000718119,1266099,
636.12,,Spot,1,Image 1,46,1000718119,1278170,
632.096,,Spot,1,Image 1,47,1000718119,1290744,
622.076,,Spot,1,Image 1,48,1000718119,1303639,
601.952,,Spot,1,Image 1,49,1000718119,1316611,
575.92,,Spot,1,Image 1,50,1000718119,1329455,
534.08,,Spot,1,Image 1,51,1000718119,1342246,
553.888,,Spot,1,Image 1,52,1000718119,1355104,
526.032,,Spot,1,Image 1,53,1000718119,1367932,
556.032,,Spot,1,Image 1,54,1000718119,1380743,
521.912,,Spot,1,Image 1,55,1000718119,1393671,
500.976,,Spot,1,Image 1,56,1000718119,1406769,
497.896,,Spot,1,Image 1,57,1000718119,1419492,
515.952,,Spot,1,Image 1,58,1000718119,1431776,
539.92,,Spot,1,Image 1,59,1000718119,1444112,
523.888,,Spot,1,Image 1,60,1000718119,1456749,
556.096,,Spot,1,Image 1,61,1000718119,1469274,
511.992,,Spot,1,Image 1,62,1000718119,1481768,
462.056,,Spot,1,Image 1,63,1000718119,1491861,
447.872,,Spot,1,Image 1,64,1000718119,1505042,
403.904,,Spot,1,Image 1,65,1000718119,1518069,
402.08,,Spot,1,Image 1,66,1000718119,1531105,
399.996,,Spot,1,Image 1,67,1000718119,1544077,
399,,Spot,1,Image 1,68,1000718119,1557208,
426.928,,Spot,1,Image 1,69,1000718119,1570043,
423.96,,Spot,1,Image 1,70,1000718119,1582450,
457.952,,Spot,1,Image 1,71,1000718119,1598493,
453.984,,Spot,1,Image 1,72,1000718119,1611088,
446.068,,Spot,1,Image 1,73,1000718119,1623806,
460.2,,Spot,1,Image 1,74,1000718119,1636871,
