
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,TrackID,ID,
302.017,,Spot,2,Image 1,1,1000718119,718119,
289.36,,Spot,2,Image 1,2,1000718119,730774,
294.364,,Spot,2,Image 1,3,1000718119,743791,
281.571,,Spot,2,Image 1,4,1000718119,756711,
270.211,,Spot,2,Image 1,5,1000718119,768779,
273.624,,Spot,2,Image 1,6,1000718119,782493,
288.788,,Spot,2,Image 1,7,1000718119,795537,
286.967,,Spot,2,Image 1,8,1000718119,808499,
289.612,,Spot,2,Image 1,9,1000718119,821759,
280.7,,Spot,2,Image 1,10,1000718119,834667,
281.058,,Spot,2,Image 1,11,1000718119,847617,
281.789,,Spot,2,Image 1,12,1000718119,860523,
273.7,,Spot,2,Image 1,13,1000718119,873474,
272.555,,Spot,2,Image 1,14,1000718119,886281,
272.183,,Spot,2,Image 1,15,1000718119,899325,
270.582,,Spot,2,Image 1,16,1000718119,912407,
268.874,,Spot,2,Image 1,17,1000718119,924871,
265.507,,Spot,2,Image 1,18,1000718119,935891,
264.751,,Spot,2,Image 1,19,1000718119,946886,
269.154,,Spot,2,Image 1,20,1000718119,957866,
263.604,,Spot,2,Image 1,21,1000718119,968955,
266.43,,Spot,2,Image 1,22,1000718119,979962,
258.472,,Spot,2,Image 1,23,1000718119,990262,
262.732,,Spot,2,Image 1,24,1000718119,1001227,
261.88,,Spot,2,Image 1,25,1000718119,1012129,
264.076,,Spot,2,Image 1,26,1000718119,1021431,
266.53,,Spot,2,Image 1,27,1000718119,1033878,
269.336,,Spot,2,Image 1,28,1000718119,1046880,
258.412,,Spot,2,Image 1,29,1000718119,1062673,
262.916,,Spot,2,Image 1,30,1000718119,1075614,
266,,Spot,2,Image 1,31,1000718119,1088631,
263.924,,Spot,2,Image 1,32,1000718119,1101555,
256.046,,Spot,2,Image 1,33,1000718119,1115305,
263.777,,Spot,2,Image 1,34,1000718119,1128005,
261.333,,Spot,2,Image 1,35,1000718119,1139796,
265.804,,Spot,2,Image 1,36,1000718119,1152693,
263.234,,Spot,2,Image 1,37,1000718119,1165353,
258.963,,Spot,2,Image 1,38,1000718119,1177450,
265.074,,Spot,2,Image 1,39,1000718119,1190519,
263.27,,Spot,2,Image 1,40,1000718119,1203410,
259.486,,Spot,2,Image 1,41,1000718119,1216401,
