
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
48.8084,,Spot,1,Image 1,1,1000000000,0,
49.3545,,Spot,1,Image 1,2,1000000000,1,
37.5366,,Spot,1,Image 1,3,1000000000,2,
37.2744,,Spot,1,Image 1,4,1000000000,3,
36.0673,,Spot,1,Image 1,5,1000000000,4,
38.5841,,Spot,1,Image 1,6,1000000000,5,
38.1523,,Spot,1,Image 1,7,1000000000,6,
37.118,,Spot,1,Image 1,8,1000000000,7,
34.0085,,Spot,1,Image 1,9,1000000000,8,
25.5293,,Spot,1,Image 1,10,1000000000,9,
31.3935,,Spot,1,Image 1,11,1000000000,10,
30.374,,Spot,1,Image 1,12,1000000000,11,
31.6565,,Spot,1,Image 1,13,1000000000,12,
34.7611,,Spot,1,Image 1,14,1000000000,13,
22.1798,,Spot,1,Image 1,15,1000000000,14,
27.7918,,Spot,1,Image 1,16,1000000000,15,
32.3569,,Spot,1,Image 1,17,1000000000,16,
30.3165,,Spot,1,Image 1,18,1000000000,17,
45.2472,,Spot,1,Image 1,19,1000000000,18,
28.797,,Spot,1,Image 1,20,1000000000,19,
24.3044,,Spot,1,Image 1,21,1000000000,20,
31.8742,,Spot,1,Image 1,22,1000000000,21,
51.2244,,Spot,1,Image 1,23,1000000000,22,
37.6194,,Spot,1,Image 1,24,1000000000,23,
35.0741,,Spot,1,Image 1,25,1000000000,24,
59.6439,,Spot,1,Image 1,26,1000000000,25,
22.1032,,Spot,1,Image 1,27,1000000000,26,
23.3925,,Spot,1,Image 1,28,1000000000,27,
37.8936,,Spot,1,Image 1,29,1000000000,28,
30.365,,Spot,1,Image 1,30,1000000000,29,
22.2752,,Spot,1,Image 1,31,1000000000,30,
28.655,,Spot,1,Image 1,32,1000000000,31,
23.1254,,Spot,1,Image 1,33,1000000000,32,
24.2679,,Spot,1,Image 1,34,1000000000,33,
16.4227,,Spot,1,Image 1,35,1000000000,34,
47.9499,,Spot,1,Image 1,36,1000000000,35,
15.197,,Spot,1,Image 1,37,1000000000,36,
15.7219,,Spot,1,Image 1,38,1000000000,37,
17.277,,Spot,1,Image 1,39,1000000000,38,
15.6201,,Spot,1,Image 1,40,1000000000,39,
11.6457,,Spot,1,Image 1,41,1000000000,40,
18.9483,,Spot,1,Image 1,42,1000000000,41,
17.8376,,Spot,1,Image 1,43,1000000000,42,
18.0851,,Spot,1,Image 1,44,1000000000,43,
20.8896,,Spot,1,Image 1,45,1000000000,44,
21.2093,,Spot,1,Image 1,46,1000000000,45,
30.2853,,Spot,1,Image 1,47,1000000000,46,
18.2958,,Spot,1,Image 1,48,1000000000,47,
19.4657,,Spot,1,Image 1,49,1000000000,48,
18.61,,Spot,1,Image 1,50,1000000000,49,
18.7751,,Spot,1,Image 1,51,1000000000,50,
17.5323,,Spot,1,Image 1,52,1000000000,51,
18.5462,,Spot,1,Image 1,53,1000000000,52,
20.0231,,Spot,1,Image 1,54,1000000000,53,
24.5805,,Spot,1,Image 1,55,1000000000,54,
14.8401,,Spot,1,Image 1,56,1000000000,55,
19.3187,,Spot,1,Image 1,57,1000000000,56,
17.9072,,Spot,1,Image 1,58,1000000000,57,
15.5522,,Spot,1,Image 1,59,1000000000,58,
21.1996,,Spot,1,Image 1,60,1000000000,59,
25.9747,,Spot,1,Image 1,61,1000000000,60,
23.7613,,Spot,1,Image 1,62,1000000000,61,
22.9673,,Spot,1,Image 1,63,1000000000,62,
27.9457,,Spot,1,Image 1,64,1000000000,63,
33.1269,,Spot,1,Image 1,65,1000000000,64,
22.7892,,Spot,1,Image 1,66,1000000000,65,
26.1079,,Spot,1,Image 1,67,1000000000,66,
17.7672,,Spot,1,Image 1,68,1000000000,67,
19.4421,,Spot,1,Image 1,69,1000000000,68,
46.0519,,Spot,1,Image 1,70,1000000000,70,
41.9818,,Spot,1,Image 1,71,1000000000,71,
18.9014,,Spot,1,Image 1,72,1000000000,72,
22.3239,,Spot,1,Image 1,73,1000000000,73,
20.5039,,Spot,1,Image 1,74,1000000000,74,
34.04,,Spot,1,Image 1,75,1000000000,75,
30.5624,,Spot,1,Image 1,76,1000000000,76,
27.4841,,Spot,1,Image 1,77,1000000000,77,
28.786,,Spot,1,Image 1,78,1000000000,78,
30.9446,,Spot,1,Image 1,79,1000000000,79,
22.3841,,Spot,1,Image 1,80,1000000000,80,
28.9584,,Spot,1,Image 1,81,1000000000,81,
22.5244,,Spot,1,Image 1,82,1000000000,82,
20.0517,,Spot,1,Image 1,83,1000000000,83,
40.0345,,Spot,1,Image 1,84,1000000000,84,
24.8282,,Spot,1,Image 1,85,1000000000,85,
20.8751,,Spot,1,Image 1,86,1000000000,86,
16.8655,,Spot,1,Image 1,87,1000000000,87,
22.9219,,Spot,1,Image 1,88,1000000000,88,
37.1402,,Spot,1,Image 1,89,1000000000,89,
35.0857,,Spot,1,Image 1,90,1000000000,90,
41.321,,Spot,1,Image 1,91,1000000000,91,
27.3526,,Spot,1,Image 1,92,1000000000,92,
29.3249,,Spot,1,Image 1,93,1000000000,93,
34.2427,,Spot,1,Image 1,94,1000000000,94,
25.4268,,Spot,1,Image 1,95,1000000000,95,
25.0698,,Spot,1,Image 1,96,1000000000,96,
21.6483,,Spot,1,Image 1,97,1000000000,97,
23.1488,,Spot,1,Image 1,98,1000000000,98,
34.6684,,Spot,1,Image 1,99,1000000000,99,
45.5775,,Spot,1,Image 1,100,1000000000,100,
45.1462,,Spot,1,Image 1,101,1000000000,101,
39.7255,,Spot,1,Image 1,102,1000000000,102,
25.165,,Spot,1,Image 1,103,1000000000,103,
32.1891,,Spot,1,Image 1,104,1000000000,104,
27.6646,,Spot,1,Image 1,105,1000000000,105,
28.1761,,Spot,1,Image 1,106,1000000000,106,
37.8997,,Spot,1,Image 1,107,1000000000,107,
27.3231,,Spot,1,Image 1,108,1000000000,108,
40.9665,,Spot,1,Image 1,109,1000000000,109,
31.6436,,Spot,1,Image 1,110,1000000000,110,
39.2202,,Spot,1,Image 1,111,1000000000,111,
28.5037,,Spot,1,Image 1,112,1000000000,112,
27.126,,Spot,1,Image 1,113,1000000000,113,
38.3958,,Spot,1,Image 1,114,1000000000,114,
18.9415,,Spot,1,Image 1,115,1000000000,115,
29.7269,,Spot,1,Image 1,116,1000000000,116,
30.3044,,Spot,1,Image 1,117,1000000000,117,
31.7267,,Spot,1,Image 1,118,1000000000,118,
22.2972,,Spot,1,Image 1,119,1000000000,119,
37.7832,,Spot,1,Image 1,120,1000000000,120,
31.7132,,Spot,1,Image 1,121,1000000000,121,
33.6222,,Spot,1,Image 1,122,1000000000,122,
37.8725,,Spot,1,Image 1,123,1000000000,123,
30.8767,,Spot,1,Image 1,124,1000000000,124,
17.0141,,Spot,1,Image 1,125,1000000000,125,
19.4978,,Spot,1,Image 1,126,1000000000,126,
26.4193,,Spot,1,Image 1,127,1000000000,127,
25.6638,,Spot,1,Image 1,128,1000000000,128,
24.7749,,Spot,1,Image 1,129,1000000000,129,
23.4297,,Spot,1,Image 1,130,1000000000,130,
34.6708,,Spot,1,Image 1,131,1000000000,131,
39.1067,,Spot,1,Image 1,132,1000000000,132,
21.1481,,Spot,1,Image 1,133,1000000000,133,
32.4475,,Spot,1,Image 1,134,1000000000,134,
22.0444,,Spot,1,Image 1,135,1000000000,135,
20.4288,,Spot,1,Image 1,136,1000000000,136,
24.8632,,Spot,1,Image 1,137,1000000000,137,
23.661,,Spot,1,Image 1,138,1000000000,138,
37.6311,,Spot,1,Image 1,139,1000000000,139,
