
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,TrackID,ID,
25.0345,µm,Spot,Image 1,305,1000000000,306,
24.7071,µm,Spot,Image 1,306,1000000000,307,
23.019,µm,Spot,Image 1,307,1000000000,308,
23.9392,µm,Spot,Image 1,308,1000000000,309,
25.0587,µm,Spot,Image 1,309,1000000000,310,
25.155,µm,Spot,Image 1,310,1000000000,311,
25.2842,µm,Spot,Image 1,311,1000000000,312,
26.1406,µm,Spot,Image 1,312,1000000000,313,
24.658,µm,Spot,Image 1,313,1000000000,314,
25.7366,µm,Spot,Image 1,314,1000000000,315,
26.1194,µm,Spot,Image 1,315,1000000000,316,
25.9447,µm,Spot,Image 1,316,1000000000,317,
25.5608,µm,Spot,Image 1,317,1000000000,318,
24.9632,µm,Spot,Image 1,318,1000000000,319,
25.6492,µm,Spot,Image 1,319,1000000000,320,
26.8995,µm,Spot,Image 1,320,1000000000,321,
27.4605,µm,Spot,Image 1,321,1000000000,322,
27.7495,µm,Spot,Image 1,322,1000000000,323,
26.964,µm,Spot,Image 1,323,1000000000,324,
26.9177,µm,Spot,Image 1,324,1000000000,325,
26.1732,µm,Spot,Image 1,325,1000000000,326,
26.5174,µm,Spot,Image 1,326,1000000000,327,
25.668,µm,Spot,Image 1,327,1000000000,328,
26.3629,µm,Spot,Image 1,328,1000000000,329,
27.1943,µm,Spot,Image 1,329,1000000000,330,
27.2987,µm,Spot,Image 1,330,1000000000,331,
26.6431,µm,Spot,Image 1,331,1000000000,332,
26.1974,µm,Spot,Image 1,332,1000000000,333,
25.6002,µm,Spot,Image 1,333,1000000000,334,
24.8272,µm,Spot,Image 1,334,1000000000,335,
23.7251,µm,Spot,Image 1,335,1000000000,336,
23.2844,µm,Spot,Image 1,336,1000000000,337,
23.2603,µm,Spot,Image 1,337,1000000000,338,
24.2556,µm,Spot,Image 1,338,1000000000,339,
24.0925,µm,Spot,Image 1,339,1000000000,340,
22.8382,µm,Spot,Image 1,340,1000000000,341,
22.9383,µm,Spot,Image 1,341,1000000000,342,
23.0877,µm,Spot,Image 1,342,1000000000,343,
22.6348,µm,Spot,Image 1,343,1000000000,344,
23.8328,µm,Spot,Image 1,344,1000000000,345,
25.2275,µm,Spot,Image 1,345,1000000000,346,
25.881,µm,Spot,Image 1,346,1000000000,347,
26.3529,µm,Spot,Image 1,347,1000000000,348,
25.8038,µm,Spot,Image 1,348,1000000000,349,
27.3226,µm,Spot,Image 1,349,1000000000,350,
26.6205,µm,Spot,Image 1,350,1000000000,351,
26.2179,µm,Spot,Image 1,351,1000000000,352,
26.2959,µm,Spot,Image 1,352,1000000000,353,
25.7388,µm,Spot,Image 1,353,1000000000,354,
25.3692,µm,Spot,Image 1,354,1000000000,355,
26.2983,µm,Spot,Image 1,355,1000000000,356,
25.9171,µm,Spot,Image 1,356,1000000000,357,
26.1239,µm,Spot,Image 1,357,1000000000,358,
25.7091,µm,Spot,Image 1,358,1000000000,359,
24.8935,µm,Spot,Image 1,359,1000000000,361,
25.3943,µm,Spot,Image 1,360,1000000000,362,
25.2098,µm,Spot,Image 1,361,1000000000,363,
26.6524,µm,Spot,Image 1,362,1000000000,364,
26.3329,µm,Spot,Image 1,363,1000000000,365,
26.3876,µm,Spot,Image 1,364,1000000000,366,
27.032,µm,Spot,Image 1,365,1000000000,367,
26.8326,µm,Spot,Image 1,366,1000000000,368,
27.3608,µm,Spot,Image 1,367,1000000000,369,
26.2435,µm,Spot,Image 1,368,1000000000,370,
26.8233,µm,Spot,Image 1,369,1000000000,371,
26.8643,µm,Spot,Image 1,370,1000000000,372,
26.6564,µm,Spot,Image 1,371,1000000000,373,
26.3622,µm,Spot,Image 1,372,1000000000,374,
24.9701,µm,Spot,Image 1,373,1000000000,375,
26.3576,µm,Spot,Image 1,374,1000000000,376,
26.2323,µm,Spot,Image 1,375,1000000000,377,
26.496,µm,Spot,Image 1,376,1000000000,378,
26.94,µm,Spot,Image 1,377,1000000000,379,
26.8233,µm,Spot,Image 1,378,1000000000,380,
25.9029,µm,Spot,Image 1,379,1000000000,381,
26.842,µm,Spot,Image 1,380,1000000000,382,
26.4713,µm,Spot,Image 1,381,1000000000,383,
26.2472,µm,Spot,Image 1,382,1000000000,384,
25.7376,µm,Spot,Image 1,383,1000000000,385,
25.9133,µm,Spot,Image 1,384,1000000000,386,
25.8286,µm,Spot,Image 1,385,1000000000,387,
25.7316,µm,Spot,Image 1,386,1000000000,388,
26.1718,µm,Spot,Image 1,387,1000000000,389,
26.4459,µm,Spot,Image 1,388,1000000000,390,
26.1069,µm,Spot,Image 1,389,1000000000,391,
25.9258,µm,Spot,Image 1,390,1000000000,392,
25.6665,µm,Spot,Image 1,391,1000000000,393,
25.4079,µm,Spot,Image 1,392,1000000000,394,
25.5244,µm,Spot,Image 1,393,1000000000,395,
25.738,µm,Spot,Image 1,394,1000000000,396,
25.3711,µm,Spot,Image 1,395,1000000000,397,
25.6173,µm,Spot,Image 1,396,1000000000,398,
25.847,µm,Spot,Image 1,397,1000000000,399,
25.9029,µm,Spot,Image 1,398,1000000000,400,
26.68,µm,Spot,Image 1,399,1000000000,401,
26.4713,µm,Spot,Image 1,400,1000000000,402,
26.4528,µm,Spot,Image 1,401,1000000000,403,
26.0643,µm,Spot,Image 1,402,1000000000,404,
26.2194,µm,Spot,Image 1,403,1000000000,405,
25.6803,µm,Spot,Image 1,404,1000000000,406,
25.9297,µm,Spot,Image 1,405,1000000000,407,
