
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,TrackID,ID,
218,,Spot,3,Image 1,1,1000000000,0,
215,,Spot,3,Image 1,2,1000000000,1,
226,,Spot,3,Image 1,3,1000000000,2,
228,,Spot,3,Image 1,4,1000000000,3,
218,,Spot,3,Image 1,5,1000000000,4,
219,,Spot,3,Image 1,6,1000000000,5,
226,,Spot,3,Image 1,7,1000000000,6,
205,,Spot,3,Image 1,8,1000000000,7,
223,,Spot,3,Image 1,9,1000000000,8,
217,,Spot,3,Image 1,10,1000000000,9,
225,,Spot,3,Image 1,11,1000000000,10,
219,,Spot,3,Image 1,12,1000000000,11,
211,,Spot,3,Image 1,13,1000000000,12,
221,,Spot,3,Image 1,14,1000000000,13,
214,,Spot,3,Image 1,15,1000000000,14,
215,,Spot,3,Image 1,16,1000000000,15,
217,,Spot,3,Image 1,17,1000000000,16,
218,,Spot,3,Image 1,18,1000000000,17,
219,,Spot,3,Image 1,19,1000000000,18,
215,,Spot,3,Image 1,20,1000000000,19,
226,,Spot,3,Image 1,21,1000000000,20,
220,,Spot,3,Image 1,22,1000000000,21,
210,,Spot,3,Image 1,23,1000000000,22,
219,,Spot,3,Image 1,24,1000000000,23,
218,,Spot,3,Image 1,25,1000000000,24,
221,,Spot,3,Image 1,26,1000000000,25,
212,,Spot,3,Image 1,27,1000000000,26,
215,,Spot,3,Image 1,28,1000000000,27,
208,,Spot,3,Image 1,29,1000000000,28,
215,,Spot,3,Image 1,30,1000000000,29,
207,,Spot,3,Image 1,31,1000000000,30,
210,,Spot,3,Image 1,32,1000000000,31,
203,,Spot,3,Image 1,33,1000000000,32,
207,,Spot,3,Image 1,34,1000000000,33,
219,,Spot,3,Image 1,35,1000000000,34,
223,,Spot,3,Image 1,36,1000000000,35,
205,,Spot,3,Image 1,37,1000000000,36,
208,,Spot,3,Image 1,38,1000000000,37,
212,,Spot,3,Image 1,39,1000000000,38,
204,,Spot,3,Image 1,40,1000000000,39,
214,,Spot,3,Image 1,41,1000000000,40,
212,,Spot,3,Image 1,42,1000000000,41,
196,,Spot,3,Image 1,43,1000000000,42,
211,,Spot,3,Image 1,44,1000000000,43,
208,,Spot,3,Image 1,45,1000000000,44,
195,,Spot,3,Image 1,46,1000000000,45,
207,,Spot,3,Image 1,47,1000000000,46,
208,,Spot,3,Image 1,48,1000000000,47,
209,,Spot,3,Image 1,49,1000000000,48,
211,,Spot,3,Image 1,50,1000000000,49,
213,,Spot,3,Image 1,51,1000000000,50,
208,,Spot,3,Image 1,52,1000000000,51,
215,,Spot,3,Image 1,53,1000000000,52,
207,,Spot,3,Image 1,54,1000000000,53,
203,,Spot,3,Image 1,55,1000000000,54,
213,,Spot,3,Image 1,56,1000000000,55,
210,,Spot,3,Image 1,57,1000000000,56,
216,,Spot,3,Image 1,58,1000000000,57,
217,,Spot,3,Image 1,59,1000000000,58,
205,,Spot,3,Image 1,60,1000000000,59,
205,,Spot,3,Image 1,61,1000000000,60,
203,,Spot,3,Image 1,62,1000000000,61,
207,,Spot,3,Image 1,63,1000000000,62,
206,,Spot,3,Image 1,64,1000000000,63,
210,,Spot,3,Image 1,65,1000000000,64,
198,,Spot,3,Image 1,66,1000000000,65,
209,,Spot,3,Image 1,67,1000000000,66,
206,,Spot,3,Image 1,68,1000000000,67,
209,,Spot,3,Image 1,69,1000000000,68,
207,,Spot,3,Image 1,70,1000000000,70,
206,,Spot,3,Image 1,71,1000000000,71,
202,,Spot,3,Image 1,72,1000000000,72,
200,,Spot,3,Image 1,73,1000000000,73,
204,,Spot,3,Image 1,74,1000000000,74,
211,,Spot,3,Image 1,75,1000000000,75,
218,,Spot,3,Image 1,76,1000000000,76,
202,,Spot,3,Image 1,77,1000000000,77,
211,,Spot,3,Image 1,78,1000000000,78,
218,,Spot,3,Image 1,79,1000000000,79,
205,,Spot,3,Image 1,80,1000000000,80,
212,,Spot,3,Image 1,81,1000000000,81,
212,,Spot,3,Image 1,82,1000000000,82,
210,,Spot,3,Image 1,83,1000000000,83,
206,,Spot,3,Image 1,84,1000000000,84,
209,,Spot,3,Image 1,85,1000000000,85,
209,,Spot,3,Image 1,86,1000000000,86,
215,,Spot,3,Image 1,87,1000000000,87,
209,,Spot,3,Image 1,88,1000000000,88,
216,,Spot,3,Image 1,89,1000000000,89,
214,,Spot,3,Image 1,90,1000000000,90,
221,,Spot,3,Image 1,91,1000000000,91,
209,,Spot,3,Image 1,92,1000000000,92,
209,,Spot,3,Image 1,93,1000000000,93,
209,,Spot,3,Image 1,94,1000000000,94,
220,,Spot,3,Image 1,95,1000000000,95,
211,,Spot,3,Image 1,96,1000000000,96,
211,,Spot,3,Image 1,97,1000000000,97,
212,,Spot,3,Image 1,98,1000000000,98,
213,,Spot,3,Image 1,99,1000000000,99,
193,,Spot,3,Image 1,100,1000000000,100,
214,,Spot,3,Image 1,101,1000000000,101,
216,,Spot,3,Image 1,102,1000000000,102,
204,,Spot,3,Image 1,103,1000000000,103,
220,,Spot,3,Image 1,104,1000000000,104,
217,,Spot,3,Image 1,105,1000000000,105,
203,,Spot,3,Image 1,106,1000000000,106,
213,,Spot,3,Image 1,107,1000000000,107,
216,,Spot,3,Image 1,108,1000000000,108,
225,,Spot,3,Image 1,109,1000000000,109,
205,,Spot,3,Image 1,110,1000000000,110,
210,,Spot,3,Image 1,111,1000000000,111,
215,,Spot,3,Image 1,112,1000000000,112,
228,,Spot,3,Image 1,113,1000000000,113,
210,,Spot,3,Image 1,114,1000000000,114,
229,,Spot,3,Image 1,115,1000000000,115,
208,,Spot,3,Image 1,116,1000000000,116,
219,,Spot,3,Image 1,117,1000000000,117,
200,,Spot,3,Image 1,118,1000000000,118,
200,,Spot,3,Image 1,119,1000000000,119,
219,,Spot,3,Image 1,120,1000000000,120,
209,,Spot,3,Image 1,121,1000000000,121,
207,,Spot,3,Image 1,122,1000000000,122,
204,,Spot,3,Image 1,123,1000000000,123,
196,,Spot,3,Image 1,124,1000000000,124,
212,,Spot,3,Image 1,125,1000000000,125,
208,,Spot,3,Image 1,126,1000000000,126,
205,,Spot,3,Image 1,127,1000000000,127,
215,,Spot,3,Image 1,128,1000000000,128,
212,,Spot,3,Image 1,129,1000000000,129,
210,,Spot,3,Image 1,130,1000000000,130,
211,,Spot,3,Image 1,131,1000000000,131,
212,,Spot,3,Image 1,132,1000000000,132,
204,,Spot,3,Image 1,133,1000000000,133,
212,,Spot,3,Image 1,134,1000000000,134,
202,,Spot,3,Image 1,135,1000000000,135,
202,,Spot,3,Image 1,136,1000000000,136,
206,,Spot,3,Image 1,137,1000000000,137,
213,,Spot,3,Image 1,138,1000000000,138,
205,,Spot,3,Image 1,139,1000000000,139,
210,,Spot,3,Image 1,140,1000000000,140,
212,,Spot,3,Image 1,141,1000000000,141,
208,,Spot,3,Image 1,142,1000000000,142,
224,,Spot,3,Image 1,143,1000000000,143,
225,,Spot,3,Image 1,144,1000000000,144,
213,,Spot,3,Image 1,145,1000000000,145,
219,,Spot,3,Image 1,146,1000000000,146,
202,,Spot,3,Image 1,147,1000000000,147,
214,,Spot,3,Image 1,148,1000000000,148,
211,,Spot,3,Image 1,149,1000000000,149,
213,,Spot,3,Image 1,150,1000000000,150,
205,,Spot,3,Image 1,151,1000000000,151,
198,,Spot,3,Image 1,152,1000000000,152,
209,,Spot,3,Image 1,153,1000000000,153,
212,,Spot,3,Image 1,154,1000000000,154,
211,,Spot,3,Image 1,155,1000000000,155,
204,,Spot,3,Image 1,156,1000000000,156,
206,,Spot,3,Image 1,157,1000000000,157,
209,,Spot,3,Image 1,158,1000000000,158,
211,,Spot,3,Image 1,159,1000000000,159,
204,,Spot,3,Image 1,160,1000000000,160,
203,,Spot,3,Image 1,161,1000000000,161,
209,,Spot,3,Image 1,162,1000000000,162,
202,,Spot,3,Image 1,163,1000000000,163,
210,,Spot,3,Image 1,164,1000000000,164,
204,,Spot,3,Image 1,165,1000000000,165,
210,,Spot,3,Image 1,166,1000000000,166,
211,,Spot,3,Image 1,167,1000000000,167,
208,,Spot,3,Image 1,168,1000000000,168,
198,,Spot,3,Image 1,169,1000000000,169,
220,,Spot,3,Image 1,170,1000000000,170,
213,,Spot,3,Image 1,171,1000000000,171,
204,,Spot,3,Image 1,172,1000000000,172,
215,,Spot,3,Image 1,173,1000000000,173,
203,,Spot,3,Image 1,174,1000000000,174,
210,,Spot,3,Image 1,175,1000000000,175,
209,,Spot,3,Image 1,176,1000000000,176,
218,,Spot,3,Image 1,177,1000000000,177,
213,,Spot,3,Image 1,178,1000000000,178,
204,,Spot,3,Image 1,179,1000000000,179,
212,,Spot,3,Image 1,180,1000000000,180,
215,,Spot,3,Image 1,181,1000000000,181,
210,,Spot,3,Image 1,182,1000000000,182,
216,,Spot,3,Image 1,183,1000000000,183,
221,,Spot,3,Image 1,184,1000000000,184,
214,,Spot,3,Image 1,185,1000000000,185,
211,,Spot,3,Image 1,186,1000000000,186,
216,,Spot,3,Image 1,187,1000000000,187,
207,,Spot,3,Image 1,188,1000000000,188,
216,,Spot,3,Image 1,189,1000000000,189,
212,,Spot,3,Image 1,190,1000000000,190,
216,,Spot,3,Image 1,191,1000000000,191,
212,,Spot,3,Image 1,192,1000000000,192,
207,,Spot,3,Image 1,193,1000000000,193,
208,,Spot,3,Image 1,194,1000000000,194,
214,,Spot,3,Image 1,195,1000000000,195,
203,,Spot,3,Image 1,196,1000000000,196,
208,,Spot,3,Image 1,197,1000000000,197,
204,,Spot,3,Image 1,198,1000000000,198,
214,,Spot,3,Image 1,199,1000000000,199,
209,,Spot,3,Image 1,200,1000000000,200,
202,,Spot,3,Image 1,201,1000000000,201,
210,,Spot,3,Image 1,202,1000000000,202,
203,,Spot,3,Image 1,203,1000000000,203,
215,,Spot,3,Image 1,204,1000000000,204,
201,,Spot,3,Image 1,205,1000000000,205,
209,,Spot,3,Image 1,206,1000000000,206,
204,,Spot,3,Image 1,207,1000000000,207,
201,,Spot,3,Image 1,208,1000000000,208,
213,,Spot,3,Image 1,209,1000000000,209,
202,,Spot,3,Image 1,210,1000000000,210,
202,,Spot,3,Image 1,211,1000000000,211,
206,,Spot,3,Image 1,212,1000000000,212,
208,,Spot,3,Image 1,213,1000000000,213,
205,,Spot,3,Image 1,214,1000000000,214,
210,,Spot,3,Image 1,215,1000000000,215,
216,,Spot,3,Image 1,216,1000000000,216,
213,,Spot,3,Image 1,217,1000000000,217,
210,,Spot,3,Image 1,218,1000000000,218,
209,,Spot,3,Image 1,219,1000000000,219,
202,,Spot,3,Image 1,220,1000000000,220,
186,,Spot,3,Image 1,221,1000000000,221,
209,,Spot,3,Image 1,222,1000000000,222,
206,,Spot,3,Image 1,223,1000000000,223,
205,,Spot,3,Image 1,224,1000000000,224,
216,,Spot,3,Image 1,225,1000000000,225,
204,,Spot,3,Image 1,226,1000000000,226,
207,,Spot,3,Image 1,227,1000000000,228,
211,,Spot,3,Image 1,228,1000000000,229,
203,,Spot,3,Image 1,229,1000000000,230,
210,,Spot,3,Image 1,230,1000000000,231,
209,,Spot,3,Image 1,231,1000000000,232,
207,,Spot,3,Image 1,232,1000000000,233,
205,,Spot,3,Image 1,233,1000000000,234,
203,,Spot,3,Image 1,234,1000000000,235,
204,,Spot,3,Image 1,235,1000000000,236,
205,,Spot,3,Image 1,236,1000000000,237,
215,,Spot,3,Image 1,237,1000000000,238,
219,,Spot,3,Image 1,238,1000000000,239,
219,,Spot,3,Image 1,239,1000000000,240,
219,,Spot,3,Image 1,240,1000000000,241,
213,,Spot,3,Image 1,241,1000000000,242,
210,,Spot,3,Image 1,242,1000000000,243,
212,,Spot,3,Image 1,243,1000000000,244,
219,,Spot,3,Image 1,244,1000000000,245,
208,,Spot,3,Image 1,245,1000000000,246,
211,,Spot,3,Image 1,246,1000000000,247,
203,,Spot,3,Image 1,247,1000000000,248,
210,,Spot,3,Image 1,248,1000000000,249,
206,,Spot,3,Image 1,249,1000000000,250,
205,,Spot,3,Image 1,250,1000000000,251,
207,,Spot,3,Image 1,251,1000000000,252,
