
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
1,1,1,µm,Spot,Diameter,1,1000000000,0,
1,1,1,µm,Spot,Diameter,2,1000000000,1,
1,1,1,µm,Spot,Diameter,3,1000000000,2,
1,1,1,µm,Spot,Diameter,4,1000000000,3,
1,1,1,µm,Spot,Diameter,5,1000000000,4,
1,1,1,µm,Spot,Diameter,6,1000000000,5,
1,1,1,µm,Spot,Diameter,7,1000000000,6,
1,1,1,µm,Spot,Diameter,8,1000000000,7,
1,1,1,µm,Spot,Diameter,9,1000000000,8,
1,1,1,µm,Spot,Diameter,10,1000000000,9,
1,1,1,µm,Spot,Diameter,11,1000000000,10,
1,1,1,µm,Spot,Diameter,12,1000000000,11,
1,1,1,µm,Spot,Diameter,13,1000000000,12,
1,1,1,µm,Spot,Diameter,14,1000000000,13,
1,1,1,µm,Spot,Diameter,15,1000000000,14,
1,1,1,µm,Spot,Diameter,16,1000000000,15,
1,1,1,µm,Spot,Diameter,17,1000000000,16,
1,1,1,µm,Spot,Diameter,18,1000000000,17,
1,1,1,µm,Spot,Diameter,19,1000000000,18,
1,1,1,µm,Spot,Diameter,20,1000000000,19,
1,1,1,µm,Spot,Diameter,21,1000000000,20,
1,1,1,µm,Spot,Diameter,22,1000000000,21,
1,1,1,µm,Spot,Diameter,23,1000000000,22,
1,1,1,µm,Spot,Diameter,24,1000000000,23,
1,1,1,µm,Spot,Diameter,25,1000000000,24,
1,1,1,µm,Spot,Diameter,26,1000000000,25,
1,1,1,µm,Spot,Diameter,27,1000000000,26,
1,1,1,µm,Spot,Diameter,28,1000000000,27,
1,1,1,µm,Spot,Diameter,29,1000000000,28,
1,1,1,µm,Spot,Diameter,30,1000000000,29,
1,1,1,µm,Spot,Diameter,31,1000000000,30,
1,1,1,µm,Spot,Diameter,32,1000000000,31,
1,1,1,µm,Spot,Diameter,33,1000000000,32,
1,1,1,µm,Spot,Diameter,34,1000000000,33,
1,1,1,µm,Spot,Diameter,35,1000000000,34,
1,1,1,µm,Spot,Diameter,36,1000000000,35,
1,1,1,µm,Spot,Diameter,37,1000000000,36,
1,1,1,µm,Spot,Diameter,38,1000000000,37,
1,1,1,µm,Spot,Diameter,39,1000000000,38,
1,1,1,µm,Spot,Diameter,40,1000000000,39,
1,1,1,µm,Spot,Diameter,41,1000000000,40,
1,1,1,µm,Spot,Diameter,42,1000000000,41,
1,1,1,µm,Spot,Diameter,43,1000000000,42,
1,1,1,µm,Spot,Diameter,44,1000000000,43,
1,1,1,µm,Spot,Diameter,45,1000000000,44,
1,1,1,µm,Spot,Diameter,46,1000000000,45,
1,1,1,µm,Spot,Diameter,47,1000000000,46,
1,1,1,µm,Spot,Diameter,48,1000000000,47,
1,1,1,µm,Spot,Diameter,49,1000000000,48,
1,1,1,µm,Spot,Diameter,50,1000000000,49,
1,1,1,µm,Spot,Diameter,51,1000000000,50,
1,1,1,µm,Spot,Diameter,52,1000000000,51,
1,1,1,µm,Spot,Diameter,53,1000000000,52,
1,1,1,µm,Spot,Diameter,54,1000000000,53,
1,1,1,µm,Spot,Diameter,55,1000000000,54,
1,1,1,µm,Spot,Diameter,56,1000000000,55,
1,1,1,µm,Spot,Diameter,57,1000000000,56,
1,1,1,µm,Spot,Diameter,58,1000000000,57,
1,1,1,µm,Spot,Diameter,59,1000000000,58,
1,1,1,µm,Spot,Diameter,60,1000000000,59,
1,1,1,µm,Spot,Diameter,61,1000000000,60,
1,1,1,µm,Spot,Diameter,62,1000000000,61,
1,1,1,µm,Spot,Diameter,63,1000000000,62,
1,1,1,µm,Spot,Diameter,64,1000000000,63,
1,1,1,µm,Spot,Diameter,65,1000000000,64,
1,1,1,µm,Spot,Diameter,66,1000000000,65,
1,1,1,µm,Spot,Diameter,67,1000000000,66,
1,1,1,µm,Spot,Diameter,68,1000000000,67,
1,1,1,µm,Spot,Diameter,69,1000000000,68,
1,1,1,µm,Spot,Diameter,70,1000000000,70,
1,1,1,µm,Spot,Diameter,71,1000000000,71,
1,1,1,µm,Spot,Diameter,72,1000000000,72,
1,1,1,µm,Spot,Diameter,73,1000000000,73,
1,1,1,µm,Spot,Diameter,74,1000000000,74,
1,1,1,µm,Spot,Diameter,75,1000000000,75,
1,1,1,µm,Spot,Diameter,76,1000000000,76,
1,1,1,µm,Spot,Diameter,77,1000000000,77,
1,1,1,µm,Spot,Diameter,78,1000000000,78,
1,1,1,µm,Spot,Diameter,79,1000000000,79,
1,1,1,µm,Spot,Diameter,80,1000000000,80,
1,1,1,µm,Spot,Diameter,81,1000000000,81,
1,1,1,µm,Spot,Diameter,82,1000000000,82,
1,1,1,µm,Spot,Diameter,83,1000000000,83,
1,1,1,µm,Spot,Diameter,84,1000000000,84,
1,1,1,µm,Spot,Diameter,85,1000000000,85,
1,1,1,µm,Spot,Diameter,86,1000000000,86,
1,1,1,µm,Spot,Diameter,87,1000000000,87,
1,1,1,µm,Spot,Diameter,88,1000000000,88,
1,1,1,µm,Spot,Diameter,89,1000000000,89,
1,1,1,µm,Spot,Diameter,90,1000000000,90,
1,1,1,µm,Spot,Diameter,91,1000000000,91,
1,1,1,µm,Spot,Diameter,92,1000000000,92,
1,1,1,µm,Spot,Diameter,93,1000000000,93,
1,1,1,µm,Spot,Diameter,94,1000000000,94,
1,1,1,µm,Spot,Diameter,95,1000000000,95,
1,1,1,µm,Spot,Diameter,96,1000000000,96,
1,1,1,µm,Spot,Diameter,97,1000000000,97,
1,1,1,µm,Spot,Diameter,98,1000000000,98,
1,1,1,µm,Spot,Diameter,99,1000000000,99,
1,1,1,µm,Spot,Diameter,100,1000000000,100,
1,1,1,µm,Spot,Diameter,101,1000000000,101,
1,1,1,µm,Spot,Diameter,102,1000000000,102,
1,1,1,µm,Spot,Diameter,103,1000000000,103,
1,1,1,µm,Spot,Diameter,104,1000000000,104,
1,1,1,µm,Spot,Diameter,105,1000000000,105,
1,1,1,µm,Spot,Diameter,106,1000000000,106,
1,1,1,µm,Spot,Diameter,107,1000000000,107,
1,1,1,µm,Spot,Diameter,108,1000000000,108,
1,1,1,µm,Spot,Diameter,109,1000000000,109,
1,1,1,µm,Spot,Diameter,110,1000000000,110,
1,1,1,µm,Spot,Diameter,111,1000000000,111,
1,1,1,µm,Spot,Diameter,112,1000000000,112,
1,1,1,µm,Spot,Diameter,113,1000000000,113,
1,1,1,µm,Spot,Diameter,114,1000000000,114,
1,1,1,µm,Spot,Diameter,115,1000000000,115,
1,1,1,µm,Spot,Diameter,116,1000000000,116,
1,1,1,µm,Spot,Diameter,117,1000000000,117,
1,1,1,µm,Spot,Diameter,118,1000000000,118,
1,1,1,µm,Spot,Diameter,119,1000000000,119,
1,1,1,µm,Spot,Diameter,120,1000000000,120,
1,1,1,µm,Spot,Diameter,121,1000000000,121,
1,1,1,µm,Spot,Diameter,122,1000000000,122,
1,1,1,µm,Spot,Diameter,123,1000000000,123,
1,1,1,µm,Spot,Diameter,124,1000000000,124,
1,1,1,µm,Spot,Diameter,125,1000000000,125,
1,1,1,µm,Spot,Diameter,126,1000000000,126,
1,1,1,µm,Spot,Diameter,127,1000000000,127,
1,1,1,µm,Spot,Diameter,128,1000000000,128,
1,1,1,µm,Spot,Diameter,129,1000000000,129,
1,1,1,µm,Spot,Diameter,130,1000000000,130,
1,1,1,µm,Spot,Diameter,131,1000000000,131,
1,1,1,µm,Spot,Diameter,132,1000000000,132,
1,1,1,µm,Spot,Diameter,133,1000000000,133,
1,1,1,µm,Spot,Diameter,134,1000000000,134,
1,1,1,µm,Spot,Diameter,135,1000000000,135,
1,1,1,µm,Spot,Diameter,136,1000000000,136,
1,1,1,µm,Spot,Diameter,137,1000000000,137,
1,1,1,µm,Spot,Diameter,138,1000000000,138,
