
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
0,,Spot,1,1000000000,0,
1.74705,,Spot,2,1000000000,1,
1.6687,,Spot,3,1000000000,2,
2.03034,,Spot,4,1000000000,3,
1.59446,,Spot,5,1000000000,4,
2.02086,,Spot,6,1000000000,5,
2.10939,,Spot,7,1000000000,6,
2.72894,,Spot,8,1000000000,7,
1.95218,,Spot,9,1000000000,8,
1.69563,,Spot,10,1000000000,9,
1.82199,,Spot,11,1000000000,10,
1.92149,,Spot,12,1000000000,11,
1.94428,,Spot,13,1000000000,12,
1.34493,,Spot,14,1000000000,13,
1.60559,,Spot,15,1000000000,14,
1.90068,,Spot,16,1000000000,15,
1.95203,,Spot,17,1000000000,16,
1.32046,,Spot,18,1000000000,17,
1.44878,,Spot,19,1000000000,18,
1.90682,,Spot,20,1000000000,19,
0.436832,,Spot,21,1000000000,20,
0.823581,,Spot,22,1000000000,21,
0.556746,,Spot,23,1000000000,22,
1.01951,,Spot,24,1000000000,23,
0.611036,,Spot,25,1000000000,24,
1.06608,,Spot,26,1000000000,25,
2.05335,,Spot,27,1000000000,26,
2.07173,,Spot,28,1000000000,27,
2.72915,,Spot,29,1000000000,28,
3.65248,,Spot,30,1000000000,29,
4.81921,,Spot,31,1000000000,30,
4.17798,,Spot,32,1000000000,31,
3.09373,,Spot,33,1000000000,32,
4.32909,,Spot,34,1000000000,33,
7.45716,,Spot,35,1000000000,34,
9.94239,,Spot,36,1000000000,35,
13.534,,Spot,37,1000000000,36,
15.6978,,Spot,38,1000000000,37,
15.7801,,Spot,39,1000000000,38,
14.6228,,Spot,40,1000000000,39,
16.6531,,Spot,41,1000000000,40,
18.3659,,Spot,42,1000000000,41,
17.5577,,Spot,43,1000000000,42,
17.7357,,Spot,44,1000000000,43,
17.8178,,Spot,45,1000000000,44,
16.6553,,Spot,46,1000000000,45,
16.3781,,Spot,47,1000000000,46,
16.6098,,Spot,48,1000000000,47,
15.516,,Spot,49,1000000000,48,
14.0095,,Spot,50,1000000000,49,
13.4228,,Spot,51,1000000000,50,
